20 {'n_scm': 14, 'n_U0': 52, 'n_full_enum': 13, 'n_query_pos': 109, 'n_trial': 4338, 'n_stamped': 3047, 'n_pos': 3019, 'n_Dcheck': 5509, 'n_rejected': 1291, 'n_moved': 438, 'O_lost': 114, 'n_abort': 28, 'n_abort_unamen': 28} 0.7
1420 {'n_scm': 1161, 'n_U0': 4848, 'n_full_enum': 1116, 'n_query_pos': 7728, 'n_trial': 244714, 'n_stamped': 190157, 'n_pos': 184808, 'n_Dcheck': 558500, 'n_rejected': 54557, 'n_moved': 29020, 'O_lost': 8668, 'n_abort': 5349, 'n_abort_unamen': 5349, 'cn_shrink': 619, 'forb_shrink': 8} 109.4
1440 {'n_scm': 1179, 'n_U0': 4924, 'n_full_enum': 1134, 'n_query_pos': 7784, 'n_trial': 246948, 'n_stamped': 192134, 'n_pos': 186703, 'n_Dcheck': 566116, 'n_rejected': 54814, 'n_moved': 29345, 'O_lost': 8770, 'n_abort': 5431, 'n_abort_unamen': 5431, 'cn_shrink': 619, 'forb_shrink': 8} 112.2
1460 {'n_scm': 1198, 'n_U0': 4995, 'n_full_enum': 1152, 'n_query_pos': 7942, 'n_trial': 252254, 'n_stamped': 196079, 'n_pos': 190551, 'n_Dcheck': 578122, 'n_rejected': 56175, 'n_moved': 30024, 'O_lost': 9002, 'n_abort': 5528, 'n_abort_unamen': 5528, 'cn_shrink': 619, 'forb_shrink': 8} 117.5
1480 {'n_scm': 1213, 'n_U0': 5033, 'n_full_enum': 1167, 'n_query_pos': 8101, 'n_trial': 257094, 'n_stamped': 199617, 'n_pos': 194031, 'n_Dcheck': 587355, 'n_rejected': 57477, 'n_moved': 30559, 'O_lost': 9085, 'n_abort': 5586, 'n_abort_unamen': 5586, 'cn_shrink': 647, 'forb_shrink': 8} 121.7
1500 {'n_scm': 1230, 'n_U0': 5101, 'n_full_enum': 1183, 'n_query_pos': 8198, 'n_trial': 259332, 'n_stamped': 201388, 'n_pos': 195707, 'n_Dcheck': 594495, 'n_rejected': 57944, 'n_moved': 30906, 'O_lost': 9216, 'n_abort': 5681, 'n_abort_unamen': 5681, 'cn_shrink': 647, 'forb_shrink': 8} 123.3
1520 {'n_scm': 1245, 'n_U0': 5143, 'n_full_enum': 1198, 'n_query_pos': 8344, 'n_trial': 266026, 'n_stamped': 206946, 'n_pos': 201152, 'n_Dcheck': 604115, 'n_rejected': 59080, 'n_moved': 31550, 'O_lost': 9335, 'n_abort': 5794, 'n_abort_unamen': 5794, 'cn_shrink': 647, 'forb_shrink': 8} 127.2
1540 {'n_scm': 1263, 'n_U0': 5219, 'n_full_enum': 1216, 'n_query_pos': 8457, 'n_trial': 269998, 'n_stamped': 210142, 'n_pos': 204240, 'n_Dcheck': 617768, 'n_rejected': 59856, 'n_moved': 32107, 'O_lost': 9564, 'n_abort': 5902, 'n_abort_unamen': 5902, 'cn_shrink': 656, 'forb_shrink': 8} 129.5
1560 {'n_scm': 1281, 'n_U0': 5298, 'n_full_enum': 1232, 'n_query_pos': 8591, 'n_trial': 273238, 'n_stamped': 212777, 'n_pos': 206781, 'n_Dcheck': 624946, 'n_rejected': 60461, 'n_moved': 32446, 'O_lost': 9691, 'n_abort': 5996, 'n_abort_unamen': 5996, 'cn_shrink': 683, 'forb_shrink': 8} 130.9
1580 {'n_scm': 1299, 'n_U0': 5391, 'n_full_enum': 1247, 'n_query_pos': 8699, 'n_trial': 276488, 'n_stamped': 215436, 'n_pos': 209394, 'n_Dcheck': 629954, 'n_rejected': 61052, 'n_moved': 32878, 'O_lost': 9846, 'n_abort': 6042, 'n_abort_unamen': 6042, 'cn_shrink': 733, 'forb_shrink': 8} 132.7
1600 {'n_scm': 1315, 'n_U0': 5445, 'n_full_enum': 1263, 'n_query_pos': 8810, 'n_trial': 278784, 'n_stamped': 217204, 'n_pos': 211075, 'n_Dcheck': 640036, 'n_rejected': 61580, 'n_moved': 33157, 'O_lost': 9954, 'n_abort': 6129, 'n_abort_unamen': 6129, 'cn_shrink': 739, 'forb_shrink': 8} 134.1
1620 {'n_scm': 1333, 'n_U0': 5541, 'n_full_enum': 1280, 'n_query_pos': 8895, 'n_trial': 281294, 'n_stamped': 219346, 'n_pos': 213094, 'n_Dcheck': 650075, 'n_rejected': 61948, 'n_moved': 33540, 'O_lost': 10154, 'n_abort': 6252, 'n_abort_unamen': 6252, 'cn_shrink': 755, 'forb_shrink': 8} 135.7
1640 {'n_scm': 1350, 'n_U0': 5634, 'n_full_enum': 1295, 'n_query_pos': 8977, 'n_trial': 283550, 'n_stamped': 221046, 'n_pos': 214727, 'n_Dcheck': 658737, 'n_rejected': 62504, 'n_moved': 33827, 'O_lost': 10244, 'n_abort': 6319, 'n_abort_unamen': 6319, 'cn_shrink': 763, 'forb_shrink': 8} 136.9
1660 {'n_scm': 1368, 'n_U0': 5714, 'n_full_enum': 1312, 'n_query_pos': 9091, 'n_trial': 286838, 'n_stamped': 223746, 'n_pos': 217383, 'n_Dcheck': 665396, 'n_rejected': 63092, 'n_moved': 34252, 'O_lost': 10370, 'n_abort': 6363, 'n_abort_unamen': 6363, 'cn_shrink': 823, 'forb_shrink': 8} 138.6
1680 {'n_scm': 1386, 'n_U0': 5802, 'n_full_enum': 1328, 'n_query_pos': 9210, 'n_trial': 289764, 'n_stamped': 226082, 'n_pos': 219660, 'n_Dcheck': 676399, 'n_rejected': 63682, 'n_moved': 34627, 'O_lost': 10491, 'n_abort': 6422, 'n_abort_unamen': 6422, 'cn_shrink': 835, 'forb_shrink': 8} 140.4
1700 {'n_scm': 1402, 'n_U0': 5844, 'n_full_enum': 1344, 'n_query_pos': 9406, 'n_trial': 297196, 'n_stamped': 231269, 'n_pos': 224792, 'n_Dcheck': 684735, 'n_rejected': 65927, 'n_moved': 35438, 'O_lost': 10686, 'n_abort': 6477, 'n_abort_unamen': 6477, 'cn_shrink': 841, 'forb_shrink': 8} 143.5
1720 {'n_scm': 1419, 'n_U0': 5910, 'n_full_enum': 1359, 'n_query_pos': 9552, 'n_trial': 301940, 'n_stamped': 235044, 'n_pos': 228481, 'n_Dcheck': 694261, 'n_rejected': 66896, 'n_moved': 35940, 'O_lost': 10842, 'n_abort': 6563, 'n_abort_unamen': 6563, 'cn_shrink': 856, 'forb_shrink': 8} 145.7
1740 {'n_scm': 1436, 'n_U0': 5988, 'n_full_enum': 1375, 'n_query_pos': 9646, 'n_trial': 305666, 'n_stamped': 237785, 'n_pos': 231156, 'n_Dcheck': 703057, 'n_rejected': 67881, 'n_moved': 36573, 'O_lost': 11037, 'n_abort': 6629, 'n_abort_unamen': 6629, 'cn_shrink': 860, 'forb_shrink': 8} 150.5
1760 {'n_scm': 1451, 'n_U0': 6059, 'n_full_enum': 1390, 'n_query_pos': 9711, 'n_trial': 307610, 'n_stamped': 239372, 'n_pos': 232693, 'n_Dcheck': 709315, 'n_rejected': 68238, 'n_moved': 36849, 'O_lost': 11138, 'n_abort': 6679, 'n_abort_unamen': 6679, 'cn_shrink': 890, 'forb_shrink': 8} 151.7
1780 {'n_scm': 1468, 'n_U0': 6147, 'n_full_enum': 1405, 'n_query_pos': 9805, 'n_trial': 311016, 'n_stamped': 242178, 'n_pos': 235412, 'n_Dcheck': 720336, 'n_rejected': 68838, 'n_moved': 37286, 'O_lost': 11231, 'n_abort': 6766, 'n_abort_unamen': 6766, 'cn_shrink': 894, 'forb_shrink': 8} 153.5
1800 {'n_scm': 1483, 'n_U0': 6193, 'n_full_enum': 1420, 'n_query_pos': 9904, 'n_trial': 314188, 'n_stamped': 244869, 'n_pos': 237999, 'n_Dcheck': 728255, 'n_rejected': 69319, 'n_moved': 37585, 'O_lost': 11332, 'n_abort': 6870, 'n_abort_unamen': 6870, 'cn_shrink': 894, 'forb_shrink': 8} 155.0
1820 {'n_scm': 1499, 'n_U0': 6257, 'n_full_enum': 1435, 'n_query_pos': 10019, 'n_trial': 317556, 'n_stamped': 247640, 'n_pos': 240711, 'n_Dcheck': 734457, 'n_rejected': 69916, 'n_moved': 37981, 'O_lost': 11444, 'n_abort': 6929, 'n_abort_unamen': 6929, 'cn_shrink': 900, 'forb_shrink': 8} 156.6
1840 {'n_scm': 1513, 'n_U0': 6306, 'n_full_enum': 1449, 'n_query_pos': 10070, 'n_trial': 319222, 'n_stamped': 248951, 'n_pos': 241921, 'n_Dcheck': 743399, 'n_rejected': 70271, 'n_moved': 38174, 'O_lost': 11509, 'n_abort': 7030, 'n_abort_unamen': 7030, 'cn_shrink': 911, 'forb_shrink': 8} 157.6
1860 {'n_scm': 1530, 'n_U0': 6362, 'n_full_enum': 1466, 'n_query_pos': 10206, 'n_trial': 323722, 'n_stamped': 252220, 'n_pos': 245095, 'n_Dcheck': 749964, 'n_rejected': 71502, 'n_moved': 38657, 'O_lost': 11634, 'n_abort': 7125, 'n_abort_unamen': 7125, 'cn_shrink': 911, 'forb_shrink': 8} 159.4
1880 {'n_scm': 1548, 'n_U0': 6419, 'n_full_enum': 1484, 'n_query_pos': 10338, 'n_trial': 327258, 'n_stamped': 254877, 'n_pos': 247622, 'n_Dcheck': 761486, 'n_rejected': 72381, 'n_moved': 39017, 'O_lost': 11769, 'n_abort': 7255, 'n_abort_unamen': 7255, 'cn_shrink': 945, 'forb_shrink': 8} 161.1
1900 {'n_scm': 1560, 'n_U0': 6475, 'n_full_enum': 1494, 'n_query_pos': 10385, 'n_trial': 328710, 'n_stamped': 256087, 'n_pos': 248786, 'n_Dcheck': 764857, 'n_rejected': 72623, 'n_moved': 39195, 'O_lost': 11830, 'n_abort': 7301, 'n_abort_unamen': 7301, 'cn_shrink': 945, 'forb_shrink': 8} 161.8
1920 {'n_scm': 1576, 'n_U0': 6521, 'n_full_enum': 1510, 'n_query_pos': 10532, 'n_trial': 332798, 'n_stamped': 258977, 'n_pos': 251594, 'n_Dcheck': 774218, 'n_rejected': 73821, 'n_moved': 39592, 'O_lost': 11921, 'n_abort': 7383, 'n_abort_unamen': 7383, 'cn_shrink': 945, 'forb_shrink': 8} 163.5
1940 {'n_scm': 1592, 'n_U0': 6561, 'n_full_enum': 1526, 'n_query_pos': 10668, 'n_trial': 335762, 'n_stamped': 261137, 'n_pos': 253664, 'n_Dcheck': 783678, 'n_rejected': 74625, 'n_moved': 39940, 'O_lost': 12055, 'n_abort': 7473, 'n_abort_unamen': 7473, 'cn_shrink': 945, 'forb_shrink': 8} 164.7
1960 {'n_scm': 1610, 'n_U0': 6647, 'n_full_enum': 1542, 'n_query_pos': 10781, 'n_trial': 339564, 'n_stamped': 263841, 'n_pos': 256305, 'n_Dcheck': 788716, 'n_rejected': 75723, 'n_moved': 40438, 'O_lost': 12173, 'n_abort': 7536, 'n_abort_unamen': 7536, 'cn_shrink': 950, 'forb_shrink': 8} 166.4
1980 {'n_scm': 1629, 'n_U0': 6705, 'n_full_enum': 1561, 'n_query_pos': 10899, 'n_trial': 342544, 'n_stamped': 266230, 'n_pos': 258661, 'n_Dcheck': 795831, 'n_rejected': 76314, 'n_moved': 40756, 'O_lost': 12274, 'n_abort': 7569, 'n_abort_unamen': 7569, 'cn_shrink': 950, 'forb_shrink': 8} 167.8
2000 {'n_scm': 1645, 'n_U0': 6802, 'n_full_enum': 1575, 'n_query_pos': 10943, 'n_trial': 343744, 'n_stamped': 267225, 'n_pos': 259573, 'n_Dcheck': 799599, 'n_rejected': 76519, 'n_moved': 40990, 'O_lost': 12366, 'n_abort': 7652, 'n_abort_unamen': 7652, 'cn_shrink': 954, 'forb_shrink': 8} 169.2
2020 {'n_scm': 1661, 'n_U0': 6864, 'n_full_enum': 1590, 'n_query_pos': 11052, 'n_trial': 347108, 'n_stamped': 269845, 'n_pos': 262093, 'n_Dcheck': 807682, 'n_rejected': 77263, 'n_moved': 41392, 'O_lost': 12458, 'n_abort': 7752, 'n_abort_unamen': 7752, 'cn_shrink': 1011, 'forb_shrink': 8} 173.4
2040 {'n_scm': 1679, 'n_U0': 6946, 'n_full_enum': 1607, 'n_query_pos': 11198, 'n_trial': 352146, 'n_stamped': 273069, 'n_pos': 265204, 'n_Dcheck': 815612, 'n_rejected': 79077, 'n_moved': 41859, 'O_lost': 12575, 'n_abort': 7865, 'n_abort_unamen': 7865, 'cn_shrink': 1016, 'forb_shrink': 8} 175.7
2060 {'n_scm': 1698, 'n_U0': 7038, 'n_full_enum': 1625, 'n_query_pos': 11312, 'n_trial': 355368, 'n_stamped': 275861, 'n_pos': 267917, 'n_Dcheck': 825067, 'n_rejected': 79507, 'n_moved': 42351, 'O_lost': 12777, 'n_abort': 7944, 'n_abort_unamen': 7944, 'cn_shrink': 1016, 'forb_shrink': 8} 177.9
2080 {'n_scm': 1717, 'n_U0': 7105, 'n_full_enum': 1643, 'n_query_pos': 11456, 'n_trial': 360016, 'n_stamped': 279177, 'n_pos': 271162, 'n_Dcheck': 833122, 'n_rejected': 80839, 'n_moved': 42974, 'O_lost': 12993, 'n_abort': 8015, 'n_abort_unamen': 8015, 'cn_shrink': 1026, 'forb_shrink': 8} 179.8
2100 {'n_scm': 1734, 'n_U0': 7169, 'n_full_enum': 1660, 'n_query_pos': 11583, 'n_trial': 362828, 'n_stamped': 281205, 'n_pos': 273140, 'n_Dcheck': 838177, 'n_rejected': 81623, 'n_moved': 43314, 'O_lost': 13110, 'n_abort': 8065, 'n_abort_unamen': 8065, 'cn_shrink': 1138, 'forb_shrink': 8} 182.0
2120 {'n_scm': 1752, 'n_U0': 7241, 'n_full_enum': 1678, 'n_query_pos': 11697, 'n_trial': 365394, 'n_stamped': 283245, 'n_pos': 275129, 'n_Dcheck': 844579, 'n_rejected': 82149, 'n_moved': 43656, 'O_lost': 13253, 'n_abort': 8116, 'n_abort_unamen': 8116, 'cn_shrink': 1162, 'forb_shrink': 8} 183.7
2140 {'n_scm': 1770, 'n_U0': 7329, 'n_full_enum': 1695, 'n_query_pos': 11783, 'n_trial': 368016, 'n_stamped': 285473, 'n_pos': 277273, 'n_Dcheck': 855748, 'n_rejected': 82543, 'n_moved': 44041, 'O_lost': 13373, 'n_abort': 8200, 'n_abort_unamen': 8200, 'cn_shrink': 1162, 'forb_shrink': 8} 185.2
2160 {'n_scm': 1787, 'n_U0': 7409, 'n_full_enum': 1711, 'n_query_pos': 11893, 'n_trial': 371794, 'n_stamped': 288425, 'n_pos': 280106, 'n_Dcheck': 866433, 'n_rejected': 83369, 'n_moved': 44550, 'O_lost': 13554, 'n_abort': 8319, 'n_abort_unamen': 8319, 'cn_shrink': 1167, 'forb_shrink': 8} 187.0
2180 {'n_scm': 1804, 'n_U0': 7486, 'n_full_enum': 1726, 'n_query_pos': 12033, 'n_trial': 377052, 'n_stamped': 292437, 'n_pos': 284029, 'n_Dcheck': 877059, 'n_rejected': 84615, 'n_moved': 45163, 'O_lost': 13695, 'n_abort': 8408, 'n_abort_unamen': 8408, 'cn_shrink': 1175, 'forb_shrink': 8} 189.7
2200 {'n_scm': 1820, 'n_U0': 7556, 'n_full_enum': 1740, 'n_query_pos': 12155, 'n_trial': 381410, 'n_stamped': 295856, 'n_pos': 287353, 'n_Dcheck': 890090, 'n_rejected': 85554, 'n_moved': 45701, 'O_lost': 13880, 'n_abort': 8503, 'n_abort_unamen': 8503, 'cn_shrink': 1175, 'forb_shrink': 8} 192.0
2220 {'n_scm': 1835, 'n_U0': 7617, 'n_full_enum': 1755, 'n_query_pos': 12262, 'n_trial': 383990, 'n_stamped': 297687, 'n_pos': 289152, 'n_Dcheck': 895395, 'n_rejected': 86303, 'n_moved': 45957, 'O_lost': 13977, 'n_abort': 8535, 'n_abort_unamen': 8535, 'cn_shrink': 1211, 'forb_shrink': 8} 194.0
2240 {'n_scm': 1852, 'n_U0': 7695, 'n_full_enum': 1772, 'n_query_pos': 12328, 'n_trial': 386786, 'n_stamped': 300092, 'n_pos': 291429, 'n_Dcheck': 904756, 'n_rejected': 86694, 'n_moved': 46391, 'O_lost': 14133, 'n_abort': 8663, 'n_abort_unamen': 8663, 'cn_shrink': 1211, 'forb_shrink': 8} 195.9
2260 {'n_scm': 1869, 'n_U0': 7769, 'n_full_enum': 1789, 'n_query_pos': 12413, 'n_trial': 388654, 'n_stamped': 301669, 'n_pos': 292960, 'n_Dcheck': 911258, 'n_rejected': 86985, 'n_moved': 46671, 'O_lost': 14254, 'n_abort': 8709, 'n_abort_unamen': 8709, 'cn_shrink': 1211, 'forb_shrink': 8} 197.5
2300 {'n_scm': 1904, 'n_U0': 7897, 'n_full_enum': 1823, 'n_query_pos': 12605, 'n_trial': 393558, 'n_stamped': 305577, 'n_pos': 296635, 'n_Dcheck': 931008, 'n_rejected': 87981, 'n_moved': 47319, 'O_lost': 14457, 'n_abort': 8942, 'n_abort_unamen': 8942, 'cn_shrink': 1221, 'forb_shrink': 8} 200.4
2320 {'n_scm': 1921, 'n_U0': 7984, 'n_full_enum': 1839, 'n_query_pos': 12716, 'n_trial': 397394, 'n_stamped': 308896, 'n_pos': 299883, 'n_Dcheck': 942589, 'n_rejected': 88498, 'n_moved': 47841, 'O_lost': 14642, 'n_abort': 9013, 'n_abort_unamen': 9013, 'cn_shrink': 1227, 'forb_shrink': 8} 202.7
2340 {'n_scm': 1940, 'n_U0': 8048, 'n_full_enum': 1858, 'n_query_pos': 12849, 'n_trial': 400760, 'n_stamped': 311452, 'n_pos': 302323, 'n_Dcheck': 950117, 'n_rejected': 89308, 'n_moved': 48225, 'O_lost': 14769, 'n_abort': 9129, 'n_abort_unamen': 9129, 'cn_shrink': 1227, 'forb_shrink': 8} 206.1
2360 {'n_scm': 1956, 'n_U0': 8121, 'n_full_enum': 1874, 'n_query_pos': 12961, 'n_trial': 404284, 'n_stamped': 313947, 'n_pos': 304702, 'n_Dcheck': 959037, 'n_rejected': 90337, 'n_moved': 48589, 'O_lost': 14880, 'n_abort': 9245, 'n_abort_unamen': 9245, 'cn_shrink': 1256, 'forb_shrink': 8} 208.5
2400 {'n_scm': 1985, 'n_U0': 8207, 'n_full_enum': 1902, 'n_query_pos': 13219, 'n_trial': 412394, 'n_stamped': 320347, 'n_pos': 311000, 'n_Dcheck': 974556, 'n_rejected': 92047, 'n_moved': 49731, 'O_lost': 15206, 'n_abort': 9347, 'n_abort_unamen': 9347, 'cn_shrink': 1256, 'forb_shrink': 8} 212.8
2420 {'n_scm': 1999, 'n_U0': 8281, 'n_full_enum': 1915, 'n_query_pos': 13311, 'n_trial': 415044, 'n_stamped': 322129, 'n_pos': 312706, 'n_Dcheck': 978813, 'n_rejected': 92915, 'n_moved': 49919, 'O_lost': 15245, 'n_abort': 9423, 'n_abort_unamen': 9423, 'cn_shrink': 1256, 'forb_shrink': 8} 214.2
2440 {'n_scm': 2016, 'n_U0': 8335, 'n_full_enum': 1932, 'n_query_pos': 13410, 'n_trial': 416828, 'n_stamped': 323479, 'n_pos': 313981, 'n_Dcheck': 983954, 'n_rejected': 93349, 'n_moved': 50160, 'O_lost': 15331, 'n_abort': 9498, 'n_abort_unamen': 9498, 'cn_shrink': 1256, 'forb_shrink': 8} 215.1
2460 {'n_scm': 2034, 'n_U0': 8434, 'n_full_enum': 1949, 'n_query_pos': 13504, 'n_trial': 419942, 'n_stamped': 326130, 'n_pos': 316534, 'n_Dcheck': 994130, 'n_rejected': 93812, 'n_moved': 50653, 'O_lost': 15508, 'n_abort': 9596, 'n_abort_unamen': 9596, 'cn_shrink': 1274, 'forb_shrink': 8} 217.7
2500 {'n_scm': 2067, 'n_U0': 8552, 'n_full_enum': 1982, 'n_query_pos': 13764, 'n_trial': 428508, 'n_stamped': 332704, 'n_pos': 322933, 'n_Dcheck': 1012701, 'n_rejected': 95804, 'n_moved': 51772, 'O_lost': 15795, 'n_abort': 9771, 'n_abort_unamen': 9771, 'cn_shrink': 1274, 'forb_shrink': 8} 224.8
2520 {'n_scm': 2083, 'n_U0': 8645, 'n_full_enum': 1997, 'n_query_pos': 13826, 'n_trial': 431004, 'n_stamped': 334455, 'n_pos': 324585, 'n_Dcheck': 1019742, 'n_rejected': 96549, 'n_moved': 51989, 'O_lost': 15864, 'n_abort': 9870, 'n_abort_unamen': 9870, 'cn_shrink': 1274, 'forb_shrink': 8} 228.6
2560 {'n_scm': 2116, 'n_U0': 8771, 'n_full_enum': 2028, 'n_query_pos': 14061, 'n_trial': 437182, 'n_stamped': 339237, 'n_pos': 329144, 'n_Dcheck': 1036139, 'n_rejected': 97945, 'n_moved': 52732, 'O_lost': 16105, 'n_abort': 10093, 'n_abort_unamen': 10093, 'cn_shrink': 1323, 'forb_shrink': 8} 235.6
2580 {'n_scm': 2133, 'n_U0': 8836, 'n_full_enum': 2045, 'n_query_pos': 14178, 'n_trial': 440640, 'n_stamped': 341849, 'n_pos': 331715, 'n_Dcheck': 1040756, 'n_rejected': 98791, 'n_moved': 53091, 'O_lost': 16227, 'n_abort': 10134, 'n_abort_unamen': 10134, 'cn_shrink': 1327, 'forb_shrink': 8} 239.7
2600 {'n_scm': 2150, 'n_U0': 8908, 'n_full_enum': 2062, 'n_query_pos': 14266, 'n_trial': 442596, 'n_stamped': 343355, 'n_pos': 333157, 'n_Dcheck': 1045293, 'n_rejected': 99241, 'n_moved': 53302, 'O_lost': 16315, 'n_abort': 10198, 'n_abort_unamen': 10198, 'cn_shrink': 1327, 'forb_shrink': 8} 241.9
2620 {'n_scm': 2169, 'n_U0': 8985, 'n_full_enum': 2080, 'n_query_pos': 14423, 'n_trial': 448410, 'n_stamped': 347633, 'n_pos': 337324, 'n_Dcheck': 1053425, 'n_rejected': 100777, 'n_moved': 53985, 'O_lost': 16479, 'n_abort': 10309, 'n_abort_unamen': 10309, 'cn_shrink': 1327, 'forb_shrink': 8} 247.9
2640 {'n_scm': 2185, 'n_U0': 9092, 'n_full_enum': 2094, 'n_query_pos': 14482, 'n_trial': 450708, 'n_stamped': 349676, 'n_pos': 339343, 'n_Dcheck': 1059395, 'n_rejected': 101032, 'n_moved': 54297, 'O_lost': 16544, 'n_abort': 10333, 'n_abort_unamen': 10333, 'cn_shrink': 1336, 'forb_shrink': 8} 252.8
2660 {'n_scm': 2199, 'n_U0': 9165, 'n_full_enum': 2107, 'n_query_pos': 14566, 'n_trial': 454810, 'n_stamped': 353027, 'n_pos': 342548, 'n_Dcheck': 1071009, 'n_rejected': 101783, 'n_moved': 54865, 'O_lost': 16701, 'n_abort': 10479, 'n_abort_unamen': 10479, 'cn_shrink': 1340, 'forb_shrink': 8} 258.8
2680 {'n_scm': 2216, 'n_U0': 9230, 'n_full_enum': 2123, 'n_query_pos': 14689, 'n_trial': 458198, 'n_stamped': 355734, 'n_pos': 345130, 'n_Dcheck': 1084027, 'n_rejected': 102464, 'n_moved': 55351, 'O_lost': 16856, 'n_abort': 10604, 'n_abort_unamen': 10604, 'cn_shrink': 1395, 'forb_shrink': 8} 271.0
2700 {'n_scm': 2232, 'n_U0': 9305, 'n_full_enum': 2137, 'n_query_pos': 14801, 'n_trial': 461284, 'n_stamped': 358073, 'n_pos': 347344, 'n_Dcheck': 1092453, 'n_rejected': 103211, 'n_moved': 55726, 'O_lost': 16996, 'n_abort': 10729, 'n_abort_unamen': 10729, 'cn_shrink': 1416, 'forb_shrink': 8} 274.6
2740 {'n_scm': 2264, 'n_U0': 9463, 'n_full_enum': 2166, 'n_query_pos': 14973, 'n_trial': 466558, 'n_stamped': 362182, 'n_pos': 351285, 'n_Dcheck': 1108685, 'n_rejected': 104376, 'n_moved': 56261, 'O_lost': 17186, 'n_abort': 10897, 'n_abort_unamen': 10897, 'cn_shrink': 1420, 'forb_shrink': 8} 281.2
2760 {'n_scm': 2281, 'n_U0': 9543, 'n_full_enum': 2181, 'n_query_pos': 15089, 'n_trial': 471180, 'n_stamped': 365966, 'n_pos': 354981, 'n_Dcheck': 1118302, 'n_rejected': 105214, 'n_moved': 56812, 'O_lost': 17369, 'n_abort': 10985, 'n_abort_unamen': 10985, 'cn_shrink': 1420, 'forb_shrink': 8} 286.4
2800 {'n_scm': 2314, 'n_U0': 9681, 'n_full_enum': 2212, 'n_query_pos': 15306, 'n_trial': 477392, 'n_stamped': 370723, 'n_pos': 359643, 'n_Dcheck': 1134585, 'n_rejected': 106669, 'n_moved': 57743, 'O_lost': 17625, 'n_abort': 11080, 'n_abort_unamen': 11080, 'cn_shrink': 1432, 'forb_shrink': 8} 294.1
2820 {'n_scm': 2330, 'n_U0': 9753, 'n_full_enum': 2227, 'n_query_pos': 15406, 'n_trial': 480144, 'n_stamped': 372805, 'n_pos': 361601, 'n_Dcheck': 1142723, 'n_rejected': 107339, 'n_moved': 58084, 'O_lost': 17766, 'n_abort': 11204, 'n_abort_unamen': 11204, 'cn_shrink': 1432, 'forb_shrink': 8} 298.0
2840 {'n_scm': 2348, 'n_U0': 9824, 'n_full_enum': 2245, 'n_query_pos': 15529, 'n_trial': 484382, 'n_stamped': 376199, 'n_pos': 364891, 'n_Dcheck': 1156611, 'n_rejected': 108183, 'n_moved': 58522, 'O_lost': 17905, 'n_abort': 11308, 'n_abort_unamen': 11308, 'cn_shrink': 1460, 'forb_shrink': 8} 303.3
2860 {'n_scm': 2363, 'n_U0': 9890, 'n_full_enum': 2260, 'n_query_pos': 15597, 'n_trial': 486780, 'n_stamped': 378167, 'n_pos': 366778, 'n_Dcheck': 1166383, 'n_rejected': 108613, 'n_moved': 58798, 'O_lost': 18004, 'n_abort': 11389, 'n_abort_unamen': 11389, 'cn_shrink': 1478, 'forb_shrink': 8} 307.2
2880 {'n_scm': 2380, 'n_U0': 9935, 'n_full_enum': 2277, 'n_query_pos': 15757, 'n_trial': 492090, 'n_stamped': 382184, 'n_pos': 370712, 'n_Dcheck': 1181551, 'n_rejected': 109906, 'n_moved': 59372, 'O_lost': 18156, 'n_abort': 11472, 'n_abort_unamen': 11472, 'cn_shrink': 1482, 'forb_shrink': 8} 313.3
2900 {'n_scm': 2399, 'n_U0': 10023, 'n_full_enum': 2295, 'n_query_pos': 15891, 'n_trial': 497630, 'n_stamped': 386400, 'n_pos': 374808, 'n_Dcheck': 1192403, 'n_rejected': 111230, 'n_moved': 60080, 'O_lost': 18371, 'n_abort': 11592, 'n_abort_unamen': 11592, 'cn_shrink': 1482, 'forb_shrink': 8} 328.4
2920 {'n_scm': 2416, 'n_U0': 10106, 'n_full_enum': 2312, 'n_query_pos': 15978, 'n_trial': 499452, 'n_stamped': 387614, 'n_pos': 375947, 'n_Dcheck': 1196877, 'n_rejected': 111838, 'n_moved': 60335, 'O_lost': 18443, 'n_abort': 11667, 'n_abort_unamen': 11667, 'cn_shrink': 1482, 'forb_shrink': 8} 331.6
2960 {'n_scm': 2447, 'n_U0': 10235, 'n_full_enum': 2342, 'n_query_pos': 16189, 'n_trial': 506264, 'n_stamped': 393140, 'n_pos': 381358, 'n_Dcheck': 1211225, 'n_rejected': 113124, 'n_moved': 61040, 'O_lost': 18668, 'n_abort': 11782, 'n_abort_unamen': 11782, 'cn_shrink': 1515, 'forb_shrink': 8} 340.2
2980 {'n_scm': 2464, 'n_U0': 10317, 'n_full_enum': 2357, 'n_query_pos': 16300, 'n_trial': 510184, 'n_stamped': 396183, 'n_pos': 384247, 'n_Dcheck': 1221611, 'n_rejected': 114001, 'n_moved': 61454, 'O_lost': 18792, 'n_abort': 11936, 'n_abort_unamen': 11936, 'cn_shrink': 1515, 'forb_shrink': 8} 345.0
3000 {'n_scm': 2479, 'n_U0': 10364, 'n_full_enum': 2372, 'n_query_pos': 16421, 'n_trial': 513986, 'n_stamped': 399022, 'n_pos': 387008, 'n_Dcheck': 1228534, 'n_rejected': 114964, 'n_moved': 61860, 'O_lost': 18934, 'n_abort': 12014, 'n_abort_unamen': 12014, 'cn_shrink': 1515, 'forb_shrink': 8} 349.0
