panel,network,tier,params,source,frame_index,x,y,x_name,y_name,tau,tol,component_size,n_siblings,class_parent_sets,class_censored,class_lo,class_hi,class_width,informative,restricted_lo,restricted_hi,restricted_share,dispute_share,class_covers_tau,condition,b_target,b_realised,reversed,n_k,n_k_loc,claims_loc,n_false_local,n_false_total,committed_verdict,z,z_size,r_val,r_val_status,r_val_source,ledger_verdict_match,ball_status,ball_depth_done,ball_subsets,status,plain_kind,pop_PLAIN_lo,pop_PLAIN_hi,pop_FAR1_lo,pop_FAR1_hi,pop_NEAR1_lo,pop_NEAR1_hi,pop_I0_lo,pop_I0_hi,pop_I1_lo,pop_I1_hi,pop_I2_lo,pop_I2_hi,pop_I3_lo,pop_I3_hi,pop_BLANKET_lo,pop_BLANKET_hi,r0_pop,r0_pop_status,r0_band_n1000,r0_plug_n1000,r0_band_n20000,r0_plug_n20000,z_valid_at_truth,z_has_true_descendant,ch_defined,ch_reason,ch_r2_x,ch_r2_y,pop_CH_lo,pop_CH_hi,stop1_certified,stop1_how,stop2_certified,stop2_how,screen_triggered,screen_change_z_valid,screen2_triggered,screen2_pair_status,screen2_pair_change_z_valid,interaction,sets_b1_equal_b2,pop_SCREEN_lo,pop_SCREEN_hi,pop_SCREEN2_lo,pop_SCREEN2_hi,pop_STOP1_lo,pop_STOP1_hi,pop_STOP2_lo,pop_STOP2_hi,r0_structural_zero
A,Kampen_2014,T2,semi-synthetic,frame,56,CDR,DET,CDR,DET,1.1675591641156498,2.4711662208346324e-06,7,2,4,0,1.1675591641156506,2.154609050061923,0.9870498859462722,1,1.1675591641156506,2.154609050061923,1.0,0.0,1,D_LLM_72B,,,,10,10,AFF->AIS and AFF->CDR and AFF->SAN and ALN->APA and ALN->PER and ALN->SAN and APA->AFF and APA->SAN and SAN->AIS and SAN->CDR,5,5,closed_form,ALN FTW PER,3,,gt_3,ledger,1,exhaustive,3,175,ok,committed,1.1675591641156493,1.1675591641156493,1.1675591641156506,1.1675591641156506,1.1675591641156506,1.1675591641156506,1.1675591641156506,1.1675591641156506,1.1675591641156506,1.1675591641156506,1.1675591641156506,1.1675591641156506,1.1675591641156506,1.1675591641156506,1.1675591641156506,2.154609050061923,4,>3,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,1,0,1,omitted_variable,0.0,0.0,1.1675591641156493,1.1675591641156493,1,gt_3,1,gt_3,0,0,0,exhaustive,0,0,1,1.1675591641156493,1.1675591641156493,1.1675591641156493,1.1675591641156493,1.1675591641156493,1.1675591641156493,1.1675591641156493,1.1675591641156493,
A,Kampen_2014,T2,semi-synthetic,frame,56,CDR,DET,CDR,DET,1.1675591641156498,2.4711662208346324e-06,7,2,4,0,1.1675591641156506,2.154609050061923,0.9870498859462722,1,1.1675591641156506,2.154609050061923,1.0,0.0,1,A_ORACLE,,,,3,3,AIS->AFF and ALN->APA and SAN->AIS,0,0,closed_form,ALN FTW PER,3,1,exact,ledger,1,exhaustive,3,7,ok,committed,1.1675591641156493,1.1675591641156493,1.1675591641156506,2.154609050061923,1.1675591641156506,1.1675591641156506,1.1675591641156506,1.1675591641156506,1.1675591641156506,2.154609050061923,1.1675591641156506,2.154609050061923,1.1675591641156506,2.154609050061923,1.1675591641156506,2.154609050061923,4,never,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,1,0,1,omitted_variable,0.0,0.0,1.1675591641156493,1.1675591641156493,,,,,,,,,,,,,,,,,,,,
A,Kampen_2014,T2,semi-synthetic,frame,57,CDR,HOS,CDR,HOS,3.6614054788818146e-18,2.5366455332896652e-06,7,2,4,0,-0.8169228460961507,1.504657143382232,2.3215799894783826,1,-0.8169228460961507,1.504657143382232,1.0,0.0,1,CTRL_b0,0,0,,8,8,AFF->ALN and AFF->APA and AIS->AFF and ALN->PER and SAN->AFF and SAN->AIS and SAN->ALN and SAN->APA,0,0,y_not_possible_descendant,,,,y_not_possible_descendant,ledger,1,exhaustive,3,92,ok,fallback_budget0,-7.36866871173774e-16,-7.36866871173774e-16,-7.36866871173774e-16,1.504657143382232,-7.36866871173774e-16,-7.36866871173774e-16,-7.36866871173774e-16,-7.36866871173774e-16,-7.36866871173774e-16,1.504657143382232,-0.8169228460961507,1.504657143382232,-0.8169228460961507,1.504657143382232,-0.8169228460961507,1.504657143382232,0,exact,0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0,1;1;1;1;2;2;1;1;1;2;2;1;2;1;1;2;1;2;2;2,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2;1;1;1;1;1;2;2;2;2;1;1;2;1;2;1;1;2;1;1,,,,,,,,,0,no_committed_set,0,no_committed_set,1,0,1,not_needed,0,0,0,-7.36866871173774e-16,1.504657143382232,-0.8169228460961507,1.504657143382232,-7.36866871173774e-16,1.504657143382232,-0.8169228460961507,1.504657143382232,1
A,Kampen_2014,T2,semi-synthetic,frame,57,CDR,HOS,CDR,HOS,3.6614054788818146e-18,2.5366455332896652e-06,7,2,4,0,-0.8169228460961507,1.504657143382232,2.3215799894783826,1,-0.8169228460961507,1.504657143382232,1.0,0.0,1,CTRL_b1,1,1,AIS->SAN,8,8,AFF->ALN and AFF->APA and AIS->AFF and AIS->SAN and ALN->PER and SAN->AFF and SAN->ALN and SAN->APA,1,1,y_not_possible_descendant,,,,y_not_possible_descendant,computed,,exhaustive,3,92,ok,fallback_budget0,-7.36866871173774e-16,-7.36866871173774e-16,-7.36866871173774e-16,-7.36866871173774e-16,-7.36866871173774e-16,-7.36866871173774e-16,-7.36866871173774e-16,-7.36866871173774e-16,-7.36866871173774e-16,-7.36866871173774e-16,-7.36866871173774e-16,1.504657143382232,-0.8169228460961507,1.504657143382232,-0.8169228460961507,1.504657143382232,0,exact,0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0,2;2;2;2;3;3;2;2;2;3;3;2;3;2;2;3;2;3;3;3,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3;2;2;2;2;2;3;3;3;3;2;2;3;2;3;2;2;3;2;2,,,,,,,,,0,no_committed_set,0,no_committed_set,0,0,1,exhaustive,0,0,0,-7.36866871173774e-16,-7.36866871173774e-16,-7.36866871173774e-16,1.504657143382232,-7.36866871173774e-16,-7.36866871173774e-16,-7.36866871173774e-16,1.504657143382232,1
A,Kampen_2014,T2,semi-synthetic,frame,57,CDR,HOS,CDR,HOS,3.6614054788818146e-18,2.5366455332896652e-06,7,2,4,0,-0.8169228460961507,1.504657143382232,2.3215799894783826,1,-0.8169228460961507,1.504657143382232,1.0,0.0,1,CTRL_b2,2,2,AFF->AIS and AFF->SAN,8,8,AFF->AIS and AFF->ALN and AFF->APA and AFF->SAN and ALN->PER and SAN->AIS and SAN->ALN and SAN->APA,2,2,not_amenable,,,,not_amenable,computed,,exhaustive,3,92,ok,fallback_budget0,-0.8169228460961507,1.504657143382232,-0.8169228460961507,1.504657143382232,-0.8169228460961507,1.504657143382232,-0.8169228460961507,1.504657143382232,-0.8169228460961507,1.504657143382232,-0.8169228460961507,1.504657143382232,-0.8169228460961507,1.504657143382232,-0.8169228460961507,1.504657143382232,0,exact,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,,,,,,,,,0,no_committed_set,0,no_committed_set,0,0,0,exhaustive,0,0,1,-0.8169228460961507,1.504657143382232,-0.8169228460961507,1.504657143382232,-0.8169228460961507,1.504657143382232,-0.8169228460961507,1.504657143382232,1
A,Kampen_2014,T2,semi-synthetic,frame,57,CDR,HOS,CDR,HOS,3.6614054788818146e-18,2.5366455332896652e-06,7,2,4,0,-0.8169228460961507,1.504657143382232,2.3215799894783826,1,-0.8169228460961507,1.504657143382232,1.0,0.0,1,D_LLM,,,,8,8,AFF->AIS and AFF->ALN and AFF->APA and AFF->SAN and ALN->PER and ALN->SAN and APA->SAN and SAN->AIS,4,4,y_not_possible_descendant,,,,y_not_possible_descendant,ledger,1,exhaustive,3,92,ok,fallback_budget0,-7.36866871173774e-16,-7.36866871173774e-16,-7.36866871173774e-16,-7.36866871173774e-16,-7.36866871173774e-16,-7.36866871173774e-16,-7.36866871173774e-16,-7.36866871173774e-16,-7.36866871173774e-16,-7.36866871173774e-16,-0.8169228460961507,1.504657143382232,-0.8169228460961507,1.504657143382232,-0.8169228460961507,1.504657143382232,0,exact,0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,,,,,,,,,0,no_committed_set,0,no_committed_set,0,0,1,exhaustive,0,0,0,-7.36866871173774e-16,-7.36866871173774e-16,-0.8169228460961507,1.504657143382232,-7.36866871173774e-16,-7.36866871173774e-16,-0.8169228460961507,1.504657143382232,1
A,Kampen_2014,T2,semi-synthetic,frame,57,CDR,HOS,CDR,HOS,3.6614054788818146e-18,2.5366455332896652e-06,7,2,4,0,-0.8169228460961507,1.504657143382232,2.3215799894783826,1,-0.8169228460961507,1.504657143382232,1.0,0.0,1,D_LLM_72B,,,,10,10,AFF->AIS and AFF->CDR and AFF->SAN and ALN->APA and ALN->PER and ALN->SAN and APA->AFF and APA->SAN and SAN->AIS and SAN->CDR,5,5,y_not_possible_descendant,,,,y_not_possible_descendant,ledger,1,exhaustive,3,175,ok,fallback_budget0,-7.36866871173774e-16,-7.36866871173774e-16,-7.36866871173774e-16,-7.36866871173774e-16,-7.36866871173774e-16,-7.36866871173774e-16,-7.36866871173774e-16,-7.36866871173774e-16,-7.36866871173774e-16,-7.36866871173774e-16,-7.36866871173774e-16,-7.36866871173774e-16,-7.36866871173774e-16,-7.36866871173774e-16,-0.8169228460961507,1.504657143382232,0,exact,0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,,,,,,,,,0,no_committed_set,0,no_committed_set,0,0,0,exhaustive,0,0,1,-7.36866871173774e-16,-7.36866871173774e-16,-7.36866871173774e-16,-7.36866871173774e-16,-7.36866871173774e-16,-7.36866871173774e-16,-7.36866871173774e-16,-7.36866871173774e-16,1
A,Kampen_2014,T2,semi-synthetic,frame,57,CDR,HOS,CDR,HOS,3.6614054788818146e-18,2.5366455332896652e-06,7,2,4,0,-0.8169228460961507,1.504657143382232,2.3215799894783826,1,-0.8169228460961507,1.504657143382232,1.0,0.0,1,A_ORACLE,,,,3,3,AIS->AFF and ALN->APA and SAN->AIS,0,0,y_not_possible_descendant,,,,y_not_possible_descendant,ledger,1,exhaustive,3,7,ok,fallback_budget0,-7.36866871173774e-16,-7.36866871173774e-16,-0.8169228460961507,1.504657143382232,-7.36866871173774e-16,-7.36866871173774e-16,-7.36866871173774e-16,-7.36866871173774e-16,-0.8169228460961507,1.504657143382232,-0.8169228460961507,1.504657143382232,-0.8169228460961507,1.504657143382232,-0.8169228460961507,1.504657143382232,0,exact,0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
A,Kampen_2014,T2,semi-synthetic,frame,58,CDR,SUS,CDR,SUS,-6.339523187365916e-19,1.0398188380864123e-06,7,2,4,0,-0.7085494405151324,1.5965448875431771e-15,0.7085494405151339,1,-0.7085494405151324,-0.028926391978012177,0.9591751960780839,0.04082480392191612,1,CTRL_b0,0,0,,8,8,AFF->ALN and AFF->APA and AIS->AFF and ALN->PER and SAN->AFF and SAN->AIS and SAN->ALN and SAN->APA,0,0,y_not_possible_descendant,,,,y_not_possible_descendant,ledger,1,exhaustive,3,92,ok,fallback_budget0,1.5965448875431771e-15,1.5965448875431771e-15,-0.7085494405151324,1.5965448875431771e-15,1.5965448875431771e-15,1.5965448875431771e-15,1.5965448875431771e-15,1.5965448875431771e-15,-0.7085494405151324,1.5965448875431771e-15,-0.7085494405151324,1.5965448875431771e-15,-0.7085494405151324,1.5965448875431771e-15,-0.7085494405151324,1.5965448875431771e-15,0,exact,0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0,1;4;1;1;4;4;1;1;1;4;4;4;4;1;4;4;1;1;4;2,0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0,4;1;1;1;1;1;1;4;4;4;4;1;4;1;4;4;1;4;1;1,,,,,,,,,0,no_committed_set,0,no_committed_set,1,0,1,not_needed,0,0,0,-0.7085494405151324,1.5965448875431771e-15,-0.7085494405151324,1.5965448875431771e-15,-0.7085494405151324,1.5965448875431771e-15,-0.7085494405151324,1.5965448875431771e-15,1
A,Kampen_2014,T2,semi-synthetic,frame,58,CDR,SUS,CDR,SUS,-6.339523187365916e-19,1.0398188380864123e-06,7,2,4,0,-0.7085494405151324,1.5965448875431771e-15,0.7085494405151339,1,-0.7085494405151324,-0.028926391978012177,0.9591751960780839,0.04082480392191612,1,CTRL_b1,1,1,AFF->AIS,8,8,AFF->AIS and AFF->ALN and AFF->APA and ALN->PER and SAN->AFF and SAN->AIS and SAN->ALN and SAN->APA,1,1,not_amenable,,,,not_amenable,computed,,exhaustive,3,92,ok,fallback_budget0,-0.7085494405151324,1.5965448875431771e-15,-0.7085494405151324,1.5965448875431771e-15,-0.7085494405151324,1.5965448875431771e-15,-0.7085494405151324,1.5965448875431771e-15,-0.7085494405151324,1.5965448875431771e-15,-0.7085494405151324,1.5965448875431771e-15,-0.7085494405151324,1.5965448875431771e-15,-0.7085494405151324,1.5965448875431771e-15,0,exact,0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0,0;4;0;0;4;4;0;0;0;4;4;4;4;0;4;4;0;0;4;1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0,4;0;0;0;0;0;0;4;4;4;4;0;4;0;4;4;0;4;0;0,,,,,,,,,0,no_committed_set,0,no_committed_set,0,0,0,exhaustive,0,0,1,-0.7085494405151324,1.5965448875431771e-15,-0.7085494405151324,1.5965448875431771e-15,-0.7085494405151324,1.5965448875431771e-15,-0.7085494405151324,1.5965448875431771e-15,1
A,Kampen_2014,T2,semi-synthetic,frame,58,CDR,SUS,CDR,SUS,-6.339523187365916e-19,1.0398188380864123e-06,7,2,4,0,-0.7085494405151324,1.5965448875431771e-15,0.7085494405151339,1,-0.7085494405151324,-0.028926391978012177,0.9591751960780839,0.04082480392191612,1,CTRL_b2,2,2,AFF->AIS and AFF->SAN,8,8,AFF->AIS and AFF->ALN and AFF->APA and AFF->SAN and ALN->PER and SAN->AIS and SAN->ALN and SAN->APA,2,2,not_amenable,,,,not_amenable,computed,,exhaustive,3,92,ok,fallback_budget0,-0.7085494405151324,1.5965448875431771e-15,-0.7085494405151324,1.5965448875431771e-15,-0.7085494405151324,1.5965448875431771e-15,-0.7085494405151324,1.5965448875431771e-15,-0.7085494405151324,1.5965448875431771e-15,-0.7085494405151324,1.5965448875431771e-15,-0.7085494405151324,1.5965448875431771e-15,-0.7085494405151324,1.5965448875431771e-15,0,exact,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;4;0;0;4;4;0;0;0;4;4;4;4;0;4;4;0;0;4;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0,4;0;0;0;0;0;0;4;4;4;4;0;4;0;4;4;0;4;0;0,,,,,,,,,0,no_committed_set,0,no_committed_set,0,0,0,exhaustive,0,0,1,-0.7085494405151324,1.5965448875431771e-15,-0.7085494405151324,1.5965448875431771e-15,-0.7085494405151324,1.5965448875431771e-15,-0.7085494405151324,1.5965448875431771e-15,1
A,Kampen_2014,T2,semi-synthetic,frame,58,CDR,SUS,CDR,SUS,-6.339523187365916e-19,1.0398188380864123e-06,7,2,4,0,-0.7085494405151324,1.5965448875431771e-15,0.7085494405151339,1,-0.7085494405151324,-0.028926391978012177,0.9591751960780839,0.04082480392191612,1,D_LLM,,,,8,8,AFF->AIS and AFF->ALN and AFF->APA and AFF->SAN and ALN->PER and ALN->SAN and APA->SAN and SAN->AIS,4,4,y_not_possible_descendant,,,,y_not_possible_descendant,ledger,1,exhaustive,3,92,ok,fallback_budget0,1.5965448875431771e-15,1.5965448875431771e-15,1.5965448875431771e-15,1.5965448875431771e-15,1.5965448875431771e-15,1.5965448875431771e-15,1.5965448875431771e-15,1.5965448875431771e-15,1.5965448875431771e-15,1.5965448875431771e-15,-0.7085494405151324,1.5965448875431771e-15,-0.7085494405151324,1.5965448875431771e-15,-0.7085494405151324,1.5965448875431771e-15,0,exact,0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0,2;4;2;2;4;4;2;2;2;4;4;4;4;2;4;4;2;2;4;2,0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0;0;0,4;2;2;2;2;2;2;4;4;4;4;2;4;2;4;4;2;4;2;2,,,,,,,,,0,no_committed_set,0,no_committed_set,0,0,1,exhaustive,0,0,0,1.5965448875431771e-15,1.5965448875431771e-15,-0.7085494405151324,1.5965448875431771e-15,1.5965448875431771e-15,1.5965448875431771e-15,-0.7085494405151324,1.5965448875431771e-15,1
A,Kampen_2014,T2,semi-synthetic,frame,58,CDR,SUS,CDR,SUS,-6.339523187365916e-19,1.0398188380864123e-06,7,2,4,0,-0.7085494405151324,1.5965448875431771e-15,0.7085494405151339,1,-0.7085494405151324,-0.028926391978012177,0.9591751960780839,0.04082480392191612,1,D_LLM_72B,,,,10,10,AFF->AIS and AFF->CDR and AFF->SAN and ALN->APA and ALN->PER and ALN->SAN and APA->AFF and APA->SAN and SAN->AIS and SAN->CDR,5,5,y_not_possible_descendant,,,,y_not_possible_descendant,ledger,1,exhaustive,3,175,ok,fallback_budget0,1.5965448875431771e-15,1.5965448875431771e-15,1.5965448875431771e-15,1.5965448875431771e-15,1.5965448875431771e-15,1.5965448875431771e-15,1.5965448875431771e-15,1.5965448875431771e-15,1.5965448875431771e-15,1.5965448875431771e-15,1.5965448875431771e-15,1.5965448875431771e-15,1.5965448875431771e-15,1.5965448875431771e-15,-0.7085494405151324,1.5965448875431771e-15,0,exact,0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,,,,,,,,,0,no_committed_set,0,no_committed_set,0,0,0,exhaustive,0,0,1,1.5965448875431771e-15,1.5965448875431771e-15,1.5965448875431771e-15,1.5965448875431771e-15,1.5965448875431771e-15,1.5965448875431771e-15,1.5965448875431771e-15,1.5965448875431771e-15,1
A,Kampen_2014,T2,semi-synthetic,frame,58,CDR,SUS,CDR,SUS,-6.339523187365916e-19,1.0398188380864123e-06,7,2,4,0,-0.7085494405151324,1.5965448875431771e-15,0.7085494405151339,1,-0.7085494405151324,-0.028926391978012177,0.9591751960780839,0.04082480392191612,1,A_ORACLE,,,,3,3,AIS->AFF and ALN->APA and SAN->AIS,0,0,y_not_possible_descendant,,,,y_not_possible_descendant,ledger,1,exhaustive,3,7,ok,fallback_budget0,1.5965448875431771e-15,1.5965448875431771e-15,-0.7085494405151324,1.5965448875431771e-15,1.5965448875431771e-15,1.5965448875431771e-15,1.5965448875431771e-15,1.5965448875431771e-15,-0.7085494405151324,1.5965448875431771e-15,-0.7085494405151324,1.5965448875431771e-15,-0.7085494405151324,1.5965448875431771e-15,-0.7085494405151324,1.5965448875431771e-15,0,exact,0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0,1;4;1;1;4;4;1;1;1;4;4;4;4;1;4;4;1;1;4;1,0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0,4;1;1;1;1;1;1;4;4;4;4;1;4;1;4;4;1;4;1;1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
A,Kampen_2014,T2,semi-synthetic,frame,59,PER,ALN,PER,ALN,-7.534893005588322e-17,6.085449715811578e-07,7,1,2,0,0.0,0.5456554489045352,0.5456554489045352,1,0.5456554489045352,0.5456554489045352,0.0,1.0,1,CTRL_b0,0,0,,8,8,AFF->ALN and AFF->APA and AIS->AFF and ALN->PER and SAN->AFF and SAN->AIS and SAN->ALN and SAN->APA,0,0,y_not_possible_descendant,,,,y_not_possible_descendant,ledger,1,exhaustive,3,92,ok,fallback_budget0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5456554489045352,0,exact,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,,,,,,,,,0,no_committed_set,0,no_committed_set,0,0,0,exhaustive,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
A,Kampen_2014,T2,semi-synthetic,frame,59,PER,ALN,PER,ALN,-7.534893005588322e-17,6.085449715811578e-07,7,1,2,0,0.0,0.5456554489045352,0.5456554489045352,1,0.5456554489045352,0.5456554489045352,0.0,1.0,1,CTRL_b1,1,1,AIS->SAN,8,8,AFF->ALN and AFF->APA and AIS->AFF and AIS->SAN and ALN->PER and SAN->AFF and SAN->ALN and SAN->APA,1,1,y_not_possible_descendant,,,,y_not_possible_descendant,computed,,exhaustive,3,92,ok,fallback_budget0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5456554489045352,0,exact,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,,,,,,,,,0,no_committed_set,0,no_committed_set,0,0,0,exhaustive,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
A,Kampen_2014,T2,semi-synthetic,frame,59,PER,ALN,PER,ALN,-7.534893005588322e-17,6.085449715811578e-07,7,1,2,0,0.0,0.5456554489045352,0.5456554489045352,1,0.5456554489045352,0.5456554489045352,0.0,1.0,1,CTRL_b2,2,2,APA->AFF and AFF->AIS,8,8,AFF->AIS and AFF->ALN and ALN->PER and APA->AFF and SAN->AFF and SAN->AIS and SAN->ALN and SAN->APA,2,2,y_not_possible_descendant,,,,y_not_possible_descendant,computed,,exhaustive,3,92,ok,fallback_budget0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5456554489045352,0.0,0.5456554489045352,0,exact,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,,,,,,,,,0,no_committed_set,0,no_committed_set,0,0,0,exhaustive,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
A,Kampen_2014,T2,semi-synthetic,frame,59,PER,ALN,PER,ALN,-7.534893005588322e-17,6.085449715811578e-07,7,1,2,0,0.0,0.5456554489045352,0.5456554489045352,1,0.5456554489045352,0.5456554489045352,0.0,1.0,1,D_LLM,,,,8,8,AFF->AIS and AFF->ALN and AFF->APA and AFF->SAN and ALN->PER and ALN->SAN and APA->SAN and SAN->AIS,4,4,y_not_possible_descendant,,,,y_not_possible_descendant,ledger,1,exhaustive,3,92,ok,fallback_budget0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5456554489045352,0.0,0.5456554489045352,0.0,0.5456554489045352,0,exact,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,,,,,,,,,0,no_committed_set,0,no_committed_set,0,0,1,exhaustive,0,0,0,0.0,0.0,0.0,0.5456554489045352,0.0,0.0,0.0,0.5456554489045352,1
A,Kampen_2014,T2,semi-synthetic,frame,59,PER,ALN,PER,ALN,-7.534893005588322e-17,6.085449715811578e-07,7,1,2,0,0.0,0.5456554489045352,0.5456554489045352,1,0.5456554489045352,0.5456554489045352,0.0,1.0,1,D_LLM_72B,,,,10,10,AFF->AIS and AFF->CDR and AFF->SAN and ALN->APA and ALN->PER and ALN->SAN and APA->AFF and APA->SAN and SAN->AIS and SAN->CDR,5,5,y_not_possible_descendant,,,,y_not_possible_descendant,ledger,1,exhaustive,3,175,ok,fallback_budget0,0.0,0.0,0.0,0.0,0.0,0.5456554489045352,0.0,0.0,0.0,0.5456554489045352,0.0,0.5456554489045352,0.0,0.5456554489045352,0.0,0.5456554489045352,0,exact,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,,,,,,,,,0,no_committed_set,0,no_committed_set,1,0,1,not_needed,0,0,1,0.0,0.5456554489045352,0.0,0.5456554489045352,0.0,0.5456554489045352,0.0,0.5456554489045352,1
