instance_id,arm,gate,component_size,separation,coverage,base_wrongness,n_tiers,d,n_eval,n_contradictory,S,S_contra_as_fail
c06_s01_cov050_seed00000021_bw010,flip,fast_gate,6,1,0.5,0.1,,2,0,1000,,0.0
c06_s01_cov050_seed00000022_bw010,flip,fast_gate,6,1,0.5,0.1,,1,1000,0,0.769,0.769
c06_s01_cov050_seed00000022_bw010,flip,fast_gate,6,1,0.5,0.1,,2,326,674,0.0,0.0
c06_s01_cov050_seed00000022_bw010,flip,fast_gate,6,1,0.5,0.1,,3,0,1000,,0.0
c06_s01_cov050_seed00000022_bw010,flip,fast_gate,6,1,0.5,0.1,,4,0,1000,,0.0
c06_s01_cov050_seed00000023_bw010,flip,fast_gate,6,1,0.5,0.1,,1,1000,0,0.663,0.663
c06_s01_cov050_seed00000023_bw010,flip,fast_gate,6,1,0.5,0.1,,2,354,646,1.0,0.354
c06_s01_cov050_seed00000023_bw010,flip,fast_gate,6,1,0.5,0.1,,3,0,1000,,0.0
c06_s01_cov050_seed00000024_bw010,flip,fast_gate,6,1,0.5,0.1,,1,1000,0,0.507,0.507
c06_s01_cov050_seed00000024_bw010,flip,fast_gate,6,1,0.5,0.1,,2,0,1000,,0.0
c06_s01_cov050_seed00000025_bw010,flip,fast_gate,6,1,0.5,0.1,,1,1000,0,0.752,0.752
c06_s01_cov050_seed00000025_bw010,flip,fast_gate,6,1,0.5,0.1,,2,343,657,0.43731778425655976,0.15
c06_s01_cov050_seed00000025_bw010,flip,fast_gate,6,1,0.5,0.1,,3,0,1000,,0.0
c06_s01_cov050_seed00000025_bw010,flip,fast_gate,6,1,0.5,0.1,,4,0,1000,,0.0
c06_s01_cov050_seed00000026_bw010,flip,fast_gate,6,1,0.5,0.1,,1,756,244,0.6388888888888888,0.483
c06_s01_cov050_seed00000026_bw010,flip,fast_gate,6,1,0.5,0.1,,2,481,519,0.3471933471933472,0.167
c06_s01_cov050_seed00000026_bw010,flip,fast_gate,6,1,0.5,0.1,,3,244,756,0.0,0.0
c06_s01_cov050_seed00000026_bw010,flip,fast_gate,6,1,0.5,0.1,,4,0,1000,,0.0
c06_s01_cov050_seed00000027_bw010,flip,fast_gate,6,1,0.5,0.1,,1,1000,0,0.674,0.674
c06_s01_cov050_seed00000027_bw010,flip,fast_gate,6,1,0.5,0.1,,2,338,662,1.0,0.338
c06_s01_cov050_seed00000027_bw010,flip,fast_gate,6,1,0.5,0.1,,3,0,1000,,0.0
c06_s01_cov050_seed00000028_bw010,flip,fast_gate,6,1,0.5,0.1,,1,637,363,0.5149136577708007,0.328
c06_s01_cov050_seed00000028_bw010,flip,fast_gate,6,1,0.5,0.1,,2,345,655,0.0,0.0
c06_s01_cov050_seed00000028_bw010,flip,fast_gate,6,1,0.5,0.1,,3,0,1000,,0.0
c06_s01_cov050_seed00000029_bw010,flip,fast_gate,6,1,0.5,0.1,,1,1000,0,0.752,0.752
c06_s01_cov050_seed00000029_bw010,flip,fast_gate,6,1,0.5,0.1,,2,667,333,0.49325337331334335,0.329
c06_s01_cov050_seed00000029_bw010,flip,fast_gate,6,1,0.5,0.1,,3,0,1000,,0.0
c06_s01_cov050_seed00000029_bw010,flip,fast_gate,6,1,0.5,0.1,,4,0,1000,,0.0
c06_s01_cov050_seed00000030_bw010,flip,fast_gate,6,1,0.5,0.1,,1,1000,0,0.664,0.664
c06_s01_cov050_seed00000030_bw010,flip,fast_gate,6,1,0.5,0.1,,2,332,668,1.0,0.332
c06_s01_cov050_seed00000030_bw010,flip,fast_gate,6,1,0.5,0.1,,3,0,1000,,0.0
c06_s01_cov050_seed00000031_bw010,flip,fast_gate,6,1,0.5,0.1,,1,1000,0,0.735,0.735
c06_s01_cov050_seed00000031_bw010,flip,fast_gate,6,1,0.5,0.1,,2,344,656,0.5232558139534884,0.18
c06_s01_cov050_seed00000031_bw010,flip,fast_gate,6,1,0.5,0.1,,3,0,1000,,0.0
c06_s01_cov050_seed00000031_bw010,flip,fast_gate,6,1,0.5,0.1,,4,0,1000,,0.0
c06_s01_cov050_seed00000032_bw010,flip,fast_gate,6,1,0.5,0.1,,1,1000,0,0.503,0.503
c06_s01_cov050_seed00000032_bw010,flip,fast_gate,6,1,0.5,0.1,,2,0,1000,,0.0
c06_s01_cov050_seed00000033_bw010,flip,fast_gate,6,1,0.5,0.1,,1,485,515,0.0,0.0
c06_s01_cov050_seed00000033_bw010,flip,fast_gate,6,1,0.5,0.1,,2,1000,0,0.0,0.0
c06_s01_cov050_seed00000034_bw010,flip,fast_gate,6,1,0.5,0.1,,1,1000,0,0.689,0.689
c06_s01_cov050_seed00000034_bw010,flip,fast_gate,6,1,0.5,0.1,,2,326,674,0.0,0.0
c06_s01_cov050_seed00000034_bw010,flip,fast_gate,6,1,0.5,0.1,,3,0,1000,,0.0
c06_s01_cov050_seed00000035_bw010,flip,fast_gate,6,1,0.5,0.1,,1,1000,0,0.696,0.696
c06_s01_cov050_seed00000035_bw010,flip,fast_gate,6,1,0.5,0.1,,2,328,672,1.0,0.328
c06_s01_cov050_seed00000035_bw010,flip,fast_gate,6,1,0.5,0.1,,3,0,1000,,0.0
c06_s01_cov050_seed00000036_bw010,flip,fast_gate,6,1,0.5,0.1,,1,1000,0,0.49,0.49
c06_s01_cov050_seed00000036_bw010,flip,fast_gate,6,1,0.5,0.1,,2,0,1000,,0.0
c06_s01_cov050_seed00000037_bw010,flip,fast_gate,6,1,0.5,0.1,,1,1000,0,0.681,0.681
c06_s01_cov050_seed00000037_bw010,flip,fast_gate,6,1,0.5,0.1,,2,339,661,1.0,0.339
c06_s01_cov050_seed00000037_bw010,flip,fast_gate,6,1,0.5,0.1,,3,0,1000,,0.0
c06_s01_cov050_seed00000038_bw010,flip,fast_gate,6,1,0.5,0.1,,1,773,227,0.666235446313066,0.515
c06_s01_cov050_seed00000038_bw010,flip,fast_gate,6,1,0.5,0.1,,2,676,324,0.5281065088757396,0.357
c06_s01_cov050_seed00000038_bw010,flip,fast_gate,6,1,0.5,0.1,,3,750,250,0.316,0.237
c06_s01_cov050_seed00000038_bw010,flip,fast_gate,6,1,0.5,0.1,,4,1000,0,0.0,0.0
