instance_id,arm,gate,component_size,separation,coverage,base_wrongness,n_tiers,d,n_eval,n_contradictory,S,S_contra_as_fail
c06_s01_cov050_seed00000016_bw000,flip,fast_gate,6,1,0.5,0.0,,3,0,200,,0.0
c06_s01_cov050_seed00000017_bw000,flip,fast_gate,6,1,0.5,0.0,,1,95,105,0.4842105263157895,0.23
c06_s01_cov050_seed00000017_bw000,flip,fast_gate,6,1,0.5,0.0,,2,92,108,0.6304347826086957,0.29
c06_s01_cov050_seed00000017_bw000,flip,fast_gate,6,1,0.5,0.0,,3,148,52,0.3310810810810811,0.245
c06_s01_cov050_seed00000017_bw000,flip,fast_gate,6,1,0.5,0.0,,4,200,0,0.0,0.0
c06_s01_cov050_seed00000018_bw000,flip,fast_gate,6,1,0.5,0.0,,1,200,0,0.705,0.705
c06_s01_cov050_seed00000018_bw000,flip,fast_gate,6,1,0.5,0.0,,2,83,117,0.0,0.0
c06_s01_cov050_seed00000018_bw000,flip,fast_gate,6,1,0.5,0.0,,3,0,200,,0.0
c06_s01_cov050_seed00000019_bw000,flip,fast_gate,6,1,0.5,0.0,,1,200,0,0.64,0.64
c06_s01_cov050_seed00000019_bw000,flip,fast_gate,6,1,0.5,0.0,,2,0,200,,0.0
c06_s01_cov050_seed00000019_bw000,flip,fast_gate,6,1,0.5,0.0,,3,0,200,,0.0
c06_s01_cov050_seed00000000_bw010,flip,fast_gate,6,1,0.5,0.1,,1,200,0,0.75,0.75
c06_s01_cov050_seed00000000_bw010,flip,fast_gate,6,1,0.5,0.1,,2,72,128,0.0,0.0
c06_s01_cov050_seed00000000_bw010,flip,fast_gate,6,1,0.5,0.1,,3,0,200,,0.0
c06_s01_cov050_seed00000000_bw010,flip,fast_gate,6,1,0.5,0.1,,4,0,200,,0.0
c06_s01_cov050_seed00000001_bw010,flip,fast_gate,6,1,0.5,0.1,,1,200,0,0.685,0.685
c06_s01_cov050_seed00000001_bw010,flip,fast_gate,6,1,0.5,0.1,,2,73,127,0.0,0.0
c06_s01_cov050_seed00000001_bw010,flip,fast_gate,6,1,0.5,0.1,,3,0,200,,0.0
c06_s01_cov050_seed00000002_bw010,flip,fast_gate,6,1,0.5,0.1,,1,200,0,0.665,0.665
c06_s01_cov050_seed00000002_bw010,flip,fast_gate,6,1,0.5,0.1,,2,53,147,0.0,0.0
c06_s01_cov050_seed00000002_bw010,flip,fast_gate,6,1,0.5,0.1,,3,0,200,,0.0
c06_s01_cov050_seed00000003_bw010,flip,fast_gate,6,1,0.5,0.1,,1,200,0,0.68,0.68
c06_s01_cov050_seed00000003_bw010,flip,fast_gate,6,1,0.5,0.1,,2,63,137,0.5873015873015873,0.185
c06_s01_cov050_seed00000003_bw010,flip,fast_gate,6,1,0.5,0.1,,3,0,200,,0.0
c06_s01_cov050_seed00000003_bw010,flip,fast_gate,6,1,0.5,0.1,,4,0,200,,0.0
c06_s01_cov050_seed00000004_bw010,flip,fast_gate,6,1,0.5,0.1,,1,200,0,0.525,0.525
c06_s01_cov050_seed00000004_bw010,flip,fast_gate,6,1,0.5,0.1,,2,0,200,,0.0
