arm,base_wrongness,component_size,coverage,n_tiers,predictor,endpoint,is_primary,is_sensitivity,is_secondary,stratum_n_instances,n,n_excluded_unreached,n_excluded_nan,predictor_constant,underpowered,status,tau_b,p_value,ci_lo_2p5,ci_hi_97p5,n_boot_nan,r_assumes
flip,0.1,10,0.5,,n_k,AUC_abs,False,False,True,60,60,0,0,False,False,ok,-0.216710309218472,0.048256580312897916,-0.4077055629430701,0.00882521880814759,0,
flip,0.1,10,0.5,,n_k,AUC_frac,True,False,False,60,60,0,0,False,False,ok,-0.11720343211390419,0.2849046586224081,-0.353879478042553,0.15067611755874238,0,
flip,0.1,10,0.5,,n_k,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,-0.02037785272884588,0.8521204680178925,-0.2544173002568052,0.24763583259234107,0,
flip,0.1,10,0.5,,r_val,AUC_frac,True,False,False,60,60,0,0,False,False,ok,0.6858965829418583,1.4579089346596176e-10,0.46988801641093514,0.8746949864189174,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)"
flip,0.1,10,0.5,,r_val,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,0.611123322401575,1.0292353618610092e-08,0.3869132678784287,0.8090333271881128,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)"
flip,0.1,10,0.5,,shd_cpdag,AUC_frac,True,False,False,60,60,0,0,False,False,ok,-0.10768670218249385,0.300270546796242,-0.2950525395515277,0.09358027846298006,0,
flip,0.1,10,0.5,,shd_cpdag,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,0.004291934433794459,0.9669834258230086,-0.22774701986535398,0.25527756528637413,0,
flip,0.1,10,0.5,,shd_truth,AUC_frac,True,False,False,60,60,0,0,False,False,ok,-0.11396371545561985,0.2797007732580439,-0.3436354318209792,0.12198245277797719,0,
flip,0.1,10,0.5,,shd_truth,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,-0.22635841823855138,0.03134331499999638,-0.4420267950931703,-0.005841820319163452,0,
flip,0.1,10,0.5,,undirected_fraction,AUC_frac,True,False,False,60,60,0,0,False,False,ok,-0.11867710121283354,0.26741012209069004,-0.34802198624096187,0.1398892764382162,0,
flip,0.1,10,0.5,,undirected_fraction,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,-0.04699644756838195,0.659698309854956,-0.27189518747118757,0.22406300152691697,0,
flip,0.1,10,1.0,,n_k,AUC_abs,False,False,True,60,60,0,0,False,False,ok,-0.6169165467816746,7.090560151027502e-10,-0.7302401868238286,-0.4844917962296374,0,
flip,0.1,10,1.0,,n_k,AUC_frac,True,False,False,60,60,0,0,False,False,ok,-0.4538622105038901,8.138554932497074e-06,-0.6284731845690159,-0.2710061657126809,0,
flip,0.1,10,1.0,,n_k,AUC_frac_usable,False,True,False,60,59,0,1,False,False,ok,-0.38180913909293135,0.0008114256098957523,-0.5516247615172947,-0.17001807994947463,0,
flip,0.1,10,1.0,,r_val,AUC_frac,True,False,False,60,60,0,0,False,False,ok,0.5315147117056179,1.0992565142227453e-07,0.3213276948750353,0.7324732952762687,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)"
flip,0.1,10,1.0,,r_val,AUC_frac_usable,False,True,False,60,59,0,1,False,False,ok,0.5210383272048442,3.543181352288677e-06,0.29538545855809195,0.6678112618940583,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)"
flip,0.1,10,1.0,,shd_cpdag,AUC_frac,True,False,False,60,60,0,0,False,False,ok,-0.4538622105038901,8.138554932497074e-06,-0.6284731845690159,-0.2710061657126809,0,
flip,0.1,10,1.0,,shd_cpdag,AUC_frac_usable,False,True,False,60,59,0,1,False,False,ok,-0.38180913909293135,0.0008114256098957523,-0.5516247615172947,-0.17001807994947463,0,
flip,0.1,10,1.0,,shd_truth,AUC_frac,True,False,False,60,60,0,0,True,False,undefined (predictor constant),,,,,0,
flip,0.1,10,1.0,,shd_truth,AUC_frac_usable,False,True,False,60,59,0,1,True,False,undefined (predictor constant),,,,,0,
flip,0.1,10,1.0,,undirected_fraction,AUC_frac,True,False,False,60,60,0,0,False,False,ok,-0.4538622105038901,8.138554932497074e-06,-0.6284731845690159,-0.2710061657126809,0,
flip,0.1,10,1.0,,undirected_fraction,AUC_frac_usable,False,True,False,60,59,0,1,False,False,ok,-0.38180913909293135,0.0008114256098957523,-0.5516247615172947,-0.17001807994947463,0,
flip,0.1,12,0.5,,n_k,AUC_abs,False,False,True,60,60,0,0,False,False,ok,-0.5221173385145088,1.0101244282147289e-05,-0.6804110027943404,-0.3501675422806127,0,
flip,0.1,12,0.5,,n_k,AUC_frac,True,False,False,60,60,0,0,False,False,ok,-0.19924812082587104,0.09202120820585423,-0.564501122455147,0.21746311899315532,0,
flip,0.1,12,0.5,,n_k,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,-0.16772139842244269,0.1476931182508572,-0.44424021093599453,0.14054528053726417,0,
flip,0.1,12,0.5,,r_val,AUC_frac,True,False,False,60,60,0,0,False,False,ok,0.3678931205001061,0.0015535522973528985,-0.009295031271225548,0.7240090839062381,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)"
flip,0.1,12,0.5,,r_val,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,0.029552169089461122,0.7952692585366694,-0.2735497548303693,0.3049425485323264,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)"
flip,0.1,12,0.5,,shd_cpdag,AUC_frac,True,False,False,60,60,0,0,False,False,ok,-0.04744598619857204,0.6660155220224746,-0.3465148156041147,0.25679703789539116,0,
flip,0.1,12,0.5,,shd_cpdag,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,-0.0905407756832112,0.4005332154260577,-0.33675119329806213,0.15716696928951734,0,
flip,0.1,12,0.5,,shd_truth,AUC_frac,True,False,False,60,60,0,0,False,False,ok,0.17598335597902143,0.1015999145123882,-0.016919082840528756,0.3598551453252465,0,
flip,0.1,12,0.5,,shd_truth,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,0.008280243186238555,0.9373375269957435,-0.21086451416520416,0.2160465702690655,0,
flip,0.1,12,0.5,,undirected_fraction,AUC_frac,True,False,False,60,60,0,0,False,False,ok,-0.17936645683912056,0.1042829574441888,-0.44619902594498073,0.10275457654036417,0,
flip,0.1,12,0.5,,undirected_fraction,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,-0.0031752282416867427,0.9765850204063445,-0.23661659258725867,0.24111822917846565,0,
flip,0.1,12,1.0,,n_k,AUC_abs,False,False,True,60,60,0,0,False,False,ok,-0.39668690424565317,0.00011917183181680099,-0.54281837399939,-0.2397976156102438,0,
flip,0.1,12,1.0,,n_k,AUC_frac,True,False,False,60,60,0,0,False,False,ok,-0.2986666818610018,0.003928083856320571,-0.504596006925771,-0.09230779305951903,0,
flip,0.1,12,1.0,,n_k,AUC_frac_usable,False,True,False,60,53,0,7,False,False,ok,-0.3630593927139342,0.002594546035206112,-0.5565571740128321,-0.15662332101229406,0,
flip,0.1,12,1.0,,r_val,AUC_frac,True,False,False,60,60,0,0,False,False,ok,0.33951547644192537,0.0008146246286630757,0.1361224990064878,0.5435107729440956,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)"
flip,0.1,12,1.0,,r_val,AUC_frac_usable,False,True,False,60,53,0,7,False,False,ok,0.6673006817093065,1.702542031587942e-08,0.5679978870942443,0.7310035477975939,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)"
flip,0.1,12,1.0,,shd_cpdag,AUC_frac,True,False,False,60,60,0,0,False,False,ok,-0.2986666818610018,0.003928083856320571,-0.504596006925771,-0.09230779305951903,0,
flip,0.1,12,1.0,,shd_cpdag,AUC_frac_usable,False,True,False,60,53,0,7,False,False,ok,-0.3630593927139342,0.002594546035206112,-0.5565571740128321,-0.15662332101229406,0,
flip,0.1,12,1.0,,shd_truth,AUC_frac,True,False,False,60,60,0,0,True,False,undefined (predictor constant),,,,,0,
flip,0.1,12,1.0,,shd_truth,AUC_frac_usable,False,True,False,60,53,0,7,True,False,undefined (predictor constant),,,,,0,
flip,0.1,12,1.0,,undirected_fraction,AUC_frac,True,False,False,60,60,0,0,False,False,ok,-0.2986666818610018,0.003928083856320571,-0.504596006925771,-0.09230779305951903,0,
flip,0.1,12,1.0,,undirected_fraction,AUC_frac_usable,False,True,False,60,53,0,7,False,False,ok,-0.3630593927139342,0.002594546035206112,-0.5565571740128321,-0.15662332101229406,0,
flip,0.25,6,0.5,,n_k,AUC_abs,False,False,True,60,60,0,0,False,False,ok,-0.1479780943349755,0.2043693103126356,-0.48907419809866315,0.19670689771661326,0,
flip,0.25,6,0.5,,n_k,AUC_frac,True,False,False,60,60,0,0,False,False,ok,-0.6134453781512605,1.1257754052449985e-07,-0.8052351549055062,-0.3778704747516437,0,
flip,0.25,6,0.5,,n_k,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,-0.6134453781512605,1.1257754052449985e-07,-0.8052351549055062,-0.3778704747516437,0,
flip,0.25,6,0.5,,r_val,AUC_frac,True,False,False,60,60,0,0,False,False,ok,0.7321376382345324,9.085011447984004e-10,0.5040842817078058,0.8807047847214259,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)"
flip,0.25,6,0.5,,r_val,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,0.7321376382345324,9.085011447984004e-10,0.5040842817078058,0.8807047847214259,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)"
flip,0.25,6,0.5,,shd_cpdag,AUC_frac,True,False,False,60,60,0,0,False,False,ok,-0.5690926300424453,1.7288306695612322e-07,-0.7024568430177641,-0.4066824385976708,0,
flip,0.25,6,0.5,,shd_cpdag,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,-0.5690926300424453,1.7288306695612322e-07,-0.7024568430177641,-0.4066824385976708,0,
flip,0.25,6,0.5,,shd_truth,AUC_frac,True,False,False,60,60,0,0,False,False,ok,-0.17164751250423455,0.11728317519887237,-0.43011935671544055,0.11054696962093817,0,
flip,0.25,6,0.5,,shd_truth,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,-0.17164751250423455,0.11728317519887237,-0.43011935671544055,0.11054696962093817,0,
flip,0.25,6,0.5,,undirected_fraction,AUC_frac,True,False,False,60,60,0,0,False,False,ok,-0.6134453781512605,1.1257754052449985e-07,-0.8052351549055062,-0.3778704747516437,0,
flip,0.25,6,0.5,,undirected_fraction,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,-0.6134453781512605,1.1257754052449985e-07,-0.8052351549055062,-0.3778704747516437,0,
flip,0.25,6,1.0,,n_k,AUC_abs,False,False,True,60,60,0,0,False,False,ok,-0.05604579218786337,0.6063272980769177,-0.285809855411979,0.15538160269157034,0,
flip,0.25,6,1.0,,n_k,AUC_frac,True,False,False,60,60,0,0,False,False,ok,-0.10005325297173492,0.3577463057877378,-0.3339478198544544,0.14571872777311706,0,
flip,0.25,6,1.0,,n_k,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,0.2344966573949027,0.030702480324151245,-0.029770873665674356,0.48431995637399905,0,
flip,0.25,6,1.0,,r_val,AUC_frac,True,False,False,60,60,0,0,False,False,ok,0.35867272703219766,0.0005689636261114682,0.09634317196216617,0.6051070708821302,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)"
flip,0.25,6,1.0,,r_val,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,0.15664712610251358,0.1313486025137155,-0.0787558999672819,0.3631214004710254,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)"
flip,0.25,6,1.0,,shd_cpdag,AUC_frac,True,False,False,60,60,0,0,False,False,ok,-0.10005325297173492,0.3577463057877378,-0.3339478198544544,0.14571872777311706,0,
flip,0.25,6,1.0,,shd_cpdag,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,0.2344966573949027,0.030702480324151245,-0.029770873665674356,0.48431995637399905,0,
flip,0.25,6,1.0,,shd_truth,AUC_frac,True,False,False,60,60,0,0,False,False,ok,-0.06273764344284781,0.5775697565803353,-0.3180132959042988,0.19188938173444295,0,
flip,0.25,6,1.0,,shd_truth,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,0.2516911128538168,0.025090265600358576,-0.010268353417516557,0.4973011527736181,0,
flip,0.25,6,1.0,,undirected_fraction,AUC_frac,True,False,False,60,60,0,0,False,False,ok,-0.10005325297173492,0.3577463057877378,-0.3339478198544544,0.14571872777311706,0,
flip,0.25,6,1.0,,undirected_fraction,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,0.2344966573949027,0.030702480324151245,-0.029770873665674356,0.48431995637399905,0,
flip,0.25,8,0.5,,n_k,AUC_abs,False,False,True,60,60,0,0,False,False,ok,0.3188574841288278,0.008030803739601104,0.20403101507161553,0.512735610925987,1335,
flip,0.25,8,0.5,,n_k,AUC_frac,True,False,False,60,60,0,0,False,False,ok,0.3188574841288278,0.008030803739601104,0.1901082127437124,0.5115227914057179,1335,
flip,0.25,8,0.5,,n_k,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,0.24737065714523226,0.034014644508803225,0.15379615762582233,0.40566983610527435,1335,
flip,0.25,8,0.5,,r_val,AUC_frac,True,False,False,60,60,0,0,False,False,ok,0.29678273368281693,0.010363978591161867,-0.11063344827568457,0.6771715941972247,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)"
flip,0.25,8,0.5,,r_val,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,0.010874544956540737,0.9228732141257685,-0.3008162535512583,0.32695085223991016,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)"
flip,0.25,8,0.5,,shd_cpdag,AUC_frac,True,False,False,60,60,0,0,False,False,ok,0.24757713219380695,0.029476706336359213,-0.07173246919282826,0.5381260976840623,0,
flip,0.25,8,0.5,,shd_cpdag,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,0.12069706559105331,0.27399586516294827,-0.16052631806608092,0.3882167517105414,0,
flip,0.25,8,0.5,,shd_truth,AUC_frac,True,False,False,60,60,0,0,False,False,ok,0.047422050085959094,0.66042672154085,-0.12192793070427607,0.22383588063387855,0,
flip,0.25,8,0.5,,shd_truth,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,-0.055748382421835475,0.5945709006337876,-0.24101923537421663,0.1331280171753243,0,
flip,0.25,8,0.5,,undirected_fraction,AUC_frac,True,False,False,60,60,0,0,False,False,ok,-0.12038952713863156,0.2884448330397582,-0.42237196010392636,0.18681474602799827,0,
flip,0.25,8,0.5,,undirected_fraction,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,-0.11740344542518255,0.2859875688067042,-0.3719817698788529,0.1336898476821808,0,
flip,0.25,8,1.0,,n_k,AUC_abs,False,False,True,42,42,0,0,False,False,ok,-0.37125568375392165,0.0024199780415323333,-0.6328650102975951,-0.0942756837566765,0,
flip,0.25,8,1.0,,n_k,AUC_frac,True,False,False,42,42,0,0,False,False,ok,-0.43901337508543586,0.000334819326699733,-0.6420523588449923,-0.21233110471764957,0,
flip,0.25,8,1.0,,n_k,AUC_frac_usable,False,True,False,42,42,0,0,False,False,ok,-0.241972891073142,0.07315599246299172,-0.48416314080157496,0.033080163321771494,0,
flip,0.25,8,1.0,,r_val,AUC_frac,True,False,False,42,42,0,0,False,False,ok,0.577475024588959,1.0737866945156711e-06,0.31365868743638853,0.8140752942466197,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)"
flip,0.25,8,1.0,,r_val,AUC_frac_usable,False,True,False,42,42,0,0,False,False,ok,0.6411787777550514,9.050913947941061e-07,0.5119962513342782,0.7401414375918929,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)"
flip,0.25,8,1.0,,shd_cpdag,AUC_frac,True,False,False,42,42,0,0,False,False,ok,-0.43901337508543586,0.000334819326699733,-0.6420523588449923,-0.21233110471764957,0,
flip,0.25,8,1.0,,shd_cpdag,AUC_frac_usable,False,True,False,42,42,0,0,False,False,ok,-0.241972891073142,0.07315599246299172,-0.48416314080157496,0.033080163321771494,0,
flip,0.25,8,1.0,,shd_truth,AUC_frac,True,False,False,42,42,0,0,True,False,undefined (predictor constant),,,,,0,
flip,0.25,8,1.0,,shd_truth,AUC_frac_usable,False,True,False,42,42,0,0,True,False,undefined (predictor constant),,,,,0,
flip,0.25,8,1.0,,undirected_fraction,AUC_frac,True,False,False,42,42,0,0,False,False,ok,-0.43901337508543586,0.000334819326699733,-0.6420523588449923,-0.21233110471764957,0,
flip,0.25,8,1.0,,undirected_fraction,AUC_frac_usable,False,True,False,42,42,0,0,False,False,ok,-0.241972891073142,0.07315599246299172,-0.48416314080157496,0.033080163321771494,0,
flip,0.25,10,0.5,,n_k,AUC_abs,False,False,True,60,60,0,0,False,False,ok,0.2670609627831465,0.016098145149767356,0.035228542670598065,0.4965480893593718,0,
flip,0.25,10,0.5,,n_k,AUC_frac,True,False,False,60,60,0,0,False,False,ok,0.12880362871139503,0.2436248910144022,-0.1257313355854779,0.40806870182708854,0,
flip,0.25,10,0.5,,n_k,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,0.050517661310480286,0.6456933119820827,-0.23655375939535478,0.30978346627111597,0,
flip,0.25,10,0.5,,r_val,AUC_frac,True,False,False,60,60,0,0,False,False,ok,0.4647087890353418,1.86315826113e-05,0.1790466137722953,0.7368338757994785,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)"
flip,0.25,10,0.5,,r_val,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,-0.013570372934069073,0.8999909301373064,-0.3246948714343978,0.2649457557633204,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)"
flip,0.25,10,0.5,,shd_cpdag,AUC_frac,True,False,False,60,60,0,0,False,False,ok,0.056047979671658234,0.5998226722081678,-0.24376838061538691,0.33923156478644334,0,
flip,0.25,10,0.5,,shd_cpdag,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,0.09860676454427669,0.3534231297467385,-0.1766699349838612,0.36909928969568573,0,
flip,0.25,10,0.5,,shd_truth,AUC_frac,True,False,False,60,60,0,0,False,False,ok,-0.16694665739908315,0.10369303596670935,-0.38813212088952526,0.05282187681913842,0,
flip,0.25,10,0.5,,shd_truth,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,0.02916308057082058,0.7750619942253814,-0.16634166650116144,0.22887999288190317,0,
flip,0.25,10,0.5,,undirected_fraction,AUC_frac,True,False,False,60,60,0,0,False,False,ok,0.13149053608908617,0.2321123257489921,-0.12123105805816223,0.4080990402827573,0,
flip,0.25,10,0.5,,undirected_fraction,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,0.04390414772787054,0.6883310882332996,-0.23689523052279177,0.29563912295066863,0,
flip,0.25,10,1.0,,n_k,AUC_abs,False,False,True,23,23,0,0,False,False,ok,0.004835490443213829,0.9772463811995281,-0.295196897703766,0.3018934005919215,0,
flip,0.25,10,1.0,,n_k,AUC_frac,True,False,False,23,23,0,0,False,False,ok,-0.22633852525551698,0.18054125381424424,-0.5678003806910928,0.15764321641853277,0,
flip,0.25,10,1.0,,n_k,AUC_frac_usable,False,True,False,23,22,0,1,False,False,undefined (endpoint constant),,,,,0,
flip,0.25,10,1.0,,r_val,AUC_frac,True,False,False,23,23,0,0,False,False,ok,0.5336000974881928,0.0011309549158595097,0.24750491821785106,0.7738893366843483,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)"
flip,0.25,10,1.0,,r_val,AUC_frac_usable,False,True,False,23,22,0,1,False,False,undefined (endpoint constant),,,,,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)"
flip,0.25,10,1.0,,shd_cpdag,AUC_frac,True,False,False,23,23,0,0,False,False,ok,-0.22633852525551698,0.18054125381424424,-0.5678003806910928,0.15764321641853277,0,
flip,0.25,10,1.0,,shd_cpdag,AUC_frac_usable,False,True,False,23,22,0,1,False,False,undefined (endpoint constant),,,,,0,
flip,0.25,10,1.0,,shd_truth,AUC_frac,True,False,False,23,23,0,0,False,False,ok,0.013468700594029475,0.940437165200809,-0.30956860531002867,0.341526631231403,28,
flip,0.25,10,1.0,,shd_truth,AUC_frac_usable,False,True,False,23,22,0,1,False,False,undefined (endpoint constant),,,,,0,
flip,0.25,10,1.0,,undirected_fraction,AUC_frac,True,False,False,23,23,0,0,False,False,ok,-0.22633852525551698,0.18054125381424424,-0.5678003806910928,0.15764321641853277,0,
flip,0.25,10,1.0,,undirected_fraction,AUC_frac_usable,False,True,False,23,22,0,1,False,False,undefined (endpoint constant),,,,,0,
flip,0.25,12,0.5,,n_k,AUC_abs,False,False,True,40,40,0,0,False,False,ok,-0.14959801642823134,0.2736821812042465,-0.49432073954583383,0.20043593671082102,0,
flip,0.25,12,0.5,,n_k,AUC_frac,True,False,False,40,40,0,0,False,False,ok,-0.1332037132580142,0.32972714853408314,-0.4728550291420357,0.1995470134138367,0,
flip,0.25,12,0.5,,n_k,AUC_frac_usable,False,True,False,40,40,0,0,False,False,ok,-0.33666213043306903,0.018143237688613253,-0.6211576197704255,-0.039642974547650076,0,
flip,0.25,12,0.5,,r_val,AUC_frac,True,False,False,40,40,0,0,False,False,ok,-0.012647520766562954,0.9243920296910978,-0.35816450052683496,0.3464669639258531,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)"
flip,0.25,12,0.5,,r_val,AUC_frac_usable,False,True,False,40,40,0,0,False,False,ok,0.7566915420951343,5.132074167478621e-08,0.6148692487956032,0.8743080331483458,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)"
flip,0.25,12,0.5,,shd_cpdag,AUC_frac,True,False,False,40,40,0,0,False,False,ok,-0.028778156106247225,0.8230293378830924,-0.3960936396795003,0.3239676916080305,0,
flip,0.25,12,0.5,,shd_cpdag,AUC_frac_usable,False,True,False,40,40,0,0,False,False,ok,-0.1625530351937926,0.22547396047840707,-0.49867796987795426,0.16975406521792827,0,
flip,0.25,12,0.5,,shd_truth,AUC_frac,True,False,False,40,40,0,0,False,False,ok,-0.17207698130865348,0.16731242409276748,-0.32037856430272366,-0.028932197225653038,0,
flip,0.25,12,0.5,,shd_truth,AUC_frac_usable,False,True,False,40,40,0,0,False,False,ok,-0.1683123524913699,0.19489290825611505,-0.3947202638231922,0.0740460268535015,0,
flip,0.25,12,0.5,,undirected_fraction,AUC_frac,True,False,False,40,40,0,0,False,False,ok,-0.07282325671675707,0.5677704471199859,-0.349939936923653,0.1983753068166061,0,
flip,0.25,12,0.5,,undirected_fraction,AUC_frac_usable,False,True,False,40,40,0,0,False,False,ok,-0.44184763445268926,0.000880102681987591,-0.6217464369024809,-0.23795242361773994,0,
flip,0.25,12,1.0,,n_k,AUC_abs,False,False,True,9,9,0,0,False,True,ok,-0.031943828249996996,0.9112855190471001,-0.5945855317374071,0.5773502691896258,6,
flip,0.25,12,1.0,,n_k,AUC_frac,True,False,False,9,9,0,0,False,True,ok,-0.1973855084879307,0.4979099943018336,-0.7460715094077888,0.5050946845974482,6,
flip,0.25,12,1.0,,n_k,AUC_frac_usable,False,True,False,9,9,0,0,False,True,undefined (endpoint constant),,,,,0,
flip,0.25,12,1.0,,r_val,AUC_frac,True,False,False,9,9,0,0,False,True,ok,0.41316712200642336,0.14990514178957987,-0.282842712474619,0.8755950357709132,2,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)"
flip,0.25,12,1.0,,r_val,AUC_frac_usable,False,True,False,9,9,0,0,False,True,undefined (endpoint constant),,,,,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)"
flip,0.25,12,1.0,,shd_cpdag,AUC_frac,True,False,False,9,9,0,0,False,True,ok,-0.1973855084879307,0.4979099943018336,-0.7460715094077888,0.5050946845974482,6,
flip,0.25,12,1.0,,shd_cpdag,AUC_frac_usable,False,True,False,9,9,0,0,False,True,undefined (endpoint constant),,,,,0,
flip,0.25,12,1.0,,shd_truth,AUC_frac,True,False,False,9,9,0,0,False,True,ok,0.0,1.0,-0.5832118435198043,0.508000508000762,1051,
flip,0.25,12,1.0,,shd_truth,AUC_frac_usable,False,True,False,9,9,0,0,False,True,undefined (endpoint constant),,,,,0,
flip,0.25,12,1.0,,undirected_fraction,AUC_frac,True,False,False,9,9,0,0,False,True,ok,-0.1973855084879307,0.4979099943018336,-0.7460715094077888,0.5050946845974482,6,
flip,0.25,12,1.0,,undirected_fraction,AUC_frac_usable,False,True,False,9,9,0,0,False,True,undefined (endpoint constant),,,,,0,
tiered,,6,,2.0,n_k,AUC_abs,False,False,True,60,60,0,0,False,False,ok,0.010555086668190043,0.9162984803203342,-0.22207616358641544,0.2228291331337916,0,
tiered,,6,,2.0,n_k,AUC_frac_rate,True,False,False,60,60,0,0,False,False,ok,-0.17943647335923074,0.07399299131184503,-0.39589965520246384,0.03727750683445647,0,
tiered,,6,,2.0,n_k,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,-0.5537902138577042,3.5054326305254814e-08,-0.6306595733164269,-0.47043720230956276,0,
tiered,,6,,2.0,r_val,AUC_frac_rate,True,False,False,60,60,0,0,False,False,ok,0.7302967433402215,2.7344229710169796e-12,0.6602924800189309,0.7797084747970082,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)"
tiered,,6,,2.0,r_val,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,0.6699544276828727,1.4257657641115891e-10,0.5934496327751749,0.7373849650492108,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)"
tiered,,6,,2.0,shd_cpdag,AUC_frac_rate,True,False,False,60,60,0,0,False,False,ok,-0.10736078161861173,0.31649927776679143,-0.2454733627177376,0.022358972365992193,10,
tiered,,6,,2.0,shd_cpdag,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,-0.2751891298959818,0.010242925976991482,-0.4075469852258693,-0.12666441931482053,10,
tiered,,6,,2.0,shd_truth,AUC_frac_rate,True,False,False,60,60,0,0,False,False,ok,-0.22569279218610155,0.03387818044239345,-0.3819213318291462,-0.04874759280975548,0,
tiered,,6,,2.0,shd_truth,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,-0.2142653090374382,0.043999037520333,-0.4214253523570851,0.018028324722048572,0,
tiered,,6,,2.0,undirected_fraction,AUC_frac_rate,True,False,False,60,60,0,0,False,False,ok,-0.26993225135401555,0.01115359625216456,-0.43798472395642696,-0.0876901746692187,0,
tiered,,6,,2.0,undirected_fraction,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,-0.3762440303488278,0.0004041305464829252,-0.5462461357511901,-0.1826623187769328,0,
tiered,,6,,3.0,n_k,AUC_abs,False,False,True,60,60,0,0,False,False,ok,-0.3725318678190032,0.00018529027738002326,-0.5010255410345991,-0.23369317355680305,0,
tiered,,6,,3.0,n_k,AUC_frac_rate,True,False,False,60,60,0,0,False,False,ok,-0.37524612550803055,0.00016621094380886594,-0.5160908882158951,-0.21461488467952983,0,
tiered,,6,,3.0,n_k,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,-0.42003137737698176,2.498696290480195e-05,-0.5518297362625149,-0.271058729428675,0,
tiered,,6,,3.0,r_val,AUC_frac_rate,True,False,False,60,60,0,0,False,False,ok,0.7410482726333564,2.3731267597311776e-13,0.6638999883587235,0.7987621170957874,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)"
tiered,,6,,3.0,r_val,AUC_frac_usable,False,True,False,60,60,0,0,False,False,ok,0.7506544539452703,1.1636357065395862e-13,0.675566842522712,0.8098164691347612,0,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)"
