instance_id,arm,gate,component_size,separation,coverage,base_wrongness,n_tiers,d,n_eval,n_contradictory,S,S_contra_as_fail
c06_s01_cov100_seed00000158_tiered_nt2,tiered,fast_gate,6,1,,,2,1,2842,0,0.7698803659394793,0.7698803659394793
c06_s01_cov100_seed00000158_tiered_nt2,tiered,fast_gate,6,1,,,2,2,285,2065,0.7052631578947368,0.08553191489361703
c06_s01_cov100_seed00000158_tiered_nt2,tiered,fast_gate,6,1,,,2,3,0,839,,0.0
c06_s01_cov100_seed00000158_tiered_nt2,tiered,fast_gate,6,1,,,2,4,0,31,,0.0
c06_s01_cov100_seed00000160_tiered_nt2,tiered,fast_gate,6,1,,,2,0,2811,0,0.9224475275702597,0.9224475275702597
c06_s01_cov100_seed00000160_tiered_nt2,tiered,fast_gate,6,1,,,2,1,2227,738,0.6290974405029187,0.4725126475548061
c06_s01_cov100_seed00000160_tiered_nt2,tiered,fast_gate,6,1,,,2,2,828,2043,0.25120772946859904,0.0724486241727621
c06_s01_cov100_seed00000160_tiered_nt2,tiered,fast_gate,6,1,,,2,3,115,1469,0.0,0.0
c06_s01_cov100_seed00000160_tiered_nt2,tiered,fast_gate,6,1,,,2,4,0,674,,0.0
c06_s01_cov100_seed00000160_tiered_nt2,tiered,fast_gate,6,1,,,2,5,0,95,,0.0
c06_s01_cov100_seed00000164_tiered_nt2,tiered,fast_gate,6,1,,,2,0,3563,0,0.8804378332865562,0.8804378332865562
c06_s01_cov100_seed00000164_tiered_nt2,tiered,fast_gate,6,1,,,2,1,2558,678,0.6262705238467553,0.49505562422744126
c06_s01_cov100_seed00000164_tiered_nt2,tiered,fast_gate,6,1,,,2,2,1127,1266,0.5022182786157942,0.2365231926452152
c06_s01_cov100_seed00000164_tiered_nt2,tiered,fast_gate,6,1,,,2,3,299,953,0.3311036789297659,0.07907348242811502
c06_s01_cov100_seed00000164_tiered_nt2,tiered,fast_gate,6,1,,,2,4,20,421,0.0,0.0
c06_s01_cov100_seed00000164_tiered_nt2,tiered,fast_gate,6,1,,,2,5,0,115,,0.0
c06_s01_cov100_seed00000167_tiered_nt2,tiered,fast_gate,6,1,,,2,0,3500,0,0.8908571428571429,0.8908571428571429
c06_s01_cov100_seed00000167_tiered_nt2,tiered,fast_gate,6,1,,,2,1,2726,713,0.6540719002201028,0.5184646699621983
c06_s01_cov100_seed00000167_tiered_nt2,tiered,fast_gate,6,1,,,2,2,746,1747,0.2613941018766756,0.07821901323706378
c06_s01_cov100_seed00000167_tiered_nt2,tiered,fast_gate,6,1,,,2,3,67,1082,0.0,0.0
c06_s01_cov100_seed00000167_tiered_nt2,tiered,fast_gate,6,1,,,2,4,0,419,,0.0
c06_s01_cov100_seed00000172_tiered_nt2,tiered,fast_gate,6,1,,,2,0,3516,0,0.8905005688282139,0.8905005688282139
c06_s01_cov100_seed00000172_tiered_nt2,tiered,fast_gate,6,1,,,2,1,2852,713,0.6591865357643759,0.5273492286115007
c06_s01_cov100_seed00000172_tiered_nt2,tiered,fast_gate,6,1,,,2,2,955,1484,0.31518324607329845,0.12341123411234112
c06_s01_cov100_seed00000172_tiered_nt2,tiered,fast_gate,6,1,,,2,3,127,860,0.0,0.0
c06_s01_cov100_seed00000172_tiered_nt2,tiered,fast_gate,6,1,,,2,4,0,404,,0.0
c06_s01_cov100_seed00000172_tiered_nt2,tiered,fast_gate,6,1,,,2,5,0,89,,0.0
c06_s01_cov100_seed00000184_tiered_nt2,tiered,fast_gate,6,1,,,2,0,3498,0,0.885934819897084,0.885934819897084
c06_s01_cov100_seed00000184_tiered_nt2,tiered,fast_gate,6,1,,,2,1,2617,672,0.6293465800534964,0.5007601094557617
c06_s01_cov100_seed00000184_tiered_nt2,tiered,fast_gate,6,1,,,2,2,1167,1242,0.4652956298200514,0.22540473225404734
c06_s01_cov100_seed00000184_tiered_nt2,tiered,fast_gate,6,1,,,2,3,267,960,0.3595505617977528,0.07823960880195599
c06_s01_cov100_seed00000184_tiered_nt2,tiered,fast_gate,6,1,,,2,4,32,427,0.0,0.0
c06_s01_cov100_seed00000184_tiered_nt2,tiered,fast_gate,6,1,,,2,5,0,118,,0.0
c06_s01_cov100_seed00000185_tiered_nt2,tiered,fast_gate,6,1,,,2,0,3476,0,0.8860759493670886,0.8860759493670886
c06_s01_cov100_seed00000185_tiered_nt2,tiered,fast_gate,6,1,,,2,1,3540,0,0.7327683615819209,0.7327683615819209
c06_s01_cov100_seed00000185_tiered_nt2,tiered,fast_gate,6,1,,,2,2,1620,742,0.5808641975308642,0.3983911939034716
c06_s01_cov100_seed00000185_tiered_nt2,tiered,fast_gate,6,1,,,2,3,225,572,0.4533333333333333,0.12797992471769135
c06_s01_cov100_seed00000185_tiered_nt2,tiered,fast_gate,6,1,,,2,4,0,612,,0.0
c06_s01_cov100_seed00000185_tiered_nt2,tiered,fast_gate,6,1,,,2,5,0,213,,0.0
c06_s01_cov100_seed00000188_tiered_nt2,tiered,fast_gate,6,1,,,2,0,4911,0,0.7756057829362655,0.7756057829362655
c06_s01_cov100_seed00000188_tiered_nt2,tiered,fast_gate,6,1,,,2,1,2699,0,0.756947017413857,0.756947017413857
c06_s01_cov100_seed00000188_tiered_nt2,tiered,fast_gate,6,1,,,2,2,293,2328,0.7064846416382252,0.07897748950782144
c06_s01_cov100_seed00000188_tiered_nt2,tiered,fast_gate,6,1,,,2,3,0,746,,0.0
c06_s01_cov100_seed00000188_tiered_nt2,tiered,fast_gate,6,1,,,2,4,0,23,,0.0
c06_s01_cov100_seed00000198_tiered_nt2,tiered,fast_gate,6,1,,,2,0,4910,0,0.7718940936863544,0.7718940936863544
c06_s01_cov100_seed00000198_tiered_nt2,tiered,fast_gate,6,1,,,2,1,2693,0,0.7649461567025622,0.7649461567025622
c06_s01_cov100_seed00000198_tiered_nt2,tiered,fast_gate,6,1,,,2,2,728,1332,0.7266483516483516,0.25679611650485434
c06_s01_cov100_seed00000198_tiered_nt2,tiered,fast_gate,6,1,,,2,3,129,1009,0.7286821705426356,0.08260105448154657
c06_s01_cov100_seed00000198_tiered_nt2,tiered,fast_gate,6,1,,,2,4,0,199,,0.0
c06_s01_cov100_seed00000199_tiered_nt2,tiered,fast_gate,6,1,,,2,0,3494,0,0.8792215226101889,0.8792215226101889
c06_s01_cov100_seed00000199_tiered_nt2,tiered,fast_gate,6,1,,,2,1,2581,713,0.6338628438589694,0.49666059502125076
c06_s01_cov100_seed00000199_tiered_nt2,tiered,fast_gate,6,1,,,2,2,1158,1265,0.45682210708117443,0.2183243912505159
c06_s01_cov100_seed00000199_tiered_nt2,tiered,fast_gate,6,1,,,2,3,274,958,0.30656934306569344,0.06818181818181818
