instance_id,component_size,separation,coverage,base_wrongness,n_draws,d,n_eval,n_contradictory,contradiction_rate,S,S_contra_as_fail
c06_s01_cov050_seed00000006_bw010,6,1,0.5,0.1,1000,1,1000,0,0.0,0.508,0.508
c06_s01_cov050_seed00000006_bw010,6,1,0.5,0.1,1000,2,0,1000,1.0,,0.0
c06_s01_cov050_seed00000007_bw010,6,1,0.5,0.1,200,1,95,105,0.525,0.0,0.0
c06_s01_cov050_seed00000007_bw010,6,1,0.5,0.1,200,2,200,0,0.0,0.0,0.0
c06_s01_cov050_seed00000007_bw010,6,1,0.5,0.1,1000,1,482,518,0.518,0.0,0.0
c06_s01_cov050_seed00000007_bw010,6,1,0.5,0.1,1000,2,1000,0,0.0,0.0,0.0
c06_s01_cov050_seed00000008_bw010,6,1,0.5,0.1,200,1,200,0,0.0,0.54,0.54
c06_s01_cov050_seed00000008_bw010,6,1,0.5,0.1,200,2,0,200,1.0,,0.0
c06_s01_cov050_seed00000008_bw010,6,1,0.5,0.1,1000,1,1000,0,0.0,0.491,0.491
c06_s01_cov050_seed00000008_bw010,6,1,0.5,0.1,1000,2,0,1000,1.0,,0.0
c06_s01_cov050_seed00000009_bw010,6,1,0.5,0.1,200,1,146,54,0.27,0.5821917808219178,0.425
c06_s01_cov050_seed00000009_bw010,6,1,0.5,0.1,200,2,133,67,0.335,0.45864661654135336,0.305
c06_s01_cov050_seed00000009_bw010,6,1,0.5,0.1,200,3,200,0,0.0,0.0,0.0
c06_s01_cov050_seed00000009_bw010,6,1,0.5,0.1,1000,1,683,317,0.317,0.5021961932650073,0.343
c06_s01_cov050_seed00000009_bw010,6,1,0.5,0.1,1000,2,684,316,0.316,0.5116959064327485,0.35
c06_s01_cov050_seed00000009_bw010,6,1,0.5,0.1,1000,3,1000,0,0.0,0.0,0.0
c06_s01_cov050_seed00000010_bw010,6,1,0.5,0.1,200,1,154,46,0.23,0.6168831168831169,0.475
c06_s01_cov050_seed00000010_bw010,6,1,0.5,0.1,200,2,101,99,0.495,0.37623762376237624,0.19
c06_s01_cov050_seed00000010_bw010,6,1,0.5,0.1,200,3,56,144,0.72,0.0,0.0
c06_s01_cov050_seed00000010_bw010,6,1,0.5,0.1,200,4,0,200,1.0,,0.0
c06_s01_cov050_seed00000010_bw010,6,1,0.5,0.1,1000,1,759,241,0.241,0.6719367588932806,0.51
c06_s01_cov050_seed00000010_bw010,6,1,0.5,0.1,1000,2,503,497,0.497,0.3320079522862823,0.167
c06_s01_cov050_seed00000010_bw010,6,1,0.5,0.1,1000,3,259,741,0.741,0.0,0.0
c06_s01_cov050_seed00000010_bw010,6,1,0.5,0.1,1000,4,0,1000,1.0,,0.0
c06_s01_cov050_seed00000011_bw010,6,1,0.5,0.1,200,1,200,0,0.0,0.65,0.65
c06_s01_cov050_seed00000011_bw010,6,1,0.5,0.1,200,2,0,200,1.0,,0.0
c06_s01_cov050_seed00000011_bw010,6,1,0.5,0.1,200,3,0,200,1.0,,0.0
c06_s01_cov050_seed00000011_bw010,6,1,0.5,0.1,1000,1,1000,0,0.0,0.679,0.679
c06_s01_cov050_seed00000011_bw010,6,1,0.5,0.1,1000,2,0,1000,1.0,,0.0
c06_s01_cov050_seed00000011_bw010,6,1,0.5,0.1,1000,3,0,1000,1.0,,0.0
c06_s01_cov050_seed00000012_bw010,6,1,0.5,0.1,200,1,200,0,0.0,0.765,0.765
c06_s01_cov050_seed00000012_bw010,6,1,0.5,0.1,200,2,71,129,0.645,0.5211267605633803,0.185
c06_s01_cov050_seed00000012_bw010,6,1,0.5,0.1,200,3,0,200,1.0,,0.0
c06_s01_cov050_seed00000012_bw010,6,1,0.5,0.1,200,4,0,200,1.0,,0.0
c06_s01_cov050_seed00000012_bw010,6,1,0.5,0.1,1000,1,1000,0,0.0,0.756,0.756
c06_s01_cov050_seed00000012_bw010,6,1,0.5,0.1,1000,2,330,670,0.67,0.5,0.165
c06_s01_cov050_seed00000012_bw010,6,1,0.5,0.1,1000,3,0,1000,1.0,,0.0
c06_s01_cov050_seed00000012_bw010,6,1,0.5,0.1,1000,4,0,1000,1.0,,0.0
c06_s01_cov050_seed00000013_bw010,6,1,0.5,0.1,200,1,59,141,0.705,0.0,0.0
c06_s01_cov050_seed00000013_bw010,6,1,0.5,0.1,200,2,135,65,0.325,0.0,0.0
c06_s01_cov050_seed00000013_bw010,6,1,0.5,0.1,200,3,200,0,0.0,0.0,0.0
c06_s01_cov050_seed00000013_bw010,6,1,0.5,0.1,1000,1,324,676,0.676,0.0,0.0
c06_s01_cov050_seed00000013_bw010,6,1,0.5,0.1,1000,2,656,344,0.344,0.0,0.0
c06_s01_cov050_seed00000013_bw010,6,1,0.5,0.1,1000,3,1000,0,0.0,0.0,0.0
c06_s01_cov050_seed00000014_bw010,6,1,0.5,0.1,200,1,200,0,0.0,0.48,0.48
c06_s01_cov050_seed00000014_bw010,6,1,0.5,0.1,200,2,0,200,1.0,,0.0
c06_s01_cov050_seed00000014_bw010,6,1,0.5,0.1,1000,1,1000,0,0.0,0.535,0.535
c06_s01_cov050_seed00000014_bw010,6,1,0.5,0.1,1000,2,0,1000,1.0,,0.0
c06_s01_cov050_seed00000015_bw010,6,1,0.5,0.1,200,1,200,0,0.0,0.615,0.615
c06_s01_cov050_seed00000015_bw010,6,1,0.5,0.1,200,2,71,129,0.645,1.0,0.355
c06_s01_cov050_seed00000015_bw010,6,1,0.5,0.1,200,3,0,200,1.0,,0.0
c06_s01_cov050_seed00000015_bw010,6,1,0.5,0.1,1000,1,1000,0,0.0,0.654,0.654
c06_s01_cov050_seed00000015_bw010,6,1,0.5,0.1,1000,2,366,634,0.634,1.0,0.366
c06_s01_cov050_seed00000015_bw010,6,1,0.5,0.1,1000,3,0,1000,1.0,,0.0
c06_s01_cov050_seed00000016_bw010,6,1,0.5,0.1,200,1,132,68,0.34,0.45454545454545453,0.3
c06_s01_cov050_seed00000016_bw010,6,1,0.5,0.1,200,2,135,65,0.325,0.0,0.0
c06_s01_cov050_seed00000016_bw010,6,1,0.5,0.1,200,3,0,200,1.0,,0.0
c06_s01_cov050_seed00000016_bw010,6,1,0.5,0.1,1000,1,674,326,0.326,0.4762611275964392,0.321
c06_s01_cov050_seed00000016_bw010,6,1,0.5,0.1,1000,2,670,330,0.33,0.0,0.0
c06_s01_cov050_seed00000016_bw010,6,1,0.5,0.1,1000,3,0,1000,1.0,,0.0
c06_s01_cov050_seed00000017_bw010,6,1,0.5,0.1,200,1,99,101,0.505,0.5252525252525253,0.26
c06_s01_cov050_seed00000017_bw010,6,1,0.5,0.1,200,2,98,102,0.51,0.6428571428571429,0.315
c06_s01_cov050_seed00000017_bw010,6,1,0.5,0.1,200,3,151,49,0.245,0.3576158940397351,0.27
c06_s01_cov050_seed00000017_bw010,6,1,0.5,0.1,200,4,200,0,0.0,0.0,0.0
c06_s01_cov050_seed00000017_bw010,6,1,0.5,0.1,1000,1,511,489,0.489,0.48532289628180036,0.248
c06_s01_cov050_seed00000017_bw010,6,1,0.5,0.1,1000,2,503,497,0.497,0.7077534791252486,0.356
c06_s01_cov050_seed00000017_bw010,6,1,0.5,0.1,1000,3,740,260,0.26,0.34594594594594597,0.256
c06_s01_cov050_seed00000017_bw010,6,1,0.5,0.1,1000,4,1000,0,0.0,0.0,0.0
c06_s01_cov050_seed00000018_bw010,6,1,0.5,0.1,200,1,200,0,0.0,0.69,0.69
c06_s01_cov050_seed00000018_bw010,6,1,0.5,0.1,200,2,50,150,0.75,0.0,0.0
c06_s01_cov050_seed00000018_bw010,6,1,0.5,0.1,200,3,0,200,1.0,,0.0
c06_s01_cov050_seed00000018_bw010,6,1,0.5,0.1,1000,1,1000,0,0.0,0.686,0.686
c06_s01_cov050_seed00000018_bw010,6,1,0.5,0.1,1000,2,309,691,0.691,0.0,0.0
c06_s01_cov050_seed00000018_bw010,6,1,0.5,0.1,1000,3,0,1000,1.0,,0.0
c06_s01_cov050_seed00000019_bw010,6,1,0.5,0.1,200,1,200,0,0.0,0.665,0.665
c06_s01_cov050_seed00000019_bw010,6,1,0.5,0.1,200,2,0,200,1.0,,0.0
c06_s01_cov050_seed00000019_bw010,6,1,0.5,0.1,200,3,0,200,1.0,,0.0
c06_s01_cov050_seed00000019_bw010,6,1,0.5,0.1,1000,1,1000,0,0.0,0.669,0.669
c06_s01_cov050_seed00000019_bw010,6,1,0.5,0.1,1000,2,0,1000,1.0,,0.0
c06_s01_cov050_seed00000019_bw010,6,1,0.5,0.1,1000,3,0,1000,1.0,,0.0
c06_s03_cov050_seed00000000_bw010,6,3,0.5,0.1,200,1,51,149,0.745,1.0,0.255
c06_s03_cov050_seed00000000_bw010,6,3,0.5,0.1,200,2,39,161,0.805,1.0,0.195
c06_s03_cov050_seed00000000_bw010,6,3,0.5,0.1,200,3,106,94,0.47,0.44339622641509435,0.235
c06_s03_cov050_seed00000000_bw010,6,3,0.5,0.1,200,4,200,0,0.0,0.0,0.0
c06_s03_cov050_seed00000000_bw010,6,3,0.5,0.1,1000,1,243,757,0.757,1.0,0.243
c06_s03_cov050_seed00000000_bw010,6,3,0.5,0.1,1000,2,177,823,0.823,1.0,0.177
c06_s03_cov050_seed00000000_bw010,6,3,0.5,0.1,1000,3,506,494,0.494,0.5019762845849802,0.254
c06_s03_cov050_seed00000000_bw010,6,3,0.5,0.1,1000,4,1000,0,0.0,0.0,0.0
c06_s03_cov050_seed00000001_bw010,6,3,0.5,0.1,200,1,63,137,0.685,1.0,0.315
c06_s03_cov050_seed00000001_bw010,6,3,0.5,0.1,200,2,70,130,0.65,1.0,0.35
c06_s03_cov050_seed00000001_bw010,6,3,0.5,0.1,200,3,200,0,0.0,0.0,0.0
c06_s03_cov050_seed00000001_bw010,6,3,0.5,0.1,1000,1,321,679,0.679,1.0,0.321
c06_s03_cov050_seed00000001_bw010,6,3,0.5,0.1,1000,2,350,650,0.65,1.0,0.35
c06_s03_cov050_seed00000001_bw010,6,3,0.5,0.1,1000,3,1000,0,0.0,0.0,0.0
c06_s03_cov050_seed00000002_bw010,6,3,0.5,0.1,200,1,58,142,0.71,1.0,0.29
c06_s03_cov050_seed00000002_bw010,6,3,0.5,0.1,200,2,66,134,0.67,1.0,0.33
c06_s03_cov050_seed00000002_bw010,6,3,0.5,0.1,200,3,200,0,0.0,0.0,0.0
c06_s03_cov050_seed00000002_bw010,6,3,0.5,0.1,1000,1,304,696,0.696,1.0,0.304
c06_s03_cov050_seed00000002_bw010,6,3,0.5,0.1,1000,2,325,675,0.675,1.0,0.325
c06_s03_cov050_seed00000002_bw010,6,3,0.5,0.1,1000,3,1000,0,0.0,0.0,0.0
c06_s03_cov050_seed00000003_bw010,6,3,0.5,0.1,200,1,60,140,0.7,1.0,0.3
c06_s03_cov050_seed00000003_bw010,6,3,0.5,0.1,200,2,72,128,0.64,1.0,0.36
c06_s03_cov050_seed00000003_bw010,6,3,0.5,0.1,200,3,200,0,0.0,0.0,0.0
c06_s03_cov050_seed00000003_bw010,6,3,0.5,0.1,1000,1,334,666,0.666,1.0,0.334
c06_s03_cov050_seed00000003_bw010,6,3,0.5,0.1,1000,2,354,646,0.646,1.0,0.354
c06_s03_cov050_seed00000003_bw010,6,3,0.5,0.1,1000,3,1000,0,0.0,0.0,0.0
c06_s03_cov050_seed00000004_bw010,6,3,0.5,0.1,200,1,103,97,0.485,1.0,0.515
c06_s03_cov050_seed00000004_bw010,6,3,0.5,0.1,200,2,200,0,0.0,0.0,0.0
c06_s03_cov050_seed00000004_bw010,6,3,0.5,0.1,1000,1,501,499,0.499,1.0,0.501
c06_s03_cov050_seed00000004_bw010,6,3,0.5,0.1,1000,2,1000,0,0.0,0.0,0.0
c06_s03_cov050_seed00000005_bw010,6,3,0.5,0.1,200,1,96,104,0.52,1.0,0.48
c06_s03_cov050_seed00000005_bw010,6,3,0.5,0.1,200,2,200,0,0.0,0.0,0.0
c06_s03_cov050_seed00000005_bw010,6,3,0.5,0.1,1000,1,492,508,0.508,1.0,0.492
c06_s03_cov050_seed00000005_bw010,6,3,0.5,0.1,1000,2,1000,0,0.0,0.0,0.0
c06_s03_cov050_seed00000006_bw010,6,3,0.5,0.1,200,1,105,95,0.475,1.0,0.525
c06_s03_cov050_seed00000006_bw010,6,3,0.5,0.1,200,2,200,0,0.0,0.0,0.0
c06_s03_cov050_seed00000006_bw010,6,3,0.5,0.1,1000,1,502,498,0.498,1.0,0.502
c06_s03_cov050_seed00000006_bw010,6,3,0.5,0.1,1000,2,1000,0,0.0,0.0,0.0
c06_s03_cov050_seed00000007_bw010,6,3,0.5,0.1,200,1,93,107,0.535,1.0,0.465
c06_s03_cov050_seed00000007_bw010,6,3,0.5,0.1,200,2,200,0,0.0,0.0,0.0
c06_s03_cov050_seed00000007_bw010,6,3,0.5,0.1,1000,1,476,524,0.524,1.0,0.476
c06_s03_cov050_seed00000007_bw010,6,3,0.5,0.1,1000,2,1000,0,0.0,0.0,0.0
c06_s03_cov050_seed00000008_bw010,6,3,0.5,0.1,200,1,94,106,0.53,1.0,0.47
c06_s03_cov050_seed00000008_bw010,6,3,0.5,0.1,200,2,200,0,0.0,0.0,0.0
c06_s03_cov050_seed00000008_bw010,6,3,0.5,0.1,1000,1,481,519,0.519,1.0,0.481
c06_s03_cov050_seed00000008_bw010,6,3,0.5,0.1,1000,2,1000,0,0.0,0.0,0.0
c06_s03_cov050_seed00000009_bw010,6,3,0.5,0.1,200,1,66,134,0.67,1.0,0.33
c06_s03_cov050_seed00000009_bw010,6,3,0.5,0.1,200,2,63,137,0.685,1.0,0.315
c06_s03_cov050_seed00000009_bw010,6,3,0.5,0.1,200,3,200,0,0.0,0.0,0.0
c06_s03_cov050_seed00000009_bw010,6,3,0.5,0.1,1000,1,325,675,0.675,1.0,0.325
c06_s03_cov050_seed00000009_bw010,6,3,0.5,0.1,1000,2,325,675,0.675,1.0,0.325
c06_s03_cov050_seed00000009_bw010,6,3,0.5,0.1,1000,3,1000,0,0.0,0.0,0.0
c06_s03_cov050_seed00000010_bw010,6,3,0.5,0.1,200,1,76,124,0.62,1.0,0.38
c06_s03_cov050_seed00000010_bw010,6,3,0.5,0.1,200,2,76,124,0.62,1.0,0.38
c06_s03_cov050_seed00000010_bw010,6,3,0.5,0.1,200,3,200,0,0.0,0.0,0.0
c06_s03_cov050_seed00000010_bw010,6,3,0.5,0.1,1000,1,349,651,0.651,1.0,0.349
c06_s03_cov050_seed00000010_bw010,6,3,0.5,0.1,1000,2,349,651,0.651,1.0,0.349
c06_s03_cov050_seed00000010_bw010,6,3,0.5,0.1,1000,3,1000,0,0.0,0.0,0.0
c06_s03_cov050_seed00000011_bw010,6,3,0.5,0.1,200,1,86,114,0.57,1.0,0.43
c06_s03_cov050_seed00000011_bw010,6,3,0.5,0.1,200,2,200,0,0.0,0.0,0.0
c06_s03_cov050_seed00000011_bw010,6,3,0.5,0.1,1000,1,492,508,0.508,1.0,0.492
c06_s03_cov050_seed00000011_bw010,6,3,0.5,0.1,1000,2,1000,0,0.0,0.0,0.0
c06_s03_cov050_seed00000012_bw010,6,3,0.5,0.1,200,1,66,134,0.67,1.0,0.33
c06_s03_cov050_seed00000012_bw010,6,3,0.5,0.1,200,2,70,130,0.65,1.0,0.35
c06_s03_cov050_seed00000012_bw010,6,3,0.5,0.1,200,3,200,0,0.0,0.0,0.0
c06_s03_cov050_seed00000012_bw010,6,3,0.5,0.1,1000,1,345,655,0.655,1.0,0.345
c06_s03_cov050_seed00000012_bw010,6,3,0.5,0.1,1000,2,343,657,0.657,1.0,0.343
c06_s03_cov050_seed00000012_bw010,6,3,0.5,0.1,1000,3,1000,0,0.0,0.0,0.0
c06_s03_cov050_seed00000013_bw010,6,3,0.5,0.1,200,1,96,104,0.52,1.0,0.48
c06_s03_cov050_seed00000013_bw010,6,3,0.5,0.1,200,2,200,0,0.0,0.0,0.0
c06_s03_cov050_seed00000013_bw010,6,3,0.5,0.1,1000,1,488,512,0.512,1.0,0.488
c06_s03_cov050_seed00000013_bw010,6,3,0.5,0.1,1000,2,1000,0,0.0,0.0,0.0
c06_s03_cov050_seed00000014_bw010,6,3,0.5,0.1,200,1,102,98,0.49,1.0,0.51
c06_s03_cov050_seed00000014_bw010,6,3,0.5,0.1,200,2,200,0,0.0,0.0,0.0
c06_s03_cov050_seed00000014_bw010,6,3,0.5,0.1,1000,1,499,501,0.501,1.0,0.499
c06_s03_cov050_seed00000014_bw010,6,3,0.5,0.1,1000,2,1000,0,0.0,0.0,0.0
c06_s03_cov050_seed00000015_bw010,6,3,0.5,0.1,200,1,110,90,0.45,1.0,0.55
c06_s03_cov050_seed00000015_bw010,6,3,0.5,0.1,200,2,200,0,0.0,0.0,0.0
c06_s03_cov050_seed00000015_bw010,6,3,0.5,0.1,1000,1,513,487,0.487,1.0,0.513
c06_s03_cov050_seed00000015_bw010,6,3,0.5,0.1,1000,2,1000,0,0.0,0.0,0.0
c06_s03_cov050_seed00000016_bw010,6,3,0.5,0.1,200,1,67,133,0.665,1.0,0.335
c06_s03_cov050_seed00000016_bw010,6,3,0.5,0.1,200,2,71,129,0.645,1.0,0.355
c06_s03_cov050_seed00000016_bw010,6,3,0.5,0.1,200,3,200,0,0.0,0.0,0.0
c06_s03_cov050_seed00000016_bw010,6,3,0.5,0.1,1000,1,312,688,0.688,1.0,0.312
c06_s03_cov050_seed00000016_bw010,6,3,0.5,0.1,1000,2,317,683,0.683,1.0,0.317
c06_s03_cov050_seed00000016_bw010,6,3,0.5,0.1,1000,3,1000,0,0.0,0.0,0.0
c06_s03_cov050_seed00000017_bw010,6,3,0.5,0.1,200,1,71,129,0.645,1.0,0.355
c06_s03_cov050_seed00000017_bw010,6,3,0.5,0.1,200,2,68,132,0.66,1.0,0.34
c06_s03_cov050_seed00000017_bw010,6,3,0.5,0.1,200,3,200,0,0.0,0.0,0.0
c06_s03_cov050_seed00000017_bw010,6,3,0.5,0.1,1000,1,355,645,0.645,1.0,0.355
c06_s03_cov050_seed00000017_bw010,6,3,0.5,0.1,1000,2,366,634,0.634,1.0,0.366
c06_s03_cov050_seed00000017_bw010,6,3,0.5,0.1,1000,3,1000,0,0.0,0.0,0.0
c06_s03_cov050_seed00000018_bw010,6,3,0.5,0.1,200,1,73,127,0.635,1.0,0.365
c06_s03_cov050_seed00000018_bw010,6,3,0.5,0.1,200,2,65,135,0.675,1.0,0.325
c06_s03_cov050_seed00000018_bw010,6,3,0.5,0.1,200,3,200,0,0.0,0.0,0.0
c06_s03_cov050_seed00000018_bw010,6,3,0.5,0.1,1000,1,322,678,0.678,1.0,0.322
c06_s03_cov050_seed00000018_bw010,6,3,0.5,0.1,1000,2,319,681,0.681,1.0,0.319
c06_s03_cov050_seed00000018_bw010,6,3,0.5,0.1,1000,3,1000,0,0.0,0.0,0.0
c06_s03_cov050_seed00000019_bw010,6,3,0.5,0.1,200,1,74,126,0.63,1.0,0.37
c06_s03_cov050_seed00000019_bw010,6,3,0.5,0.1,200,2,70,130,0.65,1.0,0.35
c06_s03_cov050_seed00000019_bw010,6,3,0.5,0.1,200,3,200,0,0.0,0.0,0.0
c06_s03_cov050_seed00000019_bw010,6,3,0.5,0.1,1000,1,336,664,0.664,1.0,0.336
c06_s03_cov050_seed00000019_bw010,6,3,0.5,0.1,1000,2,331,669,0.669,1.0,0.331
c06_s03_cov050_seed00000019_bw010,6,3,0.5,0.1,1000,3,1000,0,0.0,0.0,0.0
c06_s05_cov050_seed00000000_bw010,6,5,0.5,0.1,200,1,103,97,0.485,1.0,0.515
c06_s05_cov050_seed00000000_bw010,6,5,0.5,0.1,200,2,200,0,0.0,0.0,0.0
c06_s05_cov050_seed00000000_bw010,6,5,0.5,0.1,1000,1,486,514,0.514,1.0,0.486
c06_s05_cov050_seed00000000_bw010,6,5,0.5,0.1,1000,2,1000,0,0.0,0.0,0.0
c06_s05_cov050_seed00000001_bw010,6,5,0.5,0.1,200,1,92,108,0.54,1.0,0.46
c06_s05_cov050_seed00000001_bw010,6,5,0.5,0.1,200,2,200,0,0.0,0.0,0.0
c06_s05_cov050_seed00000001_bw010,6,5,0.5,0.1,1000,1,501,499,0.499,1.0,0.501
c06_s05_cov050_seed00000001_bw010,6,5,0.5,0.1,1000,2,1000,0,0.0,0.0,0.0
c06_s05_cov050_seed00000002_bw010,6,5,0.5,0.1,200,1,101,99,0.495,1.0,0.505
c06_s05_cov050_seed00000002_bw010,6,5,0.5,0.1,200,2,200,0,0.0,0.0,0.0
c06_s05_cov050_seed00000002_bw010,6,5,0.5,0.1,1000,1,497,503,0.503,1.0,0.497
c06_s05_cov050_seed00000002_bw010,6,5,0.5,0.1,1000,2,1000,0,0.0,0.0,0.0
c06_s05_cov050_seed00000003_bw010,6,5,0.5,0.1,200,1,103,97,0.485,1.0,0.515
c06_s05_cov050_seed00000003_bw010,6,5,0.5,0.1,200,2,200,0,0.0,0.0,0.0
c06_s05_cov050_seed00000003_bw010,6,5,0.5,0.1,1000,1,493,507,0.507,1.0,0.493
c06_s05_cov050_seed00000003_bw010,6,5,0.5,0.1,1000,2,1000,0,0.0,0.0,0.0
c06_s05_cov050_seed00000004_bw010,6,5,0.5,0.1,200,1,96,104,0.52,1.0,0.48
c06_s05_cov050_seed00000004_bw010,6,5,0.5,0.1,200,2,200,0,0.0,0.0,0.0
c06_s05_cov050_seed00000004_bw010,6,5,0.5,0.1,1000,1,491,509,0.509,1.0,0.491
c06_s05_cov050_seed00000004_bw010,6,5,0.5,0.1,1000,2,1000,0,0.0,0.0,0.0
c06_s05_cov050_seed00000005_bw010,6,5,0.5,0.1,200,1,94,106,0.53,1.0,0.47
c06_s05_cov050_seed00000005_bw010,6,5,0.5,0.1,200,2,200,0,0.0,0.0,0.0
c06_s05_cov050_seed00000005_bw010,6,5,0.5,0.1,1000,1,489,511,0.511,1.0,0.489
c06_s05_cov050_seed00000005_bw010,6,5,0.5,0.1,1000,2,1000,0,0.0,0.0,0.0
c06_s05_cov050_seed00000006_bw010,6,5,0.5,0.1,200,1,96,104,0.52,1.0,0.48
c06_s05_cov050_seed00000006_bw010,6,5,0.5,0.1,200,2,200,0,0.0,0.0,0.0
c06_s05_cov050_seed00000006_bw010,6,5,0.5,0.1,1000,1,481,519,0.519,1.0,0.481
c06_s05_cov050_seed00000006_bw010,6,5,0.5,0.1,1000,2,1000,0,0.0,0.0,0.0
c06_s05_cov050_seed00000007_bw010,6,5,0.5,0.1,200,1,102,98,0.49,1.0,0.51
c06_s05_cov050_seed00000007_bw010,6,5,0.5,0.1,200,2,200,0,0.0,0.0,0.0
c06_s05_cov050_seed00000007_bw010,6,5,0.5,0.1,1000,1,513,487,0.487,1.0,0.513
c06_s05_cov050_seed00000007_bw010,6,5,0.5,0.1,1000,2,1000,0,0.0,0.0,0.0
c06_s05_cov050_seed00000008_bw010,6,5,0.5,0.1,200,1,98,102,0.51,1.0,0.49
c06_s05_cov050_seed00000008_bw010,6,5,0.5,0.1,200,2,200,0,0.0,0.0,0.0
c06_s05_cov050_seed00000008_bw010,6,5,0.5,0.1,1000,1,487,513,0.513,1.0,0.487
c06_s05_cov050_seed00000008_bw010,6,5,0.5,0.1,1000,2,1000,0,0.0,0.0,0.0
c06_s05_cov050_seed00000009_bw010,6,5,0.5,0.1,200,1,97,103,0.515,1.0,0.485
c06_s05_cov050_seed00000009_bw010,6,5,0.5,0.1,200,2,200,0,0.0,0.0,0.0
c06_s05_cov050_seed00000009_bw010,6,5,0.5,0.1,1000,1,491,509,0.509,1.0,0.491
