instance_id,component_size,separation,coverage,base_wrongness,n_draws,d,n_eval,n_contradictory,contradiction_rate,S,S_contra_as_fail
c06_s01_cov050_seed00000005_bw000,6,1,0.5,0.0,200,3,0,200,1.0,,0.0
c06_s01_cov050_seed00000005_bw000,6,1,0.5,0.0,1000,1,654,346,0.346,0.5091743119266054,0.333
c06_s01_cov050_seed00000005_bw000,6,1,0.5,0.0,1000,2,678,322,0.322,0.0,0.0
c06_s01_cov050_seed00000005_bw000,6,1,0.5,0.0,1000,3,0,1000,1.0,,0.0
c06_s01_cov050_seed00000006_bw000,6,1,0.5,0.0,200,1,200,0,0.0,0.48,0.48
c06_s01_cov050_seed00000006_bw000,6,1,0.5,0.0,200,2,0,200,1.0,,0.0
c06_s01_cov050_seed00000006_bw000,6,1,0.5,0.0,1000,1,1000,0,0.0,0.495,0.495
c06_s01_cov050_seed00000006_bw000,6,1,0.5,0.0,1000,2,0,1000,1.0,,0.0
c06_s01_cov050_seed00000007_bw000,6,1,0.5,0.0,200,1,107,93,0.465,0.0,0.0
c06_s01_cov050_seed00000007_bw000,6,1,0.5,0.0,200,2,200,0,0.0,0.0,0.0
c06_s01_cov050_seed00000007_bw000,6,1,0.5,0.0,1000,1,509,491,0.491,0.0,0.0
c06_s01_cov050_seed00000007_bw000,6,1,0.5,0.0,1000,2,1000,0,0.0,0.0,0.0
c06_s01_cov050_seed00000008_bw000,6,1,0.5,0.0,200,1,200,0,0.0,0.555,0.555
c06_s01_cov050_seed00000008_bw000,6,1,0.5,0.0,200,2,0,200,1.0,,0.0
c06_s01_cov050_seed00000008_bw000,6,1,0.5,0.0,1000,1,1000,0,0.0,0.528,0.528
c06_s01_cov050_seed00000008_bw000,6,1,0.5,0.0,1000,2,0,1000,1.0,,0.0
c06_s01_cov050_seed00000009_bw000,6,1,0.5,0.0,200,1,133,67,0.335,0.518796992481203,0.345
c06_s01_cov050_seed00000009_bw000,6,1,0.5,0.0,200,2,139,61,0.305,0.5035971223021583,0.35
c06_s01_cov050_seed00000009_bw000,6,1,0.5,0.0,200,3,200,0,0.0,0.0,0.0
c06_s01_cov050_seed00000009_bw000,6,1,0.5,0.0,1000,1,649,351,0.351,0.5238828967642527,0.34
c06_s01_cov050_seed00000009_bw000,6,1,0.5,0.0,1000,2,651,349,0.349,0.4915514592933948,0.32
c06_s01_cov050_seed00000009_bw000,6,1,0.5,0.0,1000,3,1000,0,0.0,0.0,0.0
c06_s01_cov050_seed00000010_bw000,6,1,0.5,0.0,200,1,147,53,0.265,0.7006802721088435,0.515
c06_s01_cov050_seed00000010_bw000,6,1,0.5,0.0,200,2,115,85,0.425,0.3565217391304348,0.205
c06_s01_cov050_seed00000010_bw000,6,1,0.5,0.0,200,3,50,150,0.75,0.0,0.0
c06_s01_cov050_seed00000010_bw000,6,1,0.5,0.0,200,4,0,200,1.0,,0.0
c06_s01_cov050_seed00000010_bw000,6,1,0.5,0.0,1000,1,750,250,0.25,0.6693333333333333,0.502
c06_s01_cov050_seed00000010_bw000,6,1,0.5,0.0,1000,2,506,494,0.494,0.33992094861660077,0.172
c06_s01_cov050_seed00000010_bw000,6,1,0.5,0.0,1000,3,241,759,0.759,0.0,0.0
c06_s01_cov050_seed00000010_bw000,6,1,0.5,0.0,1000,4,0,1000,1.0,,0.0
c06_s01_cov050_seed00000011_bw000,6,1,0.5,0.0,200,1,200,0,0.0,0.68,0.68
c06_s01_cov050_seed00000011_bw000,6,1,0.5,0.0,200,2,0,200,1.0,,0.0
c06_s01_cov050_seed00000011_bw000,6,1,0.5,0.0,200,3,0,200,1.0,,0.0
c06_s01_cov050_seed00000011_bw000,6,1,0.5,0.0,1000,1,1000,0,0.0,0.647,0.647
c06_s01_cov050_seed00000011_bw000,6,1,0.5,0.0,1000,2,0,1000,1.0,,0.0
c06_s01_cov050_seed00000011_bw000,6,1,0.5,0.0,1000,3,0,1000,1.0,,0.0
c06_s01_cov050_seed00000012_bw000,6,1,0.5,0.0,200,1,200,0,0.0,0.78,0.78
c06_s01_cov050_seed00000012_bw000,6,1,0.5,0.0,200,2,67,133,0.665,0.5074626865671642,0.17
c06_s01_cov050_seed00000012_bw000,6,1,0.5,0.0,200,3,0,200,1.0,,0.0
c06_s01_cov050_seed00000012_bw000,6,1,0.5,0.0,200,4,0,200,1.0,,0.0
c06_s01_cov050_seed00000012_bw000,6,1,0.5,0.0,1000,1,1000,0,0.0,0.746,0.746
c06_s01_cov050_seed00000012_bw000,6,1,0.5,0.0,1000,2,324,676,0.676,0.5216049382716049,0.169
c06_s01_cov050_seed00000012_bw000,6,1,0.5,0.0,1000,3,0,1000,1.0,,0.0
c06_s01_cov050_seed00000012_bw000,6,1,0.5,0.0,1000,4,0,1000,1.0,,0.0
c06_s01_cov050_seed00000013_bw000,6,1,0.5,0.0,200,1,75,125,0.625,0.0,0.0
c06_s01_cov050_seed00000013_bw000,6,1,0.5,0.0,200,2,138,62,0.31,0.0,0.0
c06_s01_cov050_seed00000013_bw000,6,1,0.5,0.0,200,3,200,0,0.0,0.0,0.0
c06_s01_cov050_seed00000013_bw000,6,1,0.5,0.0,1000,1,354,646,0.646,0.0,0.0
c06_s01_cov050_seed00000013_bw000,6,1,0.5,0.0,1000,2,678,322,0.322,0.0,0.0
c06_s01_cov050_seed00000013_bw000,6,1,0.5,0.0,1000,3,1000,0,0.0,0.0,0.0
c06_s01_cov050_seed00000014_bw000,6,1,0.5,0.0,200,1,200,0,0.0,0.52,0.52
c06_s01_cov050_seed00000014_bw000,6,1,0.5,0.0,200,2,0,200,1.0,,0.0
c06_s01_cov050_seed00000014_bw000,6,1,0.5,0.0,1000,1,1000,0,0.0,0.477,0.477
c06_s01_cov050_seed00000014_bw000,6,1,0.5,0.0,1000,2,0,1000,1.0,,0.0
c06_s01_cov050_seed00000015_bw000,6,1,0.5,0.0,200,1,200,0,0.0,0.7,0.7
c06_s01_cov050_seed00000015_bw000,6,1,0.5,0.0,200,2,67,133,0.665,1.0,0.335
c06_s01_cov050_seed00000015_bw000,6,1,0.5,0.0,200,3,0,200,1.0,,0.0
c06_s01_cov050_seed00000015_bw000,6,1,0.5,0.0,1000,1,1000,0,0.0,0.687,0.687
c06_s01_cov050_seed00000015_bw000,6,1,0.5,0.0,1000,2,337,663,0.663,1.0,0.337
c06_s01_cov050_seed00000015_bw000,6,1,0.5,0.0,1000,3,0,1000,1.0,,0.0
c06_s01_cov050_seed00000016_bw000,6,1,0.5,0.0,200,1,138,62,0.31,0.5144927536231884,0.355
c06_s01_cov050_seed00000016_bw000,6,1,0.5,0.0,200,2,133,67,0.335,0.0,0.0
c06_s01_cov050_seed00000016_bw000,6,1,0.5,0.0,200,3,0,200,1.0,,0.0
c06_s01_cov050_seed00000016_bw000,6,1,0.5,0.0,1000,1,674,326,0.326,0.48516320474777447,0.327
c06_s01_cov050_seed00000016_bw000,6,1,0.5,0.0,1000,2,672,328,0.328,0.0,0.0
c06_s01_cov050_seed00000016_bw000,6,1,0.5,0.0,1000,3,0,1000,1.0,,0.0
c06_s01_cov050_seed00000017_bw000,6,1,0.5,0.0,200,1,95,105,0.525,0.4842105263157895,0.23
c06_s01_cov050_seed00000017_bw000,6,1,0.5,0.0,200,2,92,108,0.54,0.6304347826086957,0.29
c06_s01_cov050_seed00000017_bw000,6,1,0.5,0.0,200,3,148,52,0.26,0.3310810810810811,0.245
c06_s01_cov050_seed00000017_bw000,6,1,0.5,0.0,200,4,200,0,0.0,0.0,0.0
c06_s01_cov050_seed00000017_bw000,6,1,0.5,0.0,1000,1,506,494,0.494,0.5138339920948617,0.26
c06_s01_cov050_seed00000017_bw000,6,1,0.5,0.0,1000,2,468,532,0.532,0.6773504273504274,0.317
c06_s01_cov050_seed00000017_bw000,6,1,0.5,0.0,1000,3,751,249,0.249,0.3288948069241012,0.247
c06_s01_cov050_seed00000017_bw000,6,1,0.5,0.0,1000,4,1000,0,0.0,0.0,0.0
c06_s01_cov050_seed00000018_bw000,6,1,0.5,0.0,200,1,200,0,0.0,0.705,0.705
c06_s01_cov050_seed00000018_bw000,6,1,0.5,0.0,200,2,83,117,0.585,0.0,0.0
c06_s01_cov050_seed00000018_bw000,6,1,0.5,0.0,200,3,0,200,1.0,,0.0
c06_s01_cov050_seed00000018_bw000,6,1,0.5,0.0,1000,1,1000,0,0.0,0.686,0.686
c06_s01_cov050_seed00000018_bw000,6,1,0.5,0.0,1000,2,329,671,0.671,0.0,0.0
c06_s01_cov050_seed00000018_bw000,6,1,0.5,0.0,1000,3,0,1000,1.0,,0.0
c06_s01_cov050_seed00000019_bw000,6,1,0.5,0.0,200,1,200,0,0.0,0.64,0.64
c06_s01_cov050_seed00000019_bw000,6,1,0.5,0.0,200,2,0,200,1.0,,0.0
c06_s01_cov050_seed00000019_bw000,6,1,0.5,0.0,200,3,0,200,1.0,,0.0
c06_s01_cov050_seed00000019_bw000,6,1,0.5,0.0,1000,1,1000,0,0.0,0.671,0.671
c06_s01_cov050_seed00000019_bw000,6,1,0.5,0.0,1000,2,0,1000,1.0,,0.0
c06_s01_cov050_seed00000019_bw000,6,1,0.5,0.0,1000,3,0,1000,1.0,,0.0
c06_s03_cov050_seed00000000_bw000,6,3,0.5,0.0,200,1,59,141,0.705,1.0,0.295
c06_s03_cov050_seed00000000_bw000,6,3,0.5,0.0,200,2,42,158,0.79,1.0,0.21
c06_s03_cov050_seed00000000_bw000,6,3,0.5,0.0,200,3,98,102,0.51,0.5306122448979592,0.26
c06_s03_cov050_seed00000000_bw000,6,3,0.5,0.0,200,4,200,0,0.0,0.0,0.0
c06_s03_cov050_seed00000000_bw000,6,3,0.5,0.0,1000,1,250,750,0.75,1.0,0.25
c06_s03_cov050_seed00000000_bw000,6,3,0.5,0.0,1000,2,191,809,0.809,1.0,0.191
c06_s03_cov050_seed00000000_bw000,6,3,0.5,0.0,1000,3,488,512,0.512,0.5102459016393442,0.249
c06_s03_cov050_seed00000000_bw000,6,3,0.5,0.0,1000,4,1000,0,0.0,0.0,0.0
c06_s03_cov050_seed00000001_bw000,6,3,0.5,0.0,200,1,79,121,0.605,1.0,0.395
c06_s03_cov050_seed00000001_bw000,6,3,0.5,0.0,200,2,66,134,0.67,1.0,0.33
c06_s03_cov050_seed00000001_bw000,6,3,0.5,0.0,200,3,200,0,0.0,0.0,0.0
c06_s03_cov050_seed00000001_bw000,6,3,0.5,0.0,1000,1,344,656,0.656,1.0,0.344
c06_s03_cov050_seed00000001_bw000,6,3,0.5,0.0,1000,2,313,687,0.687,1.0,0.313
c06_s03_cov050_seed00000001_bw000,6,3,0.5,0.0,1000,3,1000,0,0.0,0.0,0.0
c06_s03_cov050_seed00000002_bw000,6,3,0.5,0.0,200,1,79,121,0.605,1.0,0.395
c06_s03_cov050_seed00000002_bw000,6,3,0.5,0.0,200,2,60,140,0.7,1.0,0.3
c06_s03_cov050_seed00000002_bw000,6,3,0.5,0.0,200,3,200,0,0.0,0.0,0.0
c06_s03_cov050_seed00000002_bw000,6,3,0.5,0.0,1000,1,364,636,0.636,1.0,0.364
c06_s03_cov050_seed00000002_bw000,6,3,0.5,0.0,1000,2,316,684,0.684,1.0,0.316
c06_s03_cov050_seed00000002_bw000,6,3,0.5,0.0,1000,3,1000,0,0.0,0.0,0.0
c06_s03_cov050_seed00000003_bw000,6,3,0.5,0.0,200,1,60,140,0.7,1.0,0.3
c06_s03_cov050_seed00000003_bw000,6,3,0.5,0.0,200,2,59,141,0.705,1.0,0.295
c06_s03_cov050_seed00000003_bw000,6,3,0.5,0.0,200,3,200,0,0.0,0.0,0.0
c06_s03_cov050_seed00000003_bw000,6,3,0.5,0.0,1000,1,312,688,0.688,1.0,0.312
c06_s03_cov050_seed00000003_bw000,6,3,0.5,0.0,1000,2,345,655,0.655,1.0,0.345
c06_s03_cov050_seed00000003_bw000,6,3,0.5,0.0,1000,3,1000,0,0.0,0.0,0.0
c06_s03_cov050_seed00000004_bw000,6,3,0.5,0.0,200,1,102,98,0.49,1.0,0.51
c06_s03_cov050_seed00000004_bw000,6,3,0.5,0.0,200,2,200,0,0.0,0.0,0.0
c06_s03_cov050_seed00000004_bw000,6,3,0.5,0.0,1000,1,497,503,0.503,1.0,0.497
c06_s03_cov050_seed00000004_bw000,6,3,0.5,0.0,1000,2,1000,0,0.0,0.0,0.0
c06_s03_cov050_seed00000005_bw000,6,3,0.5,0.0,200,1,102,98,0.49,1.0,0.51
c06_s03_cov050_seed00000005_bw000,6,3,0.5,0.0,200,2,200,0,0.0,0.0,0.0
c06_s03_cov050_seed00000005_bw000,6,3,0.5,0.0,1000,1,492,508,0.508,1.0,0.492
c06_s03_cov050_seed00000005_bw000,6,3,0.5,0.0,1000,2,1000,0,0.0,0.0,0.0
c06_s03_cov050_seed00000006_bw000,6,3,0.5,0.0,200,1,101,99,0.495,1.0,0.505
c06_s03_cov050_seed00000006_bw000,6,3,0.5,0.0,200,2,200,0,0.0,0.0,0.0
c06_s03_cov050_seed00000006_bw000,6,3,0.5,0.0,1000,1,480,520,0.52,1.0,0.48
c06_s03_cov050_seed00000006_bw000,6,3,0.5,0.0,1000,2,1000,0,0.0,0.0,0.0
c06_s03_cov050_seed00000007_bw000,6,3,0.5,0.0,200,1,107,93,0.465,1.0,0.535
c06_s03_cov050_seed00000007_bw000,6,3,0.5,0.0,200,2,200,0,0.0,0.0,0.0
c06_s03_cov050_seed00000007_bw000,6,3,0.5,0.0,1000,1,490,510,0.51,1.0,0.49
c06_s03_cov050_seed00000007_bw000,6,3,0.5,0.0,1000,2,1000,0,0.0,0.0,0.0
c06_s03_cov050_seed00000008_bw000,6,3,0.5,0.0,200,1,96,104,0.52,1.0,0.48
c06_s03_cov050_seed00000008_bw000,6,3,0.5,0.0,200,2,200,0,0.0,0.0,0.0
c06_s03_cov050_seed00000008_bw000,6,3,0.5,0.0,1000,1,481,519,0.519,1.0,0.481
c06_s03_cov050_seed00000008_bw000,6,3,0.5,0.0,1000,2,1000,0,0.0,0.0,0.0
c06_s03_cov050_seed00000009_bw000,6,3,0.5,0.0,200,1,72,128,0.64,1.0,0.36
c06_s03_cov050_seed00000009_bw000,6,3,0.5,0.0,200,2,67,133,0.665,1.0,0.335
c06_s03_cov050_seed00000009_bw000,6,3,0.5,0.0,200,3,200,0,0.0,0.0,0.0
c06_s03_cov050_seed00000009_bw000,6,3,0.5,0.0,1000,1,317,683,0.683,1.0,0.317
c06_s03_cov050_seed00000009_bw000,6,3,0.5,0.0,1000,2,320,680,0.68,1.0,0.32
c06_s03_cov050_seed00000009_bw000,6,3,0.5,0.0,1000,3,1000,0,0.0,0.0,0.0
c06_s03_cov050_seed00000010_bw000,6,3,0.5,0.0,200,1,65,135,0.675,1.0,0.325
c06_s03_cov050_seed00000010_bw000,6,3,0.5,0.0,200,2,52,148,0.74,1.0,0.26
c06_s03_cov050_seed00000010_bw000,6,3,0.5,0.0,200,3,200,0,0.0,0.0,0.0
c06_s03_cov050_seed00000010_bw000,6,3,0.5,0.0,1000,1,349,651,0.651,1.0,0.349
c06_s03_cov050_seed00000010_bw000,6,3,0.5,0.0,1000,2,308,692,0.692,1.0,0.308
c06_s03_cov050_seed00000010_bw000,6,3,0.5,0.0,1000,3,1000,0,0.0,0.0,0.0
c06_s03_cov050_seed00000011_bw000,6,3,0.5,0.0,200,1,108,92,0.46,1.0,0.54
c06_s03_cov050_seed00000011_bw000,6,3,0.5,0.0,200,2,200,0,0.0,0.0,0.0
c06_s03_cov050_seed00000011_bw000,6,3,0.5,0.0,1000,1,507,493,0.493,1.0,0.507
c06_s03_cov050_seed00000011_bw000,6,3,0.5,0.0,1000,2,1000,0,0.0,0.0,0.0
c06_s03_cov050_seed00000012_bw000,6,3,0.5,0.0,200,1,73,127,0.635,1.0,0.365
c06_s03_cov050_seed00000012_bw000,6,3,0.5,0.0,200,2,69,131,0.655,1.0,0.345
c06_s03_cov050_seed00000012_bw000,6,3,0.5,0.0,200,3,200,0,0.0,0.0,0.0
c06_s03_cov050_seed00000012_bw000,6,3,0.5,0.0,1000,1,349,651,0.651,1.0,0.349
c06_s03_cov050_seed00000012_bw000,6,3,0.5,0.0,1000,2,338,662,0.662,1.0,0.338
c06_s03_cov050_seed00000012_bw000,6,3,0.5,0.0,1000,3,1000,0,0.0,0.0,0.0
c06_s03_cov050_seed00000013_bw000,6,3,0.5,0.0,200,1,103,97,0.485,1.0,0.515
c06_s03_cov050_seed00000013_bw000,6,3,0.5,0.0,200,2,200,0,0.0,0.0,0.0
c06_s03_cov050_seed00000013_bw000,6,3,0.5,0.0,1000,1,494,506,0.506,1.0,0.494
c06_s03_cov050_seed00000013_bw000,6,3,0.5,0.0,1000,2,1000,0,0.0,0.0,0.0
c06_s03_cov050_seed00000014_bw000,6,3,0.5,0.0,200,1,92,108,0.54,1.0,0.46
c06_s03_cov050_seed00000014_bw000,6,3,0.5,0.0,200,2,200,0,0.0,0.0,0.0
c06_s03_cov050_seed00000014_bw000,6,3,0.5,0.0,1000,1,489,511,0.511,1.0,0.489
c06_s03_cov050_seed00000014_bw000,6,3,0.5,0.0,1000,2,1000,0,0.0,0.0,0.0
c06_s03_cov050_seed00000015_bw000,6,3,0.5,0.0,200,1,95,105,0.525,1.0,0.475
c06_s03_cov050_seed00000015_bw000,6,3,0.5,0.0,200,2,200,0,0.0,0.0,0.0
c06_s03_cov050_seed00000015_bw000,6,3,0.5,0.0,1000,1,467,533,0.533,1.0,0.467
c06_s03_cov050_seed00000015_bw000,6,3,0.5,0.0,1000,2,1000,0,0.0,0.0,0.0
c06_s03_cov050_seed00000016_bw000,6,3,0.5,0.0,200,1,57,143,0.715,1.0,0.285
c06_s03_cov050_seed00000016_bw000,6,3,0.5,0.0,200,2,60,140,0.7,1.0,0.3
c06_s03_cov050_seed00000016_bw000,6,3,0.5,0.0,200,3,200,0,0.0,0.0,0.0
c06_s03_cov050_seed00000016_bw000,6,3,0.5,0.0,1000,1,336,664,0.664,1.0,0.336
c06_s03_cov050_seed00000016_bw000,6,3,0.5,0.0,1000,2,319,681,0.681,1.0,0.319
c06_s03_cov050_seed00000016_bw000,6,3,0.5,0.0,1000,3,1000,0,0.0,0.0,0.0
c06_s03_cov050_seed00000017_bw000,6,3,0.5,0.0,200,1,69,131,0.655,1.0,0.345
c06_s03_cov050_seed00000017_bw000,6,3,0.5,0.0,200,2,61,139,0.695,1.0,0.305
c06_s03_cov050_seed00000017_bw000,6,3,0.5,0.0,200,3,200,0,0.0,0.0,0.0
c06_s03_cov050_seed00000017_bw000,6,3,0.5,0.0,1000,1,336,664,0.664,1.0,0.336
c06_s03_cov050_seed00000017_bw000,6,3,0.5,0.0,1000,2,343,657,0.657,1.0,0.343
c06_s03_cov050_seed00000017_bw000,6,3,0.5,0.0,1000,3,1000,0,0.0,0.0,0.0
c06_s03_cov050_seed00000018_bw000,6,3,0.5,0.0,200,1,64,136,0.68,1.0,0.32
c06_s03_cov050_seed00000018_bw000,6,3,0.5,0.0,200,2,76,124,0.62,1.0,0.38
c06_s03_cov050_seed00000018_bw000,6,3,0.5,0.0,200,3,200,0,0.0,0.0,0.0
c06_s03_cov050_seed00000018_bw000,6,3,0.5,0.0,1000,1,330,670,0.67,1.0,0.33
c06_s03_cov050_seed00000018_bw000,6,3,0.5,0.0,1000,2,346,654,0.654,1.0,0.346
c06_s03_cov050_seed00000018_bw000,6,3,0.5,0.0,1000,3,1000,0,0.0,0.0,0.0
c06_s03_cov050_seed00000019_bw000,6,3,0.5,0.0,200,1,81,119,0.595,1.0,0.405
c06_s03_cov050_seed00000019_bw000,6,3,0.5,0.0,200,2,65,135,0.675,1.0,0.325
c06_s03_cov050_seed00000019_bw000,6,3,0.5,0.0,200,3,200,0,0.0,0.0,0.0
c06_s03_cov050_seed00000019_bw000,6,3,0.5,0.0,1000,1,328,672,0.672,1.0,0.328
c06_s03_cov050_seed00000019_bw000,6,3,0.5,0.0,1000,2,339,661,0.661,1.0,0.339
c06_s03_cov050_seed00000019_bw000,6,3,0.5,0.0,1000,3,1000,0,0.0,0.0,0.0
c06_s05_cov050_seed00000000_bw000,6,5,0.5,0.0,200,1,96,104,0.52,1.0,0.48
c06_s05_cov050_seed00000000_bw000,6,5,0.5,0.0,200,2,200,0,0.0,0.0,0.0
c06_s05_cov050_seed00000000_bw000,6,5,0.5,0.0,1000,1,486,514,0.514,1.0,0.486
c06_s05_cov050_seed00000000_bw000,6,5,0.5,0.0,1000,2,1000,0,0.0,0.0,0.0
c06_s05_cov050_seed00000001_bw000,6,5,0.5,0.0,200,1,94,106,0.53,1.0,0.47
c06_s05_cov050_seed00000001_bw000,6,5,0.5,0.0,200,2,200,0,0.0,0.0,0.0
c06_s05_cov050_seed00000001_bw000,6,5,0.5,0.0,1000,1,502,498,0.498,1.0,0.502
c06_s05_cov050_seed00000001_bw000,6,5,0.5,0.0,1000,2,1000,0,0.0,0.0,0.0
c06_s05_cov050_seed00000002_bw000,6,5,0.5,0.0,200,1,93,107,0.535,1.0,0.465
c06_s05_cov050_seed00000002_bw000,6,5,0.5,0.0,200,2,200,0,0.0,0.0,0.0
c06_s05_cov050_seed00000002_bw000,6,5,0.5,0.0,1000,1,511,489,0.489,1.0,0.511
c06_s05_cov050_seed00000002_bw000,6,5,0.5,0.0,1000,2,1000,0,0.0,0.0,0.0
c06_s05_cov050_seed00000003_bw000,6,5,0.5,0.0,200,1,101,99,0.495,1.0,0.505
c06_s05_cov050_seed00000003_bw000,6,5,0.5,0.0,200,2,200,0,0.0,0.0,0.0
c06_s05_cov050_seed00000003_bw000,6,5,0.5,0.0,1000,1,489,511,0.511,1.0,0.489
c06_s05_cov050_seed00000003_bw000,6,5,0.5,0.0,1000,2,1000,0,0.0,0.0,0.0
c06_s05_cov050_seed00000004_bw000,6,5,0.5,0.0,200,1,105,95,0.475,1.0,0.525
c06_s05_cov050_seed00000004_bw000,6,5,0.5,0.0,200,2,200,0,0.0,0.0,0.0
c06_s05_cov050_seed00000004_bw000,6,5,0.5,0.0,1000,1,529,471,0.471,1.0,0.529
c06_s05_cov050_seed00000004_bw000,6,5,0.5,0.0,1000,2,1000,0,0.0,0.0,0.0
c06_s05_cov050_seed00000005_bw000,6,5,0.5,0.0,200,1,94,106,0.53,1.0,0.47
c06_s05_cov050_seed00000005_bw000,6,5,0.5,0.0,200,2,200,0,0.0,0.0,0.0
c06_s05_cov050_seed00000005_bw000,6,5,0.5,0.0,1000,1,467,533,0.533,1.0,0.467
c06_s05_cov050_seed00000005_bw000,6,5,0.5,0.0,1000,2,1000,0,0.0,0.0,0.0
c06_s05_cov050_seed00000006_bw000,6,5,0.5,0.0,200,1,107,93,0.465,1.0,0.535
c06_s05_cov050_seed00000006_bw000,6,5,0.5,0.0,200,2,200,0,0.0,0.0,0.0
c06_s05_cov050_seed00000006_bw000,6,5,0.5,0.0,1000,1,498,502,0.502,1.0,0.498
c06_s05_cov050_seed00000006_bw000,6,5,0.5,0.0,1000,2,1000,0,0.0,0.0,0.0
c06_s05_cov050_seed00000007_bw000,6,5,0.5,0.0,200,1,103,97,0.485,1.0,0.515
c06_s05_cov050_seed00000007_bw000,6,5,0.5,0.0,200,2,200,0,0.0,0.0,0.0
c06_s05_cov050_seed00000007_bw000,6,5,0.5,0.0,1000,1,476,524,0.524,1.0,0.476
c06_s05_cov050_seed00000007_bw000,6,5,0.5,0.0,1000,2,1000,0,0.0,0.0,0.0
c06_s05_cov050_seed00000008_bw000,6,5,0.5,0.0,200,1,89,111,0.555,1.0,0.445
c06_s05_cov050_seed00000008_bw000,6,5,0.5,0.0,200,2,200,0,0.0,0.0,0.0
c06_s05_cov050_seed00000008_bw000,6,5,0.5,0.0,1000,1,476,524,0.524,1.0,0.476
c06_s05_cov050_seed00000008_bw000,6,5,0.5,0.0,1000,2,1000,0,0.0,0.0,0.0
c06_s05_cov050_seed00000009_bw000,6,5,0.5,0.0,200,1,96,104,0.52,1.0,0.48
c06_s05_cov050_seed00000009_bw000,6,5,0.5,0.0,200,2,200,0,0.0,0.0,0.0
c06_s05_cov050_seed00000009_bw000,6,5,0.5,0.0,1000,1,500,500,0.5,1.0,0.5
