instance_id,component_size,separation,coverage,base_wrongness,n_draws,d,n_eval,n_contradictory,contradiction_rate,S,S_contra_as_fail
c06_s01_cov100_seed00000021_bw025,6,1,1.0,0.25,1000,5,0,1000,1.0,,0.0
c06_s01_cov100_seed00000023_bw025,6,1,1.0,0.25,200,1,62,138,0.69,0.4032258064516129,0.125
c06_s01_cov100_seed00000023_bw025,6,1,1.0,0.25,200,2,41,159,0.795,0.0,0.0
c06_s01_cov100_seed00000023_bw025,6,1,1.0,0.25,200,3,32,168,0.84,0.0,0.0
c06_s01_cov100_seed00000023_bw025,6,1,1.0,0.25,200,4,26,174,0.87,0.0,0.0
c06_s01_cov100_seed00000023_bw025,6,1,1.0,0.25,200,5,34,166,0.83,0.0,0.0
c06_s01_cov100_seed00000023_bw025,6,1,1.0,0.25,200,6,0,200,1.0,,0.0
c06_s01_cov100_seed00000023_bw025,6,1,1.0,0.25,1000,1,344,656,0.656,0.4622093023255814,0.159
c06_s01_cov100_seed00000023_bw025,6,1,1.0,0.25,1000,2,200,800,0.8,0.0,0.0
c06_s01_cov100_seed00000023_bw025,6,1,1.0,0.25,1000,3,168,832,0.832,0.0,0.0
c06_s01_cov100_seed00000023_bw025,6,1,1.0,0.25,1000,4,129,871,0.871,0.0,0.0
c06_s01_cov100_seed00000023_bw025,6,1,1.0,0.25,1000,5,180,820,0.82,0.0,0.0
c06_s01_cov100_seed00000023_bw025,6,1,1.0,0.25,1000,6,0,1000,1.0,,0.0
c06_s01_cov100_seed00000024_bw025,6,1,1.0,0.25,200,1,35,165,0.825,0.0,0.0
c06_s01_cov100_seed00000024_bw025,6,1,1.0,0.25,200,2,59,141,0.705,0.0,0.0
c06_s01_cov100_seed00000024_bw025,6,1,1.0,0.25,200,3,19,181,0.905,0.0,0.0
c06_s01_cov100_seed00000024_bw025,6,1,1.0,0.25,200,4,0,200,1.0,,0.0
c06_s01_cov100_seed00000024_bw025,6,1,1.0,0.25,200,5,0,200,1.0,,0.0
c06_s01_cov100_seed00000024_bw025,6,1,1.0,0.25,1000,1,185,815,0.815,0.0,0.0
c06_s01_cov100_seed00000024_bw025,6,1,1.0,0.25,1000,2,309,691,0.691,0.0,0.0
c06_s01_cov100_seed00000024_bw025,6,1,1.0,0.25,1000,3,103,897,0.897,0.0,0.0
c06_s01_cov100_seed00000024_bw025,6,1,1.0,0.25,1000,4,0,1000,1.0,,0.0
c06_s01_cov100_seed00000024_bw025,6,1,1.0,0.25,1000,5,0,1000,1.0,,0.0
c06_s01_cov100_seed00000026_bw025,6,1,1.0,0.25,200,1,115,85,0.425,0.6956521739130435,0.4
c06_s01_cov100_seed00000026_bw025,6,1,1.0,0.25,200,2,41,159,0.795,0.2682926829268293,0.055
c06_s01_cov100_seed00000026_bw025,6,1,1.0,0.25,200,3,12,188,0.94,0.6666666666666666,0.04
c06_s01_cov100_seed00000026_bw025,6,1,1.0,0.25,200,4,12,188,0.94,0.5833333333333334,0.035
c06_s01_cov100_seed00000026_bw025,6,1,1.0,0.25,200,5,8,192,0.96,0.0,0.0
c06_s01_cov100_seed00000026_bw025,6,1,1.0,0.25,200,6,0,200,1.0,,0.0
c06_s01_cov100_seed00000026_bw025,6,1,1.0,0.25,200,7,0,200,1.0,,0.0
c06_s01_cov100_seed00000026_bw025,6,1,1.0,0.25,1000,1,555,445,0.445,0.7747747747747747,0.43
c06_s01_cov100_seed00000026_bw025,6,1,1.0,0.25,1000,2,177,823,0.823,0.24293785310734464,0.043
c06_s01_cov100_seed00000026_bw025,6,1,1.0,0.25,1000,3,62,938,0.938,0.5645161290322581,0.035
c06_s01_cov100_seed00000026_bw025,6,1,1.0,0.25,1000,4,53,947,0.947,0.49056603773584906,0.026
c06_s01_cov100_seed00000026_bw025,6,1,1.0,0.25,1000,5,36,964,0.964,0.0,0.0
c06_s01_cov100_seed00000026_bw025,6,1,1.0,0.25,1000,6,0,1000,1.0,,0.0
c06_s01_cov100_seed00000026_bw025,6,1,1.0,0.25,1000,7,0,1000,1.0,,0.0
c06_s01_cov100_seed00000031_bw025,6,1,1.0,0.25,200,1,91,109,0.545,1.0,0.455
c06_s01_cov100_seed00000031_bw025,6,1,1.0,0.25,200,2,24,176,0.88,1.0,0.12
c06_s01_cov100_seed00000031_bw025,6,1,1.0,0.25,200,3,28,172,0.86,0.5,0.07
c06_s01_cov100_seed00000031_bw025,6,1,1.0,0.25,200,4,23,177,0.885,0.391304347826087,0.045
c06_s01_cov100_seed00000031_bw025,6,1,1.0,0.25,200,5,0,200,1.0,,0.0
c06_s01_cov100_seed00000031_bw025,6,1,1.0,0.25,200,6,0,200,1.0,,0.0
c06_s01_cov100_seed00000031_bw025,6,1,1.0,0.25,200,7,0,200,1.0,,0.0
c06_s01_cov100_seed00000031_bw025,6,1,1.0,0.25,1000,1,460,540,0.54,1.0,0.46
c06_s01_cov100_seed00000031_bw025,6,1,1.0,0.25,1000,2,141,859,0.859,1.0,0.141
c06_s01_cov100_seed00000031_bw025,6,1,1.0,0.25,1000,3,150,850,0.85,0.58,0.087
c06_s01_cov100_seed00000031_bw025,6,1,1.0,0.25,1000,4,120,880,0.88,0.4166666666666667,0.05
c06_s01_cov100_seed00000031_bw025,6,1,1.0,0.25,1000,5,0,1000,1.0,,0.0
c06_s01_cov100_seed00000031_bw025,6,1,1.0,0.25,1000,6,0,1000,1.0,,0.0
c06_s01_cov100_seed00000031_bw025,6,1,1.0,0.25,1000,7,0,1000,1.0,,0.0
c06_s01_cov100_seed00000035_bw025,6,1,1.0,0.25,200,1,60,140,0.7,1.0,0.3
c06_s01_cov100_seed00000035_bw025,6,1,1.0,0.25,200,2,34,166,0.83,0.47058823529411764,0.08
c06_s01_cov100_seed00000035_bw025,6,1,1.0,0.25,200,3,17,183,0.915,0.0,0.0
c06_s01_cov100_seed00000035_bw025,6,1,1.0,0.25,200,4,53,147,0.735,0.0,0.0
c06_s01_cov100_seed00000035_bw025,6,1,1.0,0.25,200,5,54,146,0.73,0.0,0.0
c06_s01_cov100_seed00000035_bw025,6,1,1.0,0.25,200,6,0,200,1.0,,0.0
c06_s01_cov100_seed00000035_bw025,6,1,1.0,0.25,1000,1,335,665,0.665,1.0,0.335
c06_s01_cov100_seed00000035_bw025,6,1,1.0,0.25,1000,2,142,858,0.858,0.45774647887323944,0.065
c06_s01_cov100_seed00000035_bw025,6,1,1.0,0.25,1000,3,102,898,0.898,0.0,0.0
c06_s01_cov100_seed00000035_bw025,6,1,1.0,0.25,1000,4,197,803,0.803,0.0,0.0
c06_s01_cov100_seed00000035_bw025,6,1,1.0,0.25,1000,5,323,677,0.677,0.0,0.0
c06_s01_cov100_seed00000035_bw025,6,1,1.0,0.25,1000,6,0,1000,1.0,,0.0
c06_s01_cov100_seed00000036_bw025,6,1,1.0,0.25,200,1,58,142,0.71,0.0,0.0
c06_s01_cov100_seed00000036_bw025,6,1,1.0,0.25,200,2,40,160,0.8,0.0,0.0
c06_s01_cov100_seed00000036_bw025,6,1,1.0,0.25,200,3,39,161,0.805,0.0,0.0
c06_s01_cov100_seed00000036_bw025,6,1,1.0,0.25,200,4,0,200,1.0,,0.0
c06_s01_cov100_seed00000036_bw025,6,1,1.0,0.25,200,5,0,200,1.0,,0.0
c06_s01_cov100_seed00000036_bw025,6,1,1.0,0.25,1000,1,210,790,0.79,0.0,0.0
c06_s01_cov100_seed00000036_bw025,6,1,1.0,0.25,1000,2,212,788,0.788,0.0,0.0
c06_s01_cov100_seed00000036_bw025,6,1,1.0,0.25,1000,3,194,806,0.806,0.0,0.0
c06_s01_cov100_seed00000036_bw025,6,1,1.0,0.25,1000,4,0,1000,1.0,,0.0
c06_s01_cov100_seed00000036_bw025,6,1,1.0,0.25,1000,5,0,1000,1.0,,0.0
c06_s01_cov100_seed00000040_bw025,6,1,1.0,0.25,200,1,41,159,0.795,1.0,0.205
c06_s01_cov100_seed00000040_bw025,6,1,1.0,0.25,200,2,38,162,0.81,0.42105263157894735,0.08
c06_s01_cov100_seed00000040_bw025,6,1,1.0,0.25,200,3,16,184,0.92,0.0,0.0
c06_s01_cov100_seed00000040_bw025,6,1,1.0,0.25,200,4,48,152,0.76,0.0,0.0
c06_s01_cov100_seed00000040_bw025,6,1,1.0,0.25,200,5,0,200,1.0,,0.0
c06_s01_cov100_seed00000040_bw025,6,1,1.0,0.25,1000,1,212,788,0.788,1.0,0.212
c06_s01_cov100_seed00000040_bw025,6,1,1.0,0.25,1000,2,182,818,0.818,0.4945054945054945,0.09
c06_s01_cov100_seed00000040_bw025,6,1,1.0,0.25,1000,3,107,893,0.893,0.0,0.0
c06_s01_cov100_seed00000040_bw025,6,1,1.0,0.25,1000,4,228,772,0.772,0.0,0.0
c06_s01_cov100_seed00000040_bw025,6,1,1.0,0.25,1000,5,0,1000,1.0,,0.0
c06_s01_cov100_seed00000042_bw025,6,1,1.0,0.25,200,1,68,132,0.66,1.0,0.34
c06_s01_cov100_seed00000042_bw025,6,1,1.0,0.25,200,2,36,164,0.82,1.0,0.18
c06_s01_cov100_seed00000042_bw025,6,1,1.0,0.25,200,3,43,157,0.785,0.8604651162790697,0.185
c06_s01_cov100_seed00000042_bw025,6,1,1.0,0.25,200,4,31,169,0.845,0.6129032258064516,0.095
c06_s01_cov100_seed00000042_bw025,6,1,1.0,0.25,200,5,0,200,1.0,,0.0
c06_s01_cov100_seed00000042_bw025,6,1,1.0,0.25,200,6,0,200,1.0,,0.0
c06_s01_cov100_seed00000042_bw025,6,1,1.0,0.25,1000,1,338,662,0.662,1.0,0.338
c06_s01_cov100_seed00000042_bw025,6,1,1.0,0.25,1000,2,197,803,0.803,1.0,0.197
c06_s01_cov100_seed00000042_bw025,6,1,1.0,0.25,1000,3,203,797,0.797,0.7684729064039408,0.156
c06_s01_cov100_seed00000042_bw025,6,1,1.0,0.25,1000,4,132,868,0.868,0.5151515151515151,0.068
c06_s01_cov100_seed00000042_bw025,6,1,1.0,0.25,1000,5,0,1000,1.0,,0.0
c06_s01_cov100_seed00000042_bw025,6,1,1.0,0.25,1000,6,0,1000,1.0,,0.0
c06_s01_cov100_seed00000047_bw025,6,1,1.0,0.25,200,1,41,159,0.795,1.0,0.205
c06_s01_cov100_seed00000047_bw025,6,1,1.0,0.25,200,2,61,139,0.695,0.6721311475409836,0.205
c06_s01_cov100_seed00000047_bw025,6,1,1.0,0.25,200,3,20,180,0.9,1.0,0.1
c06_s01_cov100_seed00000047_bw025,6,1,1.0,0.25,200,4,0,200,1.0,,0.0
c06_s01_cov100_seed00000047_bw025,6,1,1.0,0.25,200,5,0,200,1.0,,0.0
c06_s01_cov100_seed00000047_bw025,6,1,1.0,0.25,1000,1,206,794,0.794,1.0,0.206
c06_s01_cov100_seed00000047_bw025,6,1,1.0,0.25,1000,2,308,692,0.692,0.6623376623376623,0.204
c06_s01_cov100_seed00000047_bw025,6,1,1.0,0.25,1000,3,118,882,0.882,1.0,0.118
c06_s01_cov100_seed00000047_bw025,6,1,1.0,0.25,1000,4,0,1000,1.0,,0.0
c06_s01_cov100_seed00000047_bw025,6,1,1.0,0.25,1000,5,0,1000,1.0,,0.0
c06_s01_cov100_seed00000048_bw025,6,1,1.0,0.25,200,1,53,147,0.735,1.0,0.265
c06_s01_cov100_seed00000048_bw025,6,1,1.0,0.25,200,2,52,148,0.74,0.5,0.13
c06_s01_cov100_seed00000048_bw025,6,1,1.0,0.25,200,3,18,182,0.91,0.0,0.0
c06_s01_cov100_seed00000048_bw025,6,1,1.0,0.25,200,4,34,166,0.83,0.0,0.0
c06_s01_cov100_seed00000048_bw025,6,1,1.0,0.25,200,5,0,200,1.0,,0.0
c06_s01_cov100_seed00000048_bw025,6,1,1.0,0.25,1000,1,219,781,0.781,1.0,0.219
c06_s01_cov100_seed00000048_bw025,6,1,1.0,0.25,1000,2,205,795,0.795,0.5365853658536586,0.11
c06_s01_cov100_seed00000048_bw025,6,1,1.0,0.25,1000,3,95,905,0.905,0.0,0.0
c06_s01_cov100_seed00000048_bw025,6,1,1.0,0.25,1000,4,200,800,0.8,0.0,0.0
c06_s01_cov100_seed00000048_bw025,6,1,1.0,0.25,1000,5,0,1000,1.0,,0.0
c06_s01_cov100_seed00000054_bw025,6,1,1.0,0.25,200,1,110,90,0.45,1.0,0.55
c06_s01_cov100_seed00000054_bw025,6,1,1.0,0.25,200,2,57,143,0.715,1.0,0.285
c06_s01_cov100_seed00000054_bw025,6,1,1.0,0.25,200,3,16,184,0.92,0.8125,0.065
c06_s01_cov100_seed00000054_bw025,6,1,1.0,0.25,200,4,6,194,0.97,0.0,0.0
c06_s01_cov100_seed00000054_bw025,6,1,1.0,0.25,200,5,0,200,1.0,,0.0
c06_s01_cov100_seed00000054_bw025,6,1,1.0,0.25,200,6,0,200,1.0,,0.0
c06_s01_cov100_seed00000054_bw025,6,1,1.0,0.25,200,7,0,200,1.0,,0.0
c06_s01_cov100_seed00000054_bw025,6,1,1.0,0.25,1000,1,561,439,0.439,1.0,0.561
c06_s01_cov100_seed00000054_bw025,6,1,1.0,0.25,1000,2,286,714,0.714,1.0,0.286
c06_s01_cov100_seed00000054_bw025,6,1,1.0,0.25,1000,3,95,905,0.905,0.7052631578947368,0.067
c06_s01_cov100_seed00000054_bw025,6,1,1.0,0.25,1000,4,29,971,0.971,0.0,0.0
c06_s01_cov100_seed00000054_bw025,6,1,1.0,0.25,1000,5,0,1000,1.0,,0.0
c06_s01_cov100_seed00000054_bw025,6,1,1.0,0.25,1000,6,0,1000,1.0,,0.0
c06_s01_cov100_seed00000054_bw025,6,1,1.0,0.25,1000,7,0,1000,1.0,,0.0
c06_s01_cov100_seed00000057_bw025,6,1,1.0,0.25,200,1,90,110,0.55,1.0,0.45
c06_s01_cov100_seed00000057_bw025,6,1,1.0,0.25,200,2,55,145,0.725,1.0,0.275
c06_s01_cov100_seed00000057_bw025,6,1,1.0,0.25,200,3,28,172,0.86,0.39285714285714285,0.055
c06_s01_cov100_seed00000057_bw025,6,1,1.0,0.25,200,4,12,188,0.94,0.0,0.0
c06_s01_cov100_seed00000057_bw025,6,1,1.0,0.25,200,5,0,200,1.0,,0.0
c06_s01_cov100_seed00000057_bw025,6,1,1.0,0.25,200,6,0,200,1.0,,0.0
c06_s01_cov100_seed00000057_bw025,6,1,1.0,0.25,1000,1,494,506,0.506,1.0,0.494
c06_s01_cov100_seed00000057_bw025,6,1,1.0,0.25,1000,2,250,750,0.75,1.0,0.25
c06_s01_cov100_seed00000057_bw025,6,1,1.0,0.25,1000,3,160,840,0.84,0.35625,0.057
c06_s01_cov100_seed00000057_bw025,6,1,1.0,0.25,1000,4,60,940,0.94,0.0,0.0
c06_s01_cov100_seed00000057_bw025,6,1,1.0,0.25,1000,5,0,1000,1.0,,0.0
c06_s01_cov100_seed00000057_bw025,6,1,1.0,0.25,1000,6,0,1000,1.0,,0.0
c06_s01_cov100_seed00000059_bw025,6,1,1.0,0.25,200,1,78,122,0.61,1.0,0.39
c06_s01_cov100_seed00000059_bw025,6,1,1.0,0.25,200,2,42,158,0.79,0.8809523809523809,0.185
c06_s01_cov100_seed00000059_bw025,6,1,1.0,0.25,200,3,27,173,0.865,0.48148148148148145,0.065
c06_s01_cov100_seed00000059_bw025,6,1,1.0,0.25,200,4,10,190,0.95,0.0,0.0
c06_s01_cov100_seed00000059_bw025,6,1,1.0,0.25,200,5,11,189,0.945,0.0,0.0
c06_s01_cov100_seed00000059_bw025,6,1,1.0,0.25,200,6,23,177,0.885,0.0,0.0
c06_s01_cov100_seed00000059_bw025,6,1,1.0,0.25,200,7,22,178,0.89,0.0,0.0
c06_s01_cov100_seed00000059_bw025,6,1,1.0,0.25,200,8,0,200,1.0,,0.0
c06_s01_cov100_seed00000059_bw025,6,1,1.0,0.25,1000,1,371,629,0.629,1.0,0.371
c06_s01_cov100_seed00000059_bw025,6,1,1.0,0.25,1000,2,182,818,0.818,0.8186813186813187,0.149
c06_s01_cov100_seed00000059_bw025,6,1,1.0,0.25,1000,3,112,888,0.888,0.5714285714285714,0.064
c06_s01_cov100_seed00000059_bw025,6,1,1.0,0.25,1000,4,70,930,0.93,0.14285714285714285,0.01
c06_s01_cov100_seed00000059_bw025,6,1,1.0,0.25,1000,5,67,933,0.933,0.0,0.0
c06_s01_cov100_seed00000059_bw025,6,1,1.0,0.25,1000,6,113,887,0.887,0.0,0.0
c06_s01_cov100_seed00000059_bw025,6,1,1.0,0.25,1000,7,128,872,0.872,0.0,0.0
c06_s01_cov100_seed00000059_bw025,6,1,1.0,0.25,1000,8,0,1000,1.0,,0.0
c06_s01_cov100_seed00000062_bw025,6,1,1.0,0.25,200,1,123,77,0.385,0.6504065040650406,0.4
c06_s01_cov100_seed00000062_bw025,6,1,1.0,0.25,200,2,36,164,0.82,0.0,0.0
c06_s01_cov100_seed00000062_bw025,6,1,1.0,0.25,200,3,0,200,1.0,,0.0
c06_s01_cov100_seed00000062_bw025,6,1,1.0,0.25,200,4,0,200,1.0,,0.0
c06_s01_cov100_seed00000062_bw025,6,1,1.0,0.25,200,5,0,200,1.0,,0.0
c06_s01_cov100_seed00000062_bw025,6,1,1.0,0.25,1000,1,595,405,0.405,0.6521008403361345,0.388
c06_s01_cov100_seed00000062_bw025,6,1,1.0,0.25,1000,2,191,809,0.809,0.0,0.0
c06_s01_cov100_seed00000062_bw025,6,1,1.0,0.25,1000,3,0,1000,1.0,,0.0
c06_s01_cov100_seed00000062_bw025,6,1,1.0,0.25,1000,4,0,1000,1.0,,0.0
c06_s01_cov100_seed00000062_bw025,6,1,1.0,0.25,1000,5,0,1000,1.0,,0.0
c06_s03_cov100_seed00000002_bw025,6,3,1.0,0.25,200,1,134,66,0.33,1.0,0.67
c06_s03_cov100_seed00000002_bw025,6,3,1.0,0.25,200,2,52,148,0.74,1.0,0.26
c06_s03_cov100_seed00000002_bw025,6,3,1.0,0.25,200,3,24,176,0.88,0.0,0.0
c06_s03_cov100_seed00000002_bw025,6,3,1.0,0.25,200,4,17,183,0.915,0.0,0.0
c06_s03_cov100_seed00000002_bw025,6,3,1.0,0.25,200,5,0,200,1.0,,0.0
c06_s03_cov100_seed00000002_bw025,6,3,1.0,0.25,200,6,0,200,1.0,,0.0
c06_s03_cov100_seed00000002_bw025,6,3,1.0,0.25,1000,1,687,313,0.313,1.0,0.687
c06_s03_cov100_seed00000002_bw025,6,3,1.0,0.25,1000,2,274,726,0.726,1.0,0.274
c06_s03_cov100_seed00000002_bw025,6,3,1.0,0.25,1000,3,98,902,0.902,0.0,0.0
c06_s03_cov100_seed00000002_bw025,6,3,1.0,0.25,1000,4,66,934,0.934,0.0,0.0
c06_s03_cov100_seed00000002_bw025,6,3,1.0,0.25,1000,5,0,1000,1.0,,0.0
c06_s03_cov100_seed00000002_bw025,6,3,1.0,0.25,1000,6,0,1000,1.0,,0.0
c06_s03_cov100_seed00000005_bw025,6,3,1.0,0.25,200,1,99,101,0.505,1.0,0.495
c06_s03_cov100_seed00000005_bw025,6,3,1.0,0.25,200,2,40,160,0.8,0.625,0.125
c06_s03_cov100_seed00000005_bw025,6,3,1.0,0.25,200,3,25,175,0.875,1.0,0.125
c06_s03_cov100_seed00000005_bw025,6,3,1.0,0.25,200,4,0,200,1.0,,0.0
c06_s03_cov100_seed00000005_bw025,6,3,1.0,0.25,200,5,0,200,1.0,,0.0
c06_s03_cov100_seed00000005_bw025,6,3,1.0,0.25,1000,1,429,571,0.571,1.0,0.429
c06_s03_cov100_seed00000005_bw025,6,3,1.0,0.25,1000,2,210,790,0.79,0.5571428571428572,0.117
c06_s03_cov100_seed00000005_bw025,6,3,1.0,0.25,1000,3,103,897,0.897,1.0,0.103
c06_s03_cov100_seed00000005_bw025,6,3,1.0,0.25,1000,4,0,1000,1.0,,0.0
c06_s03_cov100_seed00000005_bw025,6,3,1.0,0.25,1000,5,0,1000,1.0,,0.0
c06_s03_cov100_seed00000008_bw025,6,3,1.0,0.25,200,1,117,83,0.415,1.0,0.585
c06_s03_cov100_seed00000008_bw025,6,3,1.0,0.25,200,2,39,161,0.805,0.48717948717948717,0.095
c06_s03_cov100_seed00000008_bw025,6,3,1.0,0.25,200,3,0,200,1.0,,0.0
c06_s03_cov100_seed00000008_bw025,6,3,1.0,0.25,200,4,0,200,1.0,,0.0
c06_s03_cov100_seed00000008_bw025,6,3,1.0,0.25,200,5,0,200,1.0,,0.0
