instance_id,arm,z_star,stored_radius,gac_radius,gac_exact,equal,z_gac_valid_at_g0,backdoor_recheck,sanity_status
u2_c08_seed00000064_xC03_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c08_seed00000066_xC03_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c08_seed00000067_xC07_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c08_seed00000069_xC05_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c08_seed00000071_xC06_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c08_seed00000072_xC06_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c08_seed00000076_xC03_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000001_xC09_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000001_xC09_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000002_xC02_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000002_xC02_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000003_xC07_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000003_xC07_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",2,2,True,True,True,,
u2_c10_seed00000003_xC07_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",3,3,True,True,True,,
u2_c10_seed00000004_xC04_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",2,2,True,True,True,,
u2_c10_seed00000004_xC04_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",3,3,True,True,True,,
u2_c10_seed00000004_xC04_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",3,3,True,True,True,,
u2_c10_seed00000005_xC04_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000005_xC04_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000005_xC04_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",2,2,True,True,True,,
u2_c10_seed00000006_xC08_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000006_xC08_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",2,2,True,True,True,,
u2_c10_seed00000006_xC08_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",2,2,True,True,True,,
u2_c10_seed00000007_xC07_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000008_xC02_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000008_xC02_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000010_xC05_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000010_xC05_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000010_xC05_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000011_xC04_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000011_xC04_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000011_xC04_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",2,2,True,True,True,,
u2_c10_seed00000012_xC02_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000012_xC02_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000013_xC06_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",2,2,True,True,True,,
u2_c10_seed00000013_xC06_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",3,3,True,True,True,,
u2_c10_seed00000013_xC06_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",4,4,True,True,True,,
u2_c10_seed00000014_xC06_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000014_xC06_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000015_xC08_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",2,2,True,True,True,,
u2_c10_seed00000015_xC08_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",3,3,True,True,True,,
u2_c10_seed00000015_xC08_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",3,3,True,True,True,,
u2_c10_seed00000016_xC07_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000016_xC07_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000016_xC07_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",2,2,True,True,True,,
u2_c10_seed00000017_xC06_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000017_xC06_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",2,2,True,True,True,,
u2_c10_seed00000017_xC06_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",2,2,True,True,True,,
u2_c10_seed00000018_xC04_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000019_xC04_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000020_xC07_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000020_xC07_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000021_xC07_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",2,2,True,True,True,,
u2_c10_seed00000021_xC07_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",2,2,True,True,True,,
u2_c10_seed00000021_xC07_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",2,2,True,True,True,,
u2_c10_seed00000023_xC02_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000024_xC05_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000024_xC05_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000024_xC05_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",2,2,True,True,True,,
u2_c10_seed00000025_xC03_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000025_xC03_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",3,3,True,True,True,,
u2_c10_seed00000025_xC03_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",3,3,True,True,True,,
u2_c10_seed00000026_xC09_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000027_xC02_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000028_xC07_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",2,2,True,True,True,,
u2_c10_seed00000028_xC07_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",3,3,True,True,True,,
u2_c10_seed00000028_xC07_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",3,3,True,True,True,,
u2_c10_seed00000030_xC06_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000030_xC06_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000030_xC06_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",2,2,True,True,True,,
u2_c10_seed00000031_xC02_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000031_xC02_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000032_xC05_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000032_xC05_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000032_xC05_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000033_xC08_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000033_xC08_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",2,2,True,True,True,,
u2_c10_seed00000033_xC08_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",2,2,True,True,True,,
u2_c10_seed00000034_xC07_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000034_xC07_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",3,3,True,True,True,,
u2_c10_seed00000034_xC07_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",3,3,True,True,True,,
u2_c10_seed00000035_xC02_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000036_xC04_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",2,2,True,True,True,,
u2_c10_seed00000036_xC04_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",2,2,True,True,True,,
u2_c10_seed00000037_xC02_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000039_xC05_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000039_xC05_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000039_xC05_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",2,2,True,True,True,,
u2_c10_seed00000040_xC06_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000040_xC06_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000040_xC06_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",2,2,True,True,True,,
u2_c10_seed00000041_xC04_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000041_xC04_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000042_xC09_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000042_xC09_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000042_xC09_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000043_xC07_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000043_xC07_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000043_xC07_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",3,3,True,True,True,,
u2_c10_seed00000044_xC09_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",2,2,True,True,True,,
u2_c10_seed00000044_xC09_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",2,2,True,True,True,,
u2_c10_seed00000044_xC09_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",3,3,True,True,True,,
u2_c10_seed00000046_xC05_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",2,2,True,True,True,,
u2_c10_seed00000046_xC05_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",4,4,True,True,True,,
u2_c10_seed00000047_xC09_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000047_xC09_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000048_xC05_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000048_xC05_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",2,2,True,True,True,,
u2_c10_seed00000050_xC02_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000051_xC07_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000052_xC02_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000057_xC09_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",2,2,True,True,True,,
u2_c10_seed00000057_xC09_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",3,3,True,True,True,,
u2_c10_seed00000058_xC07_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000058_xC07_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",3,3,True,True,True,,
u2_c10_seed00000059_xC05_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000061_xC06_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000067_xC07_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000069_xC07_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000074_xC08_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000075_xC05_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000076_xC07_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",2,2,True,True,True,,
u2_c10_seed00000077_xC08_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000078_xC09_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000083_xC06_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",3,3,True,True,True,,
u2_c10_seed00000088_xC07_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c10_seed00000090_xC08_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000002_xC05_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000003_xC10_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000003_xC10_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",3,3,True,True,True,,
u2_c12_seed00000003_xC10_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",3,3,True,True,True,,
u2_c12_seed00000004_xC11_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",3,3,True,True,True,,
u2_c12_seed00000004_xC11_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",5,5,True,True,True,,
u2_c12_seed00000004_xC11_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",5,5,True,True,True,,
u2_c12_seed00000005_xC08_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000005_xC08_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000005_xC08_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",2,2,True,True,True,,
u2_c12_seed00000006_xC08_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000006_xC08_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",2,2,True,True,True,,
u2_c12_seed00000006_xC08_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",2,2,True,True,True,,
u2_c12_seed00000008_xC05_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000008_xC05_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000010_xC09_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000013_xC08_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000013_xC08_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000013_xC08_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",3,3,True,True,True,,
u2_c12_seed00000014_xC05_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000014_xC05_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",2,2,True,True,True,,
u2_c12_seed00000014_xC05_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",2,2,True,True,True,,
u2_c12_seed00000016_xC11_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000016_xC11_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",2,2,True,True,True,,
u2_c12_seed00000016_xC11_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",2,2,True,True,True,,
u2_c12_seed00000017_xC06_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000017_xC06_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000017_xC06_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",2,2,True,True,True,,
u2_c12_seed00000019_xC08_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000019_xC08_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",2,2,True,True,True,,
u2_c12_seed00000019_xC08_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",2,2,True,True,True,,
u2_c12_seed00000021_xC09_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",3,3,True,True,True,,
u2_c12_seed00000021_xC09_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",3,3,True,True,True,,
u2_c12_seed00000021_xC09_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",3,3,True,True,True,,
u2_c12_seed00000024_xC05_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000024_xC05_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000025_xC08_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000025_xC08_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000026_xC03_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000026_xC03_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000027_xC04_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000027_xC04_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000028_xC11_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000028_xC11_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000028_xC11_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",2,2,True,True,True,,
u2_c12_seed00000030_xC08_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000030_xC08_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",3,3,True,True,True,,
u2_c12_seed00000030_xC08_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",3,3,True,True,True,,
u2_c12_seed00000033_xC07_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000033_xC07_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",3,3,True,True,True,,
u2_c12_seed00000033_xC07_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",2,2,True,True,True,,
u2_c12_seed00000034_xC10_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",2,2,True,True,True,,
u2_c12_seed00000034_xC10_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",3,3,True,True,True,,
u2_c12_seed00000034_xC10_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",4,4,True,True,True,,
u2_c12_seed00000036_xC04_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000036_xC04_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",2,2,True,True,True,,
u2_c12_seed00000037_xC08_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000038_xC04_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000038_xC04_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000039_xC04_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000039_xC04_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000040_xC08_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000040_xC08_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000040_xC08_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000041_xC08_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000041_xC08_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000041_xC08_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",2,2,True,True,True,,
u2_c12_seed00000043_xC04_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000043_xC04_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000043_xC04_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",3,3,True,True,True,,
u2_c12_seed00000044_xC08_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000044_xC08_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000044_xC08_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000045_xC06_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000045_xC06_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000045_xC06_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",2,2,True,True,True,,
u2_c12_seed00000046_xC09_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",3,3,True,True,True,,
u2_c12_seed00000046_xC09_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",3,3,True,True,True,,
u2_c12_seed00000046_xC09_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",5,5,True,True,True,,
u2_c12_seed00000047_xC04_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000049_xC04_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000049_xC04_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000050_xC02_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000051_xC05_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000051_xC05_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000051_xC05_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000052_xC04_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000052_xC04_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",2,2,True,True,True,,
u2_c12_seed00000052_xC04_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",2,2,True,True,True,,
u2_c12_seed00000053_xC04_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000053_xC04_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000054_xC05_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000054_xC05_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000054_xC05_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000055_xC11_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000055_xC11_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000058_xC08_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000058_xC08_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000058_xC08_tiered_nt4,tiered_unconfounded,"[""C00"", ""W""]",2,2,True,True,True,,
u2_c12_seed00000061_xC06_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000061_xC06_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",2,2,True,True,True,,
u2_c12_seed00000062_xC05_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000064_xC05_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000064_xC05_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000065_xC05_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000065_xC05_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000066_xC03_tiered_nt3,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000068_xC09_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
u2_c12_seed00000070_xC07_tiered_nt2,tiered_unconfounded,"[""C00"", ""W""]",1,1,True,True,True,,
