instance_id,base_instance_id,arm,gate,component_size,separation,separation_status,coverage,base_wrongness,n_tiers,seed,x,y,n_k,shd_truth,shd_cpdag,k_g0,undirected_fraction,z_size,z_star,phi_1,phi_1_n_broken,phi_1_n_inconsistent,r_claim,r_claim_censored,r_claim_cap,s0_ok,r_val,r_status,r_method,r_oracle,r_exact,r_assumes,r_witness,r_search_seconds,r_ladder_seconds,r_total_seconds,wall_until_timeout_s,r_stat_elements_visited,r_stat_closures,r_stat_validity_checks,r_stat_extensions_enumerated,AUC_frac,AUC_abs,n_depths_evaluated,n_depths_all_contradictory
c08_s01_cov100_seed00000185_tiered_nt2,c08_s01_cov100_seed00000185,tiered,fast_gate,8,1,measured,,,2,185,X,Y,4,4,4,4,0.7272727272727273,2,"C00,W",0.25,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->C07 C00->Y C03->C06 W->Y X->Y C00-C02 C00-C03 C00-C04 C00-X C05-X,0.0008894170000033341,0.0,0.0008894170000033341,,1,4,3,0,0.6518932118205227,3.413586602482672,7,2
c08_s01_cov100_seed00000207_tiered_nt2,c08_s01_cov100_seed00000207,tiered,fast_gate,8,1,measured,,,2,207,X,Y,4,4,4,4,0.7272727272727273,2,"C00,W",0.25,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C05 C03->C04 C03->C06 W->Y X->Y C00-C02 C00-C03 C00-C07 C00-X C04-C06,0.0005171250000017835,0.0,0.0005171250000017835,,1,4,5,0,0.6968175078615472,2.9132780651863674,7,3
c08_s01_cov100_seed00000254_tiered_nt2,c08_s01_cov100_seed00000254,tiered,fast_gate,8,1,measured,,,2,254,X,Y,2,3,4,4,0.7,2,"C00,W",0.5,1,0,1,0,2,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C06 C06->C07 W->Y X->C03 X->Y C00-C02 C00-C04 C00-C05 C00-X,0.0004323329999991188,0.0,0.0004323329999991188,,1,4,3,0,0.6924270103924719,2.404936941429947,7,2
c08_s01_cov100_seed00000259_tiered_nt2,c08_s01_cov100_seed00000259,tiered,fast_gate,8,1,measured,,,2,259,X,Y,1,3,4,4,0.7,2,"C00,W",1.0,1,0,1,0,1,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C03->C05 C05->C06 W->Y X->C03 X->Y C00-C02 C00-C04 C00-C07 C00-X,0.0007106660000033571,0.0,0.0007106660000033571,,1,4,2,0,0.8254226121850061,2.192590334967868,8,3
c08_s01_cov100_seed00000266_tiered_nt2,c08_s01_cov100_seed00000266,tiered,fast_gate,8,1,measured,,,2,266,X,Y,2,3,4,4,0.7,2,"C00,W",0.5,1,0,1,0,2,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C07 W->Y X->C05 X->C06 X->Y C00-C02 C00-C03 C00-C04 C00-X,0.0007279160000024376,0.0,0.0007279160000024376,,1,4,3,0,0.6505575457494788,2.0957211178220874,7,1
c08_s01_cov100_seed00000273_tiered_nt2,c08_s01_cov100_seed00000273,tiered,fast_gate,8,1,measured,,,2,273,X,Y,3,3,4,4,0.7,2,"C00,W",0.3333333333333333,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C06 C00->Y C04->C05 C05->C07 W->Y X->Y C00-C02 C00-C03 C00-C04 C00-X,0.0003959579999985863,0.0,0.0003959579999985863,,1,4,3,0,0.7399429175584894,3.0407149690739326,7,3
c08_s01_cov100_seed00000283_tiered_nt2,c08_s01_cov100_seed00000283,tiered,fast_gate,8,1,measured,,,2,283,X,Y,2,3,4,4,0.7,2,"C00,W",0.5,1,0,1,0,2,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C03->C06 C06->C07 W->Y X->Y C00-C02 C00-C04 C00-C05 C00-X,0.0004273750000010068,0.0,0.0004273750000010068,,1,4,3,0,0.7489107792517765,3.0503013575750826,7,3
c08_s01_cov100_seed00000285_tiered_nt2,c08_s01_cov100_seed00000285,tiered,fast_gate,8,1,measured,,,2,285,X,Y,3,4,4,4,0.7272727272727273,2,"C00,W",0.3333333333333333,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C03->C06 W->Y X->C07 X->Y C00-C03 C00-C04 C00-C05 C00-X C02-X,0.0010640419999958795,0.0,0.0010640419999958795,,1,4,3,0,0.6231611658447103,2.692238447187619,7,1
c08_s01_cov100_seed00000311_tiered_nt2,c08_s01_cov100_seed00000311,tiered,fast_gate,8,1,measured,,,2,311,X,Y,5,4,6,6,0.7692307692307693,2,"C00,W",0.2,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->C06 C00->C07 C00->Y C03->C04 C04->C06 W->Y X->Y C00-C02 C00-C03 C00-C05 C00-X C07-X,0.0006987499999979718,0.0,0.0006987499999979718,,1,6,3,0,0.7035657374003655,5.001101398215716,8,1
c08_s01_cov100_seed00000312_tiered_nt2,c08_s01_cov100_seed00000312,tiered,fast_gate,8,1,measured,,,2,312,X,Y,2,4,4,4,0.7272727272727273,2,"C00,W",0.5,1,0,1,0,2,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->Y W->Y X->C03 X->C04 X->Y C00-C02 C00-C06 C00-C07 C00-X C05-X,0.0004847090000055232,0.0,0.0004847090000055232,,1,4,2,0,0.8022432648757777,2.6194365824737704,8,1
c08_s01_cov100_seed00000318_tiered_nt2,c08_s01_cov100_seed00000318,tiered,fast_gate,8,1,measured,,,2,318,X,Y,3,3,4,4,0.7,2,"C00,W",0.3333333333333333,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C05->C06 C06->C07 W->Y X->Y C00-C02 C00-C04 C00-C05 C00-X,0.00044270899999787616,0.0,0.00044270899999787616,,1,4,4,0,0.7329326581025698,3.0086962595649855,7,3
c08_s01_cov100_seed00000324_tiered_nt2,c08_s01_cov100_seed00000324,tiered,fast_gate,8,1,measured,,,2,324,X,Y,2,3,4,4,0.7,2,"C00,W",0.5,1,0,1,0,2,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C04 W->Y X->C05 X->C06 X->Y C00-C02 C00-C03 C00-C07 C00-X,0.0004159579999907237,0.0,0.0004159579999907237,,1,4,3,0,0.666915272789747,2.108723863776963,7,1
c08_s01_cov100_seed00000336_tiered_nt2,c08_s01_cov100_seed00000336,tiered,fast_gate,8,1,measured,,,2,336,X,Y,6,3,6,6,0.75,2,"C00,W",0.16666666666666666,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C06 C00->C07 C00->Y C02->C03 C04->C06 C04->C07 W->Y X->Y C00-C02 C00-C04 C00-C05 C00-X,0.0005737500000009277,0.0,0.0005737500000009277,,1,6,5,0,0.8043418066059795,3.8151289008640656,8,3
c08_s01_cov100_seed00000345_tiered_nt2,c08_s01_cov100_seed00000345,tiered,fast_gate,8,1,measured,,,2,345,X,Y,3,3,4,4,0.7,2,"C00,W",0.3333333333333333,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C06 C00->C07 C00->Y W->Y X->C03 X->Y C00-C02 C00-C04 C00-C05 C00-X,0.0003676669999919113,0.0,0.0003676669999919113,,1,4,2,0,0.5499288491328089,2.3139766751627704,8,3
c08_s01_cov100_seed00000348_tiered_nt2,c08_s01_cov100_seed00000348,tiered,fast_gate,8,1,measured,,,2,348,X,Y,3,3,5,5,0.7272727272727273,2,"C00,W",0.3333333333333333,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->Y C03->C05 C04->C07 W->Y X->C04 X->Y C00-C02 C00-C03 C00-C06 C00-X,0.00046016599999632035,0.0,0.00046016599999632035,,1,5,3,0,0.5518858080729829,2.5865248187629057,8,2
c08_s01_cov100_seed00000355_tiered_nt2,c08_s01_cov100_seed00000355,tiered,fast_gate,8,1,measured,,,2,355,X,Y,5,5,5,5,0.7692307692307693,2,"C00,W",0.2,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->C05 C00->C06 C00->Y C02->C05 W->Y X->Y C00-C02 C00-C03 C00-C07 C00-X C04-X C06-X,0.0007990000000006603,0.0,0.0007990000000006603,,1,5,3,0,0.5830588287311135,3.4157555325289732,9,2
c08_s01_cov100_seed00000356_tiered_nt2,c08_s01_cov100_seed00000356,tiered,fast_gate,8,1,measured,,,2,356,X,Y,1,4,4,4,0.7272727272727273,2,"C00,W",1.0,1,0,1,0,1,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C05->C07 W->Y X->C05 X->C06 X->Y C00-C02 C00-C03 C00-C04 C00-X C05-C06,0.00046770800000217605,0.0,0.00046770800000217605,,1,4,2,0,0.9525682207008541,2.390948917379008,8,1
c08_s01_cov100_seed00000382_tiered_nt2,c08_s01_cov100_seed00000382,tiered,fast_gate,8,1,measured,,,2,382,X,Y,6,3,6,6,0.75,2,"C00,W",0.16666666666666666,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->C07 C00->Y C02->C06 C03->C07 C04->C05 W->Y X->Y C00-C02 C00-C03 C00-C04 C00-X,0.0005779169999868827,0.0,0.0005779169999868827,,1,6,5,0,0.8158280539872237,4.7447818305759615,7,1
c08_s01_cov100_seed00000386_tiered_nt2,c08_s01_cov100_seed00000386,tiered,fast_gate,8,1,measured,,,2,386,X,Y,3,3,4,4,0.7,2,"C00,W",0.3333333333333333,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C06 C03->C05 C05->C07 W->Y X->Y C00-C02 C00-C03 C00-C04 C00-X,0.000402707999995755,0.0,0.000402707999995755,,1,4,4,0,0.7094758606401751,2.8963035227115066,7,3
c08_s01_cov100_seed00000389_tiered_nt2,c08_s01_cov100_seed00000389,tiered,fast_gate,8,1,measured,,,2,389,X,Y,4,4,4,4,0.7272727272727273,2,"C00,W",0.25,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->Y C03->C05 C03->C06 W->Y X->Y C00-C02 C00-C03 C00-C07 C00-X C04-X,0.0014571659999944586,0.0,0.0014571659999944586,,1,4,4,0,0.609543268071804,3.2119934265580197,7,2
c08_s01_cov100_seed00000391_tiered_nt2,c08_s01_cov100_seed00000391,tiered,fast_gate,8,1,measured,,,2,391,X,Y,4,3,4,4,0.7,2,"C00,W",0.25,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C03->C05 C04->C06 C04->C07 W->Y X->Y C00-C02 C00-C03 C00-C04 C00-X,0.0005124170000101458,0.0,0.0005124170000101458,,1,4,5,0,0.6902222560308879,2.873791250777239,6,2
c08_s01_cov100_seed00000411_tiered_nt2,c08_s01_cov100_seed00000411,tiered,fast_gate,8,1,measured,,,2,411,X,Y,3,3,4,4,0.7,2,"C00,W",0.3333333333333333,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C06 C03->C05 C05->C07 W->Y X->Y C00-C02 C00-C03 C00-C04 C00-X,0.00033195800000385134,0.0,0.00033195800000385134,,1,4,4,0,0.7111685712367825,2.918110710100749,7,3
c08_s01_cov100_seed00000422_tiered_nt2,c08_s01_cov100_seed00000422,tiered,fast_gate,8,1,measured,,,2,422,X,Y,3,3,5,5,0.7272727272727273,2,"C00,W",0.3333333333333333,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->Y C02->C04 W->Y X->C03 X->C05 X->Y C00-C02 C00-C06 C00-C07 C00-X,0.0009125840000052676,0.0,0.0009125840000052676,,1,5,3,0,0.5505874132074616,2.390997297953611,8,1
c08_s01_cov100_seed00000443_tiered_nt2,c08_s01_cov100_seed00000443,tiered,fast_gate,8,1,measured,,,2,443,X,Y,4,3,4,4,0.7,2,"C00,W",0.25,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C03->C06 C03->C07 C04->C05 W->Y X->Y C00-C02 C00-C03 C00-C04 C00-X,0.0004489170000283593,0.0,0.0004489170000283593,,1,4,5,0,0.7421643953643908,3.0157376272284573,6,2
c08_s01_cov100_seed00000468_tiered_nt2,c08_s01_cov100_seed00000468,tiered,fast_gate,8,1,measured,,,2,468,X,Y,2,3,4,4,0.7,2,"C00,W",0.5,1,0,1,0,2,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C03->C04 C04->C06 W->Y X->Y C00-C02 C00-C05 C00-C07 C00-X,0.000743249999999307,0.0,0.000743249999999307,,1,4,3,0,0.7680571662141537,3.077280724872753,7,3
c08_s01_cov100_seed00000472_tiered_nt2,c08_s01_cov100_seed00000472,tiered,fast_gate,8,1,measured,,,2,472,X,Y,3,3,4,4,0.7,2,"C00,W",0.3333333333333333,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C07 C04->C06 W->Y X->C03 X->Y C00-C02 C00-C04 C00-C05 C00-X,0.0004322499999886986,0.0,0.0004322499999886986,,1,4,4,0,0.5094057183672168,2.1522520591737693,6,1
c08_s01_cov100_seed00000522_tiered_nt2,c08_s01_cov100_seed00000522,tiered,fast_gate,8,1,measured,,,2,522,X,Y,5,3,6,6,0.75,2,"C00,W",0.2,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C06 C00->C07 C00->Y C02->C07 C03->C06 W->Y X->C05 X->Y C00-C02 C00-C03 C00-C04 C00-X,0.0010219159999849126,0.0,0.0010219159999849126,,1,6,4,0,0.49265982588580676,3.0374996714344538,8,2
c08_s01_cov100_seed00000529_tiered_nt2,c08_s01_cov100_seed00000529,tiered,fast_gate,8,1,measured,,,2,529,X,Y,2,3,4,4,0.7,2,"C00,W",0.5,1,0,1,0,2,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C07 C05->C06 W->Y X->C05 X->Y C00-C02 C00-C03 C00-C04 C00-X,0.00043816699999865705,0.0,0.00043816699999865705,,1,4,3,0,0.6356880937786769,2.2011921244268895,7,2
c08_s01_cov100_seed00000539_tiered_nt2,c08_s01_cov100_seed00000539,tiered,fast_gate,8,1,measured,,,2,539,X,Y,3,3,5,5,0.7272727272727273,2,"C00,W",0.3333333333333333,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C06 C00->Y C04->C06 C06->C07 W->Y X->C05 X->Y C00-C02 C00-C03 C00-C04 C00-X,0.0004984159999992244,0.0,0.0004984159999992244,,1,5,3,0,0.6401774499657552,3.5624511972076114,8,1
c08_s01_cov100_seed00000002_tiered_nt3,c08_s01_cov100_seed00000002,tiered,fast_gate,8,1,measured,,,3,2,X,Y,6,3,7,7,0.7692307692307693,2,"C00,W",0.16666666666666666,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C06 C00->C07 C00->Y C05->C06 W->Y X->C04 X->C07 X->Y C00-C03 C00-C05 C00-X C02-X,0.0007187090000115859,0.0,0.0007187090000115859,,1,7,4,0,0.5746234074683727,4.02161158016735,9,3
c08_s01_cov100_seed00000011_tiered_nt3,c08_s01_cov100_seed00000011,tiered,fast_gate,8,1,measured,,,3,11,X,Y,7,2,7,7,0.75,2,"C00,W",0.14285714285714285,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->C05 C00->C06 C00->C07 C00->Y C02->C04 C03->C06 W->Y X->Y C00-C02 C00-C03 C00-X,0.0005198340000163171,0.0,0.0005198340000163171,,1,7,4,0,0.9336782251251929,5.488591649473851,9,3
c08_s01_cov100_seed00000014_tiered_nt3,c08_s01_cov100_seed00000014,tiered,fast_gate,8,1,measured,,,3,14,X,Y,3,2,5,5,0.7,2,"C00,W",0.3333333333333333,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C04->C05 C05->C07 W->Y X->C04 X->Y C00-C02 C00-C06 C00-X,0.0003954590000034841,0.0,0.0003954590000034841,,1,5,3,0,0.7229428195335486,2.9879654615083453,8,3
c08_s01_cov100_seed00000019_tiered_nt3,c08_s01_cov100_seed00000019,tiered,fast_gate,8,1,measured,,,3,19,X,Y,5,2,6,6,0.7272727272727273,2,"C00,W",0.2,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C04->C06 C05->C07 W->Y X->C02 X->C03 X->Y C00-C04 C00-C05 C00-X,0.0009630830000162405,0.0,0.0009630830000162405,,1,6,5,0,0.6361664362023263,3.354417807922947,8,3
c08_s01_cov100_seed00000020_tiered_nt3,c08_s01_cov100_seed00000020,tiered,fast_gate,8,1,measured,,,3,20,X,Y,6,2,7,7,0.75,2,"C00,W",0.16666666666666666,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C07 C00->Y C02->C05 W->Y X->C02 X->C03 X->C05 X->Y C00-C04 C00-C06 C00-X,0.0005657079999821235,0.0,0.0005657079999821235,,1,7,4,0,0.7084148789098721,3.748364997050764,10,5
c08_s01_cov100_seed00000021_tiered_nt3,c08_s01_cov100_seed00000021,tiered,fast_gate,8,1,measured,,,3,21,X,Y,5,2,6,6,0.7272727272727273,2,"C00,W",0.2,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C06 C00->Y C02->C03 C04->C07 W->Y X->C04 X->C06 X->Y C00-C02 C00-C05 C00-X,0.0005039170000031845,0.0,0.0005039170000031845,,1,6,4,0,0.8278051695706117,4.125793017032287,8,3
c08_s01_cov100_seed00000022_tiered_nt3,c08_s01_cov100_seed00000022,tiered,fast_gate,8,1,measured,,,3,22,X,Y,5,4,5,5,0.75,2,"C00,W",0.2,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->Y C02->C04 C05->C06 W->Y X->Y C00-C05 C00-C07 C00-X C02-X C03-X,0.0011394999999936317,0.0,0.0011394999999936317,,1,5,3,0,0.5789378374121537,3.391365701093265,9,3
c08_s01_cov100_seed00000023_tiered_nt3,c08_s01_cov100_seed00000023,tiered,fast_gate,8,1,measured,,,3,23,X,Y,7,2,7,7,0.75,2,"C00,W",0.14285714285714285,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C06 C00->C07 C00->Y C02->C03 C02->C04 C02->C06 W->Y X->Y C00-C02 C00-C05 C00-X,0.0005031670000050781,0.0,0.0005031670000050781,,1,7,5,0,0.8277955124575491,4.274160975365896,10,5
c08_s01_cov100_seed00000024_tiered_nt3,c08_s01_cov100_seed00000024,tiered,fast_gate,8,1,measured,,,3,24,X,Y,5,2,6,6,0.7272727272727273,2,"C00,W",0.2,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->C06 C00->Y C02->C05 C03->C06 C06->C07 W->Y X->Y C00-C02 C00-C03 C00-X,0.0004579589999877953,0.0,0.0004579589999877953,,1,6,4,0,0.8677438544444025,4.373359833297407,8,3
